Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
ヨッシャー,よっしゃ,"1. gotcha, alrighty, got it, OK",Unlabeled,2,<b>ヨッシャー</b> 廃部じゃなくなる～,"Yosher, it will no longer be an abandoned club~","Episode01, Episode07"
抜ける,ぬける,"1. to come out, to fall out, to be omitted, to be missing, to escape, to come loose<br>2. to fade, to discolour<br>3. to wear a hole (e.g. clothes)<br>4. to leave (e.g. a meeting)<br>5. to be clear, to be transparent (e.g. of the sky)<br>6. to be stupid, to be absentminded, to be careless, to be inattentive<br>7. to exit (a program loop)<br>8. to go through, to pass through, to give way, to collapse<br>9. to finish a round with more than 88 points (not counting points gained from scoring combinations)",N3,2,こッ ここを<b>抜け</b>ないと,"Hey, I have to get out of here.","Episode01, Episode10"
ばっか,ばかり,"1. only, merely, nothing but, no more than<br>2. approximately, about<br>3. just (finished, etc.)<br>4. as if to, (as though) about to<br>5. indicates emphasis<br>6. always, constantly",Unlabeled,2,入った<b>ばっか</b>で言いにくいけど,It's hard to say since I just joined.,"Episode01, Episode11"
にくい,にくい,"1. hateful, abominable, poor-looking, detestable<br>2. amazing, fantastic, admirable, lovely, wonderful",Unlabeled,2,入ったばっかで言い<b>にくい</b>けど,It's hard to say since I just joined.,Episode01
ついてる,ついてる,"1. to be lucky, to be in luck<br>2. to be attached, to have, to be included, to come with, to contain, to be in a state",Unlabeled,2,何か あらぬ尾ヒレが <b>ついてる</b>よ,There's something like a tail fin attached to it.,"Episode01, Episode09"
多い,おおい,"1. many, numerous, a lot<br>2. large amount of, large quantity of, a lot, much<br>3. frequent, common",N5,2,ギタリストって 「じ」で始まる人 <b>多い</b>の？,"Are there many guitarists whose names start with ""ji""?","Episode01, Episode05"
常に,つねに,"1. always, constantly",N3,2,ウチは <b>常に</b> 何かしらの予定が つまっていて,We always have some kind of schedule scheduled.,"Episode01, Episode07"
づらい,づらい,"1. difficult to ..., hard to ...",Unlabeled,2,あッ もう やり<b>づらい</b>！,"Ah, it's already hard to do!","Episode01, Episode08"
吹く,ふく,"1. to blow (of the wind)<br>2. to blow (one's breath), to breathe out, to blow on (hot tea, candles, etc.), to puff<br>3. to play (a wind instrument), to blow (a whistle, trumpet, etc.), to whistle (a tune)<br>4. to emit (smoke, fire, etc.), to spout, to spew, to puff out<br>5. to sprout, to put forth (buds)<br>6. to appear (on the surface), to form, to be coated with (powder, rust, etc.)<br>7. to burst out laughing, to burst into laughter<br>8. to brag, to talk big<br>9. to smelt, to mint",N5,2,おおッ 早くも先輩風<b>吹か</b>せてるな,"Oh, you're already making me feel like a senior.","Episode01, Episode09"
たって,たって,1. strongly hoping or requesting (of something that is difficult to be brought to fruition),Unlabeled,2,でも ウチの部に入ろうと思っ<b>たって</b>ことは,But the fact that I wanted to join our club means that,"Episode01, Episode03"
特に,とくに,"1. particularly, especially, in particular, expressly",N4,2,ううん <b>特に</b>は,"Well, especially","Episode01, Episode04"
引き止める,ひきとめる,"1. to detain, to check, to restrain",N2,2,何とか <b>引き止め</b>ないと,I have to stop it somehow,Episode01
マドレーヌ,マドレーヌ,1. madeleine (cake),Unlabeled,2,クッキーと<b>マドレーヌ</b>もあるの,We also have cookies and madeleines.,"Episode01, Episode04"
ごちそう,ごちそう,"1. feast, treating (someone)<br>2. to treat (someone, e.g. to a meal)",N4,2,来月のお小遣い入ったら 今度は私が<b>ごちそう</b>するもん,"When I get next month's pocket money, I'll treat you to a feast.","Episode01, Episode11"
夏,なつ,1. summer,N5,2,<b>夏</b>は 床の上をころがってばっかりいるの,"In the summer, I just roll around on the floor","Episode01, Episode10"
ばっかり,ばかり,"1. only, merely, nothing but, no more than<br>2. approximately, about<br>3. just (finished, etc.)<br>4. as if to, (as though) about to<br>5. indicates emphasis<br>6. always, constantly",Unlabeled,2,夏は 床の上をころがって<b>ばっかり</b>いるの,"In the summer, I just roll around on the floor","Episode01, Episode07"
記念,きねん,"1. commemoration, celebration, honoring the memory of something, turning something into a memento, memory",N3,2,じゃあ 軽音部活動開始<b>記念</b>に！,"So, to commemorate the start of light music club activities!","Episode01, Episode14"
カメラ,カメラ,1. camera,N5,2,ああ 私の<b>カメラ</b>,oh my camera,"Episode01, Episode04"
もつ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",Unlabeled,2,あッ 根に<b>もっ</b>てらっしゃる,"Ah, it's in the roots.","Episode01, Episode13"
イチ,いちご,"1. strawberry (esp. the garden strawberry, Fragaria x ananassa)<br>2. 15,000 yen<br>3. Fragaria",Unlabeled,2,朝<b>イチ</b>は クラスの当番になっちゃって,"First thing in the morning, I was on class duty.","Episode01, Episode06"
貸す,かす,"1. to lend, to loan<br>2. to rent out, to hire out",N5,2,うう～ん <b>貸し</b>てくれないのかなあ,"Hmm, I wonder if you can lend it to me?","Episode01, Episode02"
めったに,めったに,"1. rarely, seldom",Unlabeled,2,ええ でも <b>めったに</b>出会えない,"Yes, but we rarely meet","Episode01, Episode02"
愉快,ゆかい,"1. pleasant, delightful, enjoyable, joyful, cheerful, amusing, happy",N3,2,とっても楽しくて <b>愉快</b>な人達の仲間になりたかったの,I wanted to be a friend of very fun and cheerful people.,"Episode01, Episode02"
ゆう,ゆう,"1. to do up (hair), to dress, to arrange<br>2. to tie, to bind, to fasten, to make (a fence)",Unlabeled,2,ゆ… <b>ゆい</b>？,Yu… Yui?,"Episode01, Episode02"
どうしても,どうしても,"1. by all means, at any cost, no matter what, at any rate, surely<br>2. whether (one is) willing or not, willingly or unwillingly, willy-nilly<br>3. on no account, by no means<br>4. in the end, in the long run, after all, eventually",N3,2,ごめ～ん 今日<b>どうしても</b>部活に行かなきゃいけないんだ,"Sorry, I really have to go to club activities today.",Episode02
生きる,いきる,"1. to live, to exist<br>2. to make a living, to subsist<br>3. to be in effect, to be in use, to function<br>4. to come to life, to be enlivened<br>5. to be safe (in baseball, go, etc.)",N4,2,中学生になっても ずっと ボーッと<b>生き</b>てきたけど,"Even when I became a junior high school student, I continued to live in a daze.","Episode02, Episode03"
女性,じょせい,"1. woman, female<br>2. feminine gender",N4,2,背が高くて かっこいい 大人の<b>女性</b>って感じです,She looks like a tall and cool adult woman.,"Episode02, Episode05"
はずかしい,はずかしい,"1. embarrassing, embarrassed, ashamed, humiliated, shy<br>2. disgraceful, shameful",Unlabeled,2,はッ <b>はずかしい</b>,"Ha, it's embarrassing",Episode02
立つ,たつ,"1. to stand, to rise, to stand up<br>2. to find oneself (e.g. in a difficult position)<br>3. to depart (on a plane, train, etc.)",N5,2,いつか あのステージに<b>立つ</b>！,Someday I'll stand on that stage!,"Episode02, Episode13"
吹,ふっ,1. indicates that the action is done forcefully,Unlabeled,2,琴<b>吹</b> 紬！,Kotobuki Tsumugi!,"Episode02, Episode06"
ぽい,っぽい,"1. -ish, -like",Unlabeled,2,おっとり <b>ぽ</b>わぽわ かわいい人です,I'm a calm and cute person.,Episode02
賞,しょう,"1. prize, award",N3,2,コンクールで<b>賞</b>をもらったこともあるのよ,I've even won an award at a competition.,"Episode02, Episode07"
理由,りゆう,"1. reason, pretext, motive",N4,2,聞けば誰でも感動する<b>理由</b>があるんだぞ！,"If you listen to it, everyone will have a reason to be moved!","Episode02, Episode05"
ちまちま,ちまちま,"1. small, compact",Unlabeled,2,指で <b>ちまちま</b> ちまちまするのを 想像しただけで…,Just imagining how you could swipe it with your fingers...,Episode02
値段,ねだん,"1. price, cost",N3,2,ギターのお<b>値段</b> まけてもらえないでしょうか？,Could you spare me the price of the guitar?,Episode02
代,しろ,"1. substitution<br>2. material<br>3. price<br>4. margin (e.g. for stapling, etc.), area required for something<br>5. shiro (unit of land area equal to one-fiftieth of a tan; approx. 19.83 m.sq.)",N1,2,バイト<b>代</b>は みんな自分のために使って,Everyone uses their part-time job money for themselves.,Episode02
以上,いじょう,"1. not less than, ... and over, ... and above, ... and upwards, ... or more<br>2. beyond (e.g. one's expectations), above, more than, further than<br>3. above-mentioned, aforementioned, foregoing<br>4. since ..., seeing that ..., now that ..., once ...<br>5. that's all, that is the end, the end",N4,2,高いのは10万円<b>以上</b>するのもあるよ,"Some are expensive, costing more than 100,000 yen.","Episode02, Episode06"
選ぶ,えらぶ,"1. to choose, to select",N4,2,何か <b>選ぶ</b>基準とか あるのかな,I wonder if there are any criteria for choosing?,"Episode02, Episode12"
細い,ほそい,"1. thin, slender, fine<br>2. unlucky",N5,2,<b>細く</b>て硬いから 指切っちゃいそう,It's so thin and hard that I feel like I'll cut my finger.,"Episode02, Episode03"
悩む,なやむ,"1. to be worried, to be troubled",N3,2,私も今のベースが欲しくて <b>悩ん</b>で 悩んで,"I also wanted the base I have now, and I was worried and worried.",Episode02
店員,てんいん,"1. employee (of a store), shop assistant, clerk, salesperson",N4,2,<b>店員</b>さん 泣いてたぞ,The clerk was crying.,"Episode02, Episode11"
まける,まける,"1. to lose, to be defeated<br>2. to succumb, to give in, to surrender, to yield<br>3. to be inferior to<br>4. to break out in a rash due to (e.g. lacquer, shaving, etc.)<br>5. to reduce the price, to give a discount, to throw in (something extra) for free",Unlabeled,2,努力と根性で<b>まけ</b>させることだよ,It's all about effort and perseverance.,Episode02
調査,ちょうさ,"1. investigation, examination, inquiry, enquiry, survey",N3,2,<b>調査</b>開始まで あとちょっと ありますね,There's still a little time left until the investigation begins.,Episode02
歩く,あるく,1. to walk,N5,2,<b>歩い</b>てる人や 車の数を数えるんだよ,Count the number of people walking and cars.,Episode02
数える,かぞえる,"1. to count, to enumerate",N3,2,歩いてる人や 車の数を<b>数える</b>んだよ,Count the number of people walking and cars.,Episode02
カウンター,カウンター,"1. counter<br>2. service counter (e.g. at a bank)<br>3. counter (at a bar, cafe, etc.)<br>4. automatically responding with an upload slot to someone who allows you to download (e.g. in P2P systems)",Unlabeled,2,<b>カウンター</b>を持って,hold the counter,Episode02
弁当,べんとう,"1. bento, Japanese box lunch",N3,2,あッ お姉ちゃん お<b>弁当</b>,"Ah, sister, lunch box","Episode02, Episode11"
眠い,ねむい,"1. sleepy, drowsy, somnolent",N4,2,<b>眠く</b>ない？,Aren't you sleepy?,"Episode02, Episode14"
返事,へんじ,"1. reply, answer, response",N4,2,違う違う <b>返事</b>はニャーだよ,"No, no, the answer is meow.","Episode02, Episode09"
押す,おす,"1. to push, to press<br>2. to apply pressure from above, to press down<br>3. to stamp (i.e. a passport), to apply a seal<br>4. to affix (e.g. gold leaf)<br>5. to press (someone for something), to urge, to compel, to influence<br>6. to overwhelm, to overpower, to repress<br>7. to push (events along), to advance (a plan)<br>8. to do in spite of ..., to do even though ..., to force<br>9. to make sure<br>10. to be pressed for time<br>11. to advance troops, to attack<br>12. (of light) to be diffused across an entire surface",N5,2,ここに名前書いて ハンコ<b>押す</b>だけ,Just write your name here and press the stamp.,"Episode02, Episode05"
職業病,しょくぎょうびょう,1. occupational disease,Unlabeled,2,これって<b>職業病</b>!?,Is this an occupational disease?,Episode02
終了,しゅうりょう,"1. end, close, termination",N2,2,はい ランチタイム<b>終了</b>,"Yes, lunch time is over","Episode02, Episode11"
残り,のこり,"1. remnant, residue, remaining, left-over",N3,2,<b>残り</b>は ちゃんと返すから,I'll give you the rest properly.,"Episode02, Episode12"
サイン,サイン,"1. autograph, signature<br>2. sign, signal, indication",N3,2,今のうちに 私たちの<b>サイン</b> もらっといたほうがいいよ,You'd better get our autographs now.,"Episode02, Episode14"
撮る,とる,"1. to take (a photo)<br>2. to record (video, audio, etc.), to make (a film)",N5,2,鏡の前で ポーズとったり 写真<b>撮っ</b>たり,Posing in front of the mirror and taking pictures,"Episode02, Episode11"
外す,はずす,"1. to remove, to take off, to detach, to unfasten, to undo<br>2. to drop (e.g. from a team), to remove (from a position), to exclude, to expel<br>3. to leave (e.g. one's seat), to go away from, to step out, to slip away<br>4. to dodge (a question, blow, etc.), to evade, to sidestep, to avoid (e.g. peak season)<br>5. to miss (a target, chance, punch, etc.)",N3,2,そういや ギターのフィルムも <b>外し</b>てないもんね,"By the way, I haven't even removed the film from the guitar.","Episode02, Episode04"
機嫌,きげん,"1. humour, humor, temper, mood, spirits<br>2. safety, health, well-being, one's situation<br>3. in a good mood, in high spirits, happy, cheery, merry, chipper",N3,2,なんか ご<b>機嫌</b>だな 梓,Azusa seems to be in a good mood.,"Episode02, Episode11"
かわいそう,かわいそう,"1. poor, pitiable, pathetic, pitiful",N3,2,ただ大事にしてるだけじゃ <b>かわいそう</b>だよね,I feel sorry for you if you just take care of me.,"Episode02, Episode04"
きっかけ,きっかけ,"1. chance, start, cue, excuse, motive, impetus, occasion",N2,2,唯が練習する <b>きっかけ</b>になればと思ったんだ,I thought it would be an opportunity for Yui to practice.,"Episode02, Episode09"
けれど,けど,"1. but, however, although",N4,2,いや～ しようと思ったんだ<b>けれど</b>,"No, I was thinking of doing it.","Episode02, Episode03"
中る,あたる,"1. to be hit, to strike<br>2. to touch, to be in contact, to be affixed<br>3. to be equivalent to, to be applicable, to apply to<br>4. to be right on the money (of a prediction, criticism, etc.)<br>5. to be selected (in a lottery, etc.), to win<br>6. to be successful, to go well, to be a hit<br>7. to face, to confront<br>8. to lie (in the direction of)<br>9. to undertake, to be assigned<br>10. to be stricken (by food poisoning, heat, etc.), to be afflicted<br>11. to be called on (e.g. by a teacher)<br>12. to treat (esp. harshly), to lash out at<br>13. to be unnecessary<br>14. to be hitting well, to be on a hitting streak<br>15. to feel a bite (in fishing)<br>16. (of fruit, etc.) to be bruised, to spoil<br>17. to feel (something) out, to probe into, to check (i.e. by comparison)<br>18. to shave<br>19. to be a relative of a person, to be a ... in relation to ..., to stand in a relationship",Unlabeled,2,なんか 試験勉強<b>中っ</b>てさ,I guess I'm studying for an exam.,"Episode02, Episode03"
かん,かん,"1. perception, intuition, the sixth sense",Unlabeled,2,今日は よう<b>かん</b>～,How are you doing today?,"Episode02, Episode03"
切れる,きれる,"1. to break, to snap, to be cut, to split, to crack<br>2. to be injured<br>3. to wear out, to be worn out<br>4. to break, to burst, to collapse<br>5. to wear off, to stop working, to go dead<br>6. to expire (time limit, etc.), to run out, to become due<br>7. to run out (of stock, etc.), to be exhausted, to be used up, to be sold out, to be out of<br>8. to be broken off (e.g. of a relationship), to break up, to have severed ties, to be cut off, to be disconnected<br>9. to cut well, to be sharp<br>10. to be sharp-minded, to be keen, to be shrewd, to be quick-witted, to be able<br>11. to be short of, to drop under (a certain figure), to beat (e.g. a record time)<br>12. to dry off<br>13. to curve, to veer<br>14. to shuffle (cards)<br>15. to get angry, to snap, to blow one's top, to lose one's temper, to flip<br>16. to be able to do completely",N3,2,もう時間<b>切れよ</b>！,Time is up!,"Episode03, Episode12"
やら,やら,"1. denotes uncertainty<br>2. such things as A and B, A and B and so on, A and B and the like, A and B and whatnot",Unlabeled,2,なッ 何のこと<b>やら</b> さっぱりわかりません,"What, I have no idea what you're talking about.","Episode03, Episode12"
まずは,まずは,"1. first of all, to begin with, before anything else<br>2. probably, most likely, almost certainly, virtually<br>3. more or less (satisfactory), on the whole, reasonably<br>4. anyway, at any rate, for now (at least), for the time being",Unlabeled,2,まッ <b>まずは</b>楽譜の読み方から教えてください,"First of all, please tell me how to read sheet music.","Episode03, Episode05"
励ます,はげます,"1. to encourage, to cheer, to raise (the voice)",N1,2,今晩 みんなで<b>励まし</b>のメールしてあげるのは どう？,How about we all send an email of encouragement tonight?,Episode03
返せる,返せる,1. I can return it (Auto-translated),Unlabeled,2,励ましの言葉 <b>返せ</b> コノヤロー！,"Give back the words of encouragement, Konoyaro!","Episode03, Episode07"
部屋,へや,"1. room, chamber<br>2. apartment, flat, pad<br>3. stable",N5,2,澪の<b>部屋</b>なんか 服が脱ぎ散らかってるくせに～,Even though Mio's room is full of clothes...,"Episode03, Episode07"
はかどる,はかどる,"1. to make progress, to move right ahead (with the work), to advance",Unlabeled,2,それはあるな 部屋の掃除 <b>はかどっ</b>たりな,That's true. Cleaning your room is a breeze.,Episode03
息抜き,いきぬき,"1. taking a breather, relaxation, vent hole",Unlabeled,2,勉強の<b>息抜き</b>に ギターの練習したら,I practiced the guitar to take a break from studying.,"Episode03, Episode10"
回す,まわす,"1. to turn, to rotate, to spin, to twist, to gyrate<br>2. to pass around, to send around, to hand around, to circulate<br>3. to move (someone or something to where its needed), to send, to bring, to transfer, to forward, to direct, to submit<br>4. to turn (to a new use), to use (for something else)<br>5. to turn on (something that turns or has a rotating part, e.g. a washing machine), to start up (e.g. an engine), to give (something) a spin<br>6. to put (someone in a position), to make (e.g. an enemy of)<br>7. to ... around (e.g. chase, fool, play), to do all over, to do everywhere, to do completely<br>8. to surround (something) with, to enclose with<br>9. to put (an arm) around (e.g. someone's waist), to reach around<br>10. to invest (money), to lend<br>11. to dial (a telephone number)<br>12. to gang-rape",N3,2,そのやる気を他に<b>回し</b>てほしい,I want you to transfer that motivation to others.,"Episode03, Episode12"
キャラ,キャラ,"1. (fictional) character<br>2. character, personality, persona",Unlabeled,2,先生のときは おしとやか<b>キャラ</b>で通すって決めてたのに,"When I was a teacher, I decided to pass as a ladylike character.","Episode03, Episode05"
バラ,ばら,1. rose,Unlabeled,2,<b>バラ</b>すなよ,Don't take it apart,"Episode03, Episode05"
それなら,それなら,"1. if that's the case ..., if so ..., that being the case ...",Unlabeled,2,まあ <b>それなら</b>大丈夫ってことか,Well then that means it's okay,"Episode03, Episode12"
安心,あんしん,"1. relief, peace of mind",N4,2,唯のＭＣは <b>安心</b>して聞いていられるな,I can listen to Yui's MC with peace of mind.,"Episode03, Episode08"
もしも,もしも,"1. if, in case, supposing",N3,2,<b>もしも</b>唯が部活できなくなったら,What if Yui can no longer participate in club activities?,"Episode03, Episode13"
そん,その,"1. that, the<br>2. part (as in ""part two"")<br>3. um ..., er ..., uh ...",Unlabeled,2,<b>そん</b>だけあれば,If that's all there is,Episode03
なくなる,なくなる,1. to die,Unlabeled,2,それを言ったら 楽しみが<b>なくなる</b>だろ,"If I say that, the fun will be gone.","Episode03, Episode07"
散らかる,ちらかる,"1. to be in disorder, to lie scattered around",N2,2,澪の部屋なんか 服が脱ぎ<b>散らかっ</b>てるくせに～,Even though Mio's room is full of clothes...,"Episode03, Episode07"
風呂,ふろ,"1. bath, bathing, bathtub, bathroom<br>2. bathhouse, public bath<br>3. room for drying lacquerware<br>4. base (wooden joint connecting the blade of a hoe, spade, etc., to the handle)",N3,2,お<b>風呂</b>入って 寝なきゃ,I need to take a bath and sleep,"Episode03, Episode14"
イコール,イコール,"1. equal, equivalent<br>2. equals sign, equality sign<br>3. equals (as in ""A equals B"")",N2,2,<b>イコール</b> ｘ二乗マイナス,Equal x squared minus,Episode03
進む,すすむ,"1. to advance, to go forward<br>2. to precede, to go ahead (of)<br>3. to make progress, to improve<br>4. to deepen, to heighten<br>5. to be fast (of a clock), to be ahead<br>6. to do of one's own free will",N4,2,唯 勉強 <b>進ん</b>でるはずだよね,"Yui, you must be progressing in your studies.",Episode03
今晩,こんばん,"1. tonight, this evening",N5,2,<b>今晩</b> みんなで励ましのメールしてあげるのは どう？,How about we all send an email of encouragement tonight?,Episode03
本,もと,"1. origin, source<br>2. base, basis, foundation, root<br>3. cause<br>4. ingredient, material<br>5. (somebody's) side, (somebody's) location<br>6. original cost (or capital, principal, etc.)<br>7. (plant) root, (tree) trunk<br>8. first section of a waka<br>9. counter for blades of grass, tree trunks, etc., and for falcons (in falconry)<br>10. handle (chopsticks, brush, etc.), grip",N5,2,ダメだ この<b>本</b>も読んでられない,"No, I can't even read this book.","Episode03, Episode10"
助ける,たすける,"1. to save, to rescue<br>2. to help, to assist<br>3. to support (financially), to contribute (to), to provide aid<br>4. to facilitate, to stimulate, to promote, to contribute to",N3,2,というわけで 澪ちゃん <b>助け</b>て！,"So Mio-chan, help me!","Episode03, Episode07"
姉妹,しまい,1. sisters,N3,2,<b>姉妹</b>で こうも違うもんかね,"Sisters are so different, aren't they?","Episode03, Episode07"
ひどい,ひどい,"1. cruel, heartless, hard, harsh, severe<br>2. violent, intense, strong, heavy, extreme<br>3. very bad, terrible, awful<br>4. excessive, exorbitant, unreasonable, outrageous, unfair, unjust",N4,2,<b>ひど</b>～い！,Terrible!,"Episode03, Episode10"
年生,ねんせい,"1. pupil in ... year, student in ... year",N1,2,憂ちゃんは 今 何<b>年生</b>？,How old is Yu now?,"Episode03, Episode12"
桜,さくら,"1. cherry tree, cherry blossom<br>2. fake buyer, paid audience, shill, seat filler<br>3. hired applauder<br>4. horse meat",N3,2,できれば <b>桜</b>が丘に行きたいんですけど,"If possible, I'd like to go to Sakuragaoka.","Episode03, Episode04"
おいで,おいで,"1. coming, going, being (somewhere)<br>2. come, go, stay",Unlabeled,2,<b>おいで</b> おいで～ッ,"Come on, come on!",Episode03
断る,ことわる,"1. to refuse, to reject, to dismiss, to turn down, to decline<br>2. to inform, to give notice, to tell in advance<br>3. to ask leave, to excuse oneself (from)",N3,2,<b>断ら</b>れたぞ～,I was refused.,"Episode03, Episode05"
おいおい,おいおい,"1. Hey!, Wait a minute!, Whoa!<br>2. boohoo, waaaa",Unlabeled,2,<b>おいおい</b> 目標は そこだって決めただろう,"Hey, you've decided that's your goal.","Episode03, Episode04"
インパクト,インパクト,"1. impact (on), (strong) impression, effect, influence<br>2. impact (of a ball against a racket, bat, club, etc.)",Unlabeled,2,やはり ここは<b>インパクト</b>か,Is this the impact after all?,"Episode03, Episode08"
たのむ,たのむ,"1. to request, to beg, to ask<br>2. to call, to order, to reserve<br>3. to entrust to<br>4. to rely on<br>5. please, please do",Unlabeled,2,<b>たのも</b>う！,It's just too much!,"Episode03, Episode12"
真鍋,真鍋,1. Johji Manabe,Unlabeled,2,<b>真鍋</b>和です 唯とは家が近所で,My name is Kazu Manabe and I live close to Yui.,"Episode03, Episode11"
ほとんど,ほとんど,"1. mostly, nearly, practically, well-nigh, almost invariably, all but, just about, almost",N4,2,<b>ほとんど</b>遊んでた,I was playing mostly,"Episode03, Episode10"
助かる,たすかる,"1. to be saved, to be rescued, to survive<br>2. to escape harm, to be spared damage<br>3. to be helped, to be saved trouble",N2,2,でも 本当に<b>助かっ</b>たんだよ,But it really helped me,"Episode03, Episode09"
残念,ざんねん,"1. deplorable, regrettable, disappointing, vexing, unfortunate",N4,2,<b>残念</b>だが 私の力ではどうすることもできない,"I'm sorry, but there's nothing I can do about it.","Episode03, Episode13"
ひと,ひと,1. bandit,Unlabeled,2,まあ じゃあバンド名は各自<b>ひと</b>晩考えてくることにして,"Well, let's each think about the band name overnight.","Episode03, Episode11"
早速,さっそく,"1. at once, immediately, without delay, promptly",N2,2,じゃあ <b>早速</b>練習しましょう,So let's practice right away,"Episode03, Episode09"
山,やま,"1. mountain, hill<br>2. mine (e.g. coal mine)<br>3. heap, pile<br>4. crown (of a hat), thread (of a screw), tread (of a tire), protruding part of an object, high part<br>5. climax, peak, critical point<br>6. guess, speculation, gamble<br>7. criminal case, crime<br>8. mountain climbing, mountaineering<br>9. festival float (esp. one mounted with a decorative halberd)<br>10. deck (of playing cards on table, face down, from which cards are drawn), stack<br>11. wall, wall tile<br>12. temple, temple grounds<br>13. wild",N5,2,それとも <b>山</b>とか？,Or maybe a mountain?,"Episode03, Episode04"
みっちり,みっちり,"1. intensely, severely, strictly, hard, fully, earnestly, diligently<br>2. tightly, compactly, closely",Unlabeled,2,朝から晩まで <b>みっちり</b>練習するの！,Practice hard from morning till night!,"Episode03, Episode04"
泊まり,とまり,"1. overnight stay, stopover<br>2. inn, hotel<br>3. anchorage<br>4. night duty",Unlabeled,2,ぜひ みんなでお<b>泊まり</b>行くの 夢だったの,It was my dream to have a sleepover with everyone.,"Episode03, Episode04"
水,みず,"1. water (esp. cool, fresh water, e.g. drinking water)<br>2. fluid (esp. in an animal tissue), liquid<br>3. flood, floodwaters<br>4. water offered to wrestlers just prior to a bout<br>5. break granted to wrestlers engaged in a prolonged bout",N5,2,唯 <b>水</b>が しょっぱいぞ,The water is salty,"Episode04, Episode14"
塩,しお,"1. salt, common salt, table salt, sodium chloride<br>2. hardship, toil, trouble<br>3. saltiness<br>4. cold, unwelcoming, indifferent",N5,2,<b>塩</b> 塩だよ りっちゃん,Salt It's salt Ricchan,Episode04
一つ,ひとつ,"1. one<br>2. for one thing<br>3. only<br>4. (not) even<br>5. just (e.g. ""just try it"")<br>6. some kind of, one type of",N5,2,最後に みんなに<b>一つ</b>だけ言っておくことがあるわ,"Finally, I have one thing to say to everyone.","Episode04, Episode08"
それなのに,それなのに,"1. and yet, despite this, but even so, but even then, however, nevertheless, for all that, notwithstanding that",N2,2,<b>それなのに</b>枚数だけ増えてゆくよ,"However, the number will continue to increase","Episode04, Episode08"
焼きそば,やきそば,"1. yakisoba, fried noodles, usu. with vegetables and meat",Unlabeled,2,<b>焼きそば</b>？,Yakisoba?,"Episode04, Episode06"
はーい,はーい,"1. understood, I see, OK, okay<br>2. present, here",Unlabeled,2,はい<b>はーい</b> 私 メイド喫茶が やりたい,"Yes, yes, I want to run a maid cafe.",Episode04
おはよう,おはよう,1. good morning,N2,2,<b>おはよう</b>ございます,good morning,"Episode04, Episode08"
思い出,おもいで,"1. memories, recollections, reminiscence",N3,2,<b>思い出</b> 思い出,memories memories,Episode04
ベッド,ベッド,1. bed,N5,2,なんか <b>ベッド</b>で寝てるお姉ちゃん見てたら,I was looking at my sister sleeping on the bed.,"Episode04, Episode12"
動く,うごく,"1. to move, to stir, to shift, to shake, to swing<br>2. to operate, to run, to go, to work<br>3. to make a move, to take action, to act, to go into action<br>4. to be touched, to be influenced<br>5. to change, to vary, to fluctuate, to waver<br>6. to be transferred",N4,2,ちゃんと<b>動く</b>か心配だけど,I'm worried if it will work properly,"Episode04, Episode12"
あっ,あっ,"1. ah, oh<br>2. hey!",N3,2,よーし <b>あっ</b>そぶぞ～い！,"Alright, let's go!","Episode04, Episode10"
だし,だし,"1. parade float, festival float",Unlabeled,2,私は キーボードで精いっぱい<b>だし</b>,I do my best with the keyboard,"Episode04, Episode05"
たどりつく,たどりつく,"1. to arrive at (after a struggle), to finally reach, to find one's way to, to finally hit on (e.g. an idea)",Unlabeled,2,無人島に<b>たどりつい</b>て かれこれもう２週間かあ,It's already been two weeks since we arrived on the deserted island.,Episode04
流す,ながす,"1. to drain, to pour, to spill, to shed (blood, tears)<br>2. to wash away<br>3. to distribute (e.g. electricity over wires, music over a PA system, etc.), to circulate, to broadcast, to beam<br>4. to cruise (e.g. taxi)<br>5. to float, to set adrift<br>6. to call off (a meeting, etc.)<br>7. to exile, to banish",N3,2,<b>流さ</b>れたときは どうなることかと思ったけどな,I wondered what would happen if I got swept away.,Episode04
勝手,かって,"1. one's own convenience, one's way, selfishness<br>2. surroundings, environment, way of doing things<br>3. convenience, ease of use<br>4. financial circumstances, living, livelihood<br>5. kitchen<br>6. right hand (in archery), hand that pulls the bowstring<br>7. unauthorised (e.g. phone app, WWW site), unofficial",Unlabeled,2,<b>勝手</b>に決められた,decided arbitrarily,"Episode04, Episode11"
設定,せってい,"1. establishment, creation, posing (a problem), setting (movie, novel, etc.), scene<br>2. options setting, preference settings, configuration, setup",N1,2,不幸なドラマが始まりそうな<b>設定</b>だな,Looks like an unfortunate drama is about to begin.,"Episode04, Episode07"
ヒザ,ひざ,"1. knee<br>2. lap, knee and thigh (while sitting)",Unlabeled,2,<b>ヒザ</b>の皿に フジツボがビッシリと,Barnacles are all over the plate on my knee,Episode04
皿,さら,"1. plate, dish, platter, disc<br>2. serving, helping, course<br>3. kanji radical 108 (at the bottom)",N3,2,ヒザの<b>皿</b>に フジツボがビッシリと,Barnacles are all over the plate on my knee,Episode04
