Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
届ける,とどける,"1. to deliver, to forward, to send<br>2. to report, to notify, to file notice (to the authorities), to give notice, to register",N4,2,いや　僕は　警察に<b>届けよ</b>うと。,"No, I'm going to report it to the police.","S01E15, S01E31"
景色,けしき,"1. scenery, scene, landscape",N4,2,<b>景色</b>を見渡す　あの幸福感。,That feeling of happiness as you look out at the scenery.,"S01E15, S01E34"
貫く,つらぬく,"1. to go through, to pierce, to penetrate<br>2. to run through (e.g. a river through a city), to pass through<br>3. to stick to (opinion, principles, etc.), to carry out, to persist with, to keep (e.g. faith), to maintain (e.g. independence)",N1,2,ベッカム君は　野生の生活を<b>貫い</b>た＞,Beckham lived a wild life,"S01E16, S01E26"
光臨,こうりん,"1. arrival, visit, call",Unlabeled,2,タヴァネルが<b>光臨</b>したのか。,Has Tavanel appeared?,"S01E16, S01E26"
もろい,もろい,"1. brittle, fragile, weak, frail<br>2. tender-hearted, sentimental, easily moved",Unlabeled,2,<b>もろい</b>　もろすぎる。,It's too fragile.,S01E16
どうか,どうか,"1. assimilation, absorption<br>2. adaptation<br>3. assimilation, anabolism<br>4. assimilation (phonology)",N3,2,総理　<b>どうか</b>　ご決断を！,"Prime Minister, please make your decision!","S01E16, S01E43"
くじ,こうし,1. Confucius,Unlabeled,2,国の大切なことを　あみだ<b>くじ</b>で,Learn about important things about the country with Amidakuji,"S01E16, S01E34"
ピザ,ピザ,"1. pizza<br>2. fat, ugly person",Unlabeled,2,ちわ～！　<b>ピザ</b>　お届けに来ました。,Chiwa~! I've come to deliver the pizza.,S01E16
納得,なっとく,"1. consent, assent, agreement<br>2. understanding, comprehension, grasp",N3,2,<b>納得</b>できないっす。,I can't believe it.,"S01E16, S01E27"
ノーン,ノーン,1. Nong Yai District,Unlabeled,2,<b>ノーン</b>！！　って言った。,Noon! ! said.,"S01E16, S01E21"
増す,ます,"1. to increase, to grow",N3,2,さらに強さを<b>増す</b>のか　覇タヴァネルは。,Will Tavanel grow even stronger?,"S01E17, S01E49"
強大,きょうだい,"1. mighty, powerful",Unlabeled,2,とてつもなく邪悪で　<b>強大</b>だ！,It's incredibly evil and powerful!,"S01E17, S01E43"
改造,かいぞう,"1. remodeling, remodelling, restructuring, reconstruction, reshuffling (e.g. cabinet)<br>2. modding",N2,2,フィールドを<b>改造</b>しちまった！,I've remodeled the field!,"S01E17, S01E22"
イビルリバース,イビルリバース,1. evil reverse (Auto-translated),Unlabeled,2,爆ＴＥＣＨ　<b>イビルリバース</b>。,Bakutech Evil Reverse.,"S01E17, S01E25"
くらう,くらう,"1. to eat, to drink, to wolf, to knock back<br>2. to receive (e.g. a blow)<br>3. to be on the receiving end (of something undesirable), to undergo (trouble)",Unlabeled,2,我らが先ほど　<b>くらっ</b>たのは,What we just killed was,"S01E17, S01E35"
一撃,いちげき,"1. blow, hit, poke",Unlabeled,2,この<b>一撃</b>に,This blow,"S01E17, S01E51"
下弦,かげん,1. (moon's) last quarter,Unlabeled,2,そうか　爆ＴＥＣＨ　<b>下弦</b>の月とは→,"I see, Bakutech What is the waning moon?",S01E17
月,つき,1. moon<br>2. month,N3,2,そうか　爆ＴＥＣＨ　下弦の<b>月</b>とは→,"I see, Bakutech What is the waning moon?",S01E17
愚か,おろか,"1. foolish, stupid",N1,2,<b>愚か</b>な　何度やっても同じだ。,"Stupid, no matter how many times you try it's the same thing.","S01E17, S01E51"
イビルレーザー,イビルレーザー,1. evil laser (Auto-translated),Unlabeled,2,爆ＴＥＣＨ　<b>イビルレーザー</b>。,Baku TECH Evil Laser.,"S01E17, S01E43"
切り裂く,きりさく,"1. to cut off, to cut up, to tear to pieces",Unlabeled,2,ホロムニキスは　空気を<b>切り裂く</b>！！,Holomnikis cuts the air! !,"S01E17, S01E51"
発射,はっしゃ,"1. firing (esp. a rocket or missile), launching, shooting, discharge, catapult<br>2. ejaculation",N2,2,でも　カードと<b>発射</b>口は,But the card and the launch port,"S01E17, S01E47"
強力,きょうりょく,"1. powerful, strong",N3,2,いかに<b>強力</b>でも→,No matter how powerful →,"S01E17, S01E32"
スカルス,スカルス,1. Scars (Auto-translated),Unlabeled,2,<b>スカルス</b>唯一の弱点である横腹を,Scars's only weak point is his flank.,"S01E17, S01E25"
順番,じゅんばん,"1. turn (in line), order of things, sequential order",N3,2,上　前　下の<b>順番</b>にループしよう！,"Let's loop in the order of top, front, and bottom!","S01E17, S01E19"
毎回,まいかい,"1. every time, each round",Unlabeled,2,腕をクロスするときは　<b>毎回</b>,Every time you cross your arms,"S01E17, S01E26"
スピア・ループ,スピア・ループ,1. spear loop (Auto-translated),Unlabeled,2,<b>スピア・ループ</b>。,Spear Loop.,S01E17
カツラ,かつら,"1. katsura (Cercidiphyllum japonicum), Japanese Judas tree",Unlabeled,2,シュナイダー君　まだ<b>カツラ</b>だったんだ。,"Mr. Schneider, you still had your wig on.",S01E17
アイス,アイス,"1. ice<br>2. ice cream, icecream<br>3. usurer, usury, loansharking",Unlabeled,2,いつも寝る前に食べる<b>アイス</b>の味を→,The taste of ice cream that I always eat before going to bed →,"S01E17, S01E42"
棒,ぼう,"1. pole, rod, stick, baton<br>2. line, dash<br>3. spoken monotonously",N3,2,もう足が　<b>棒</b>みたいだぜ。,My legs are like sticks now.,"S01E17, S01E24"
ドンドン,どんどん,"1. drumming (noise), beating, pounding, banging, booming, stamping<br>2. rapidly, quickly, steadily<br>3. continuously, one after the other, in succession",Unlabeled,2,<b>ドンドン</b>ドンドンドン…。,Don Don Don Don Don….,S01E17
元,もと,"1. origin, source<br>2. base, basis, foundation, root<br>3. cause<br>4. ingredient, material<br>5. (somebody's) side, (somebody's) location<br>6. original cost (or capital, principal, etc.)<br>7. (plant) root, (tree) trunk<br>8. first section of a waka<br>9. counter for blades of grass, tree trunks, etc., and for falcons (in falconry)<br>10. handle (chopsticks, brush, etc.), grip",N3,2,フィールドが<b>元</b>に戻った。,The field is back.,"S01E18, S01E22"
止め,とどめ,"1. finishing blow, coup de grâce",Unlabeled,2,<b>止め</b>ようにも入れないのか。,Can't you even try to stop it?,"S01E18, S01E41"
邪神,じゃしん,1. evil god,Unlabeled,2,<b>邪神</b>サヴァク降臨！,The evil god Savak has arrived!,"S01E18, S01E43"
スフィアモード,スフィアモード,1. sphere mode (Auto-translated),Unlabeled,2,何とか　<b>スフィアモード</b>になる。,Somehow it goes into sphere mode.,"S01E18, S01E45"
支配,しはい,"1. domination, rule, control<br>2. direction, management, guidance<br>3. control (e.g. over one's emotions), determining (e.g. one's fate), governing, influence, holding sway over",N3,2,闇の力に<b>支配</b>され始めている。,It is beginning to be controlled by the forces of darkness.,"S01E18, S01E51"
天,てん,"1. sky<br>2. heaven<br>3. God<br>4. svarga (heaven-like realm visited as a stage of death and rebirth)<br>5. deva (divine being of Buddhism)<br>6. top (of a book)<br>7. sole (of a Japanese sandal)<br>8. beginning, start<br>9. tempura",N1,2,爆ＴＥＣＨ　<b>天</b>上しなり打ち！,Baku TECH heavenly bending attack!,"S01E18, S01E30"
上し,じょうし,"1. (one's) superior, (one's) boss, the higher-ups<br>2. Joushi",Unlabeled,2,爆ＴＥＣＨ　天<b>上し</b>なり打ち！,Baku TECH heavenly bending attack!,"S01E18, S01E30"
ますます,ますます,"1. increasingly, more and more, decreasingly (when declining), less and less",N3,2,<b>ますます</b>楽しみだぜ！,I'm looking forward to it even more!,"S01E18, S01E28"
楽しみ,たのしみ,"1. enjoyment, pleasure, diversion, amusement, hobby<br>2. anticipation, looking forward to",N4,2,ますます<b>楽しみ</b>だぜ！,I'm looking forward to it even more!,"S01E18, S01E38"
水平,すいへい,"1. horizontal, level, even",N2,2,ユーフォーは　ヨーヨーを　<b>水平</b>方向に,UFO moves the yo-yo horizontally,"S01E18, S01E37"
とぶ,とぶ,"1. to fly, to soar<br>2. to jump, to leap, to spring, to bound, to hop<br>3. to spatter, to scatter, to splash, to fly (e.g. of sparks)<br>4. to hurry, to rush<br>5. to flee, to run off, to escape<br>6. to disappear, to vanish, to fade, to thin out<br>7. to break off, to come off, to fall off, to blow (of a fuse)<br>8. to be sent out (of an order), to fly (of false rumours, catcalls, etc.)<br>9. to come flying (of a punch, kick, etc.)<br>10. to be missing (of a page, stitch, etc.), to skip, to jump (e.g. of a conversation)",Unlabeled,2,三段<b>とび</b>みたいな。,It's like jumping three steps.,"S01E18, S01E37"
たった,たった,"1. only, merely, but, no more than",N1,2,世界で<b>たった</b>ひとりの兄弟なのに,I'm your only brother in the world,"S01E18, S01E36"
争う,あらそう,"1. to compete, to contest, to contend<br>2. to quarrel, to argue, to dispute, to be at variance, to oppose<br>3. to deny (e.g. evidence)",N2,2,どっちが強えか<b>争っ</b>てんのか。,Are you arguing over which one is stronger?,"S01E18, S01E20"
捜索,そうさく,"1. search (esp. for someone or something missing), manhunt<br>2. legally authorized search of a person, building, etc.",N1,2,近道<b>捜索</b>隊に頼もう。,Let's ask the shortcut search team.,"S01E18, S01E43"
上達,じょうたつ,"1. improvement (e.g. in skill, ability), advance, progress<br>2. communication of opinions of the general populace to those of high rank",N3,2,<b>上達</b>するかも。,Maybe I'll improve.,"S01E19, S01E32"
加算,かさん,"1. addition, adding, supplement",Unlabeled,2,２００が　ジンリュウに<b>加算</b>。,200 is added to Jinryu.,S01E19
よって,よって,"1. therefore, consequently, accordingly, for that reason",Unlabeled,2,７４０対８００　<b>よって</b>　ジンリュウの勝利。,"740 to 800, so Jinryu wins.",S01E19
アビリティー,アビリティー,1. ability,Unlabeled,2,<b>アビリティー</b>発動！,Ability activated!,S01E19
発動,はつどう,1. putting into operation<br>2. invocation,Unlabeled,2,アビリティー<b>発動</b>！,Ability activated!,S01E19
ギフ,ジフ,"1. GIF, graphics interchange format",Unlabeled,2,８４５の奇跡<b>ギフ</b>っす！,845 miracle gift!,S01E19
習う,ならう,"1. to take lessons in, to be taught, to learn (from a teacher), to study (under a teacher), to get training in",N5,2,上手な人に<b>習っ</b>たっす。,I learned from someone who is good at it.,S01E19
とても,とても,"1. very, awfully, exceedingly<br>2. (not) at all, by no means, simply (cannot)",N5,2,実は　爆丸が　<b>とても</b>,"Actually, Bakugan is very","S01E19, S01E37"
中級,ちゅうきゅう,1. intermediate level,Unlabeled,2,＜<b>中級</b>者向け機種だ＞,<This is a model for intermediate users>,"S01E19, S01E21"
向け,むけ,"1. intended for ..., oriented towards ..., aimed at ...",N1,2,＜中級者<b>向け</b>機種だ＞,<This is a model for intermediate users>,"S01E19, S01E21"
ジュース,ジュース,"1. juice<br>2. soft drink (usu. fruit-based), sweetened drink",N3,2,自販機で<b>ジュース</b>でも買うのかな？,Maybe I can buy juice from a vending machine?,"S01E19, S01E40"
投げ捨てる,なげすてる,1. to throw away,Unlabeled,2,ベッカム君　<b>投げ捨て</b>はよくないよ。,"Mr. Beckham, it's not good to throw things away.",S01E19
マウンテン,マウンテン,1. mountain,Unlabeled,2,ブルー<b>マウンテン</b>。,blue mountain.,S01E19
ゴールド,ゴールド,1. gold,Unlabeled,2,ブルー<b>ゴールド</b>。,blue gold.,S01E19
ブルータワーウィー,ブルータワーウィー,1. blue tower wee (Auto-translated),Unlabeled,2,<b>ブルータワーウィー</b>。,Blue Tower Wee.,S01E19
コラ,こら,1. hey!<br>2. hey!,Unlabeled,2,って<b>コラ</b>！　コラー！！,That's it! Collar! !,"S01E19, S01E38"
知り合い,しりあい,1. acquaintance,N1,2,<b>知り合い</b>もなにも→,I don't know anyone →,S01E20
公園,こうえん,1. (public) park,N5,2,ベッカム君　<b>公園</b>の向かいに,Beckham across the park,"S01E20, S01E23"
コーチ,コーチ,1. coach,N3,2,爆丸道場で<b>コーチ</b>をやっていたんだ。,I was working as a coach at the Bakugan Dojo.,"S01E20, S01E26"
どの,どの,"1. Mr., Mrs., Miss, Ms.",N5,2,相手に　<b>どの</b>ゲートカードを,Which gate card should you give to your opponent?,"S01E20, S01E42"
まとも,まとも,"1. the front<br>2. honesty, uprightness, directness<br>3. decency, normality",Unlabeled,2,奴と　<b>まとも</b>に戦っても,Even if I fight him properly,"S01E20, S01E38"
それでも,それでも,"1. but (still), and yet, nevertheless, even so, notwithstanding",N3,2,だが　<b>それでも</b>,But still,"S01E20, S01E38"
緊張,きんちょう,"1. tension, mental strain, nervousness",N3,2,ちょっと<b>緊張</b>してるでしょ？,Are you a little nervous?,"S01E20, S01E27"
コンビ,コンビ,"1. combination, pair, duo",Unlabeled,2,道場に現れた　アップダウン<b>コンビ</b>だ。,It's an up-down duo that appeared at the dojo.,"S01E20, S01E44"
愛,あい,"1. love, affection, care<br>2. attachment, craving, desire<br>3. agape<br>4. Ireland",N3,2,麗しき兄弟<b>愛</b>っす。,Beautiful brotherly love.,"S01E20, S01E23"
見せつける,みせつける,"1. to make a display of, to show off, to flaunt",Unlabeled,2,<b>見せつけ</b>てやろうぜ　ジーガノレーダ！,"Let's show it to you, Giganoreda!","S01E20, S01E42"
痛,いた,"1. ouch, ow, that hurt",Unlabeled,2,指<b>痛</b>え　指痛えって,My fingers hurt. My fingers hurt.,S01E20
からむ,からむ,"1. to entangle, to entwine<br>2. to pick a quarrel, to find fault<br>3. to be involved with, to be influenced by, to develop a connection with",Unlabeled,2,<b>からま</b>ないように回す豪快なトリック。,A thrilling trick to spin it so it doesn't get tangled.,S01E20
テッペン,てっぺん,1. iron scraps,Unlabeled,2,<b>テッペン</b>まであがっていったところで。,When I got up to the top.,S01E20
ファサー,ファサード,1. facade<br>2. Facade,Unlabeled,2,<b>ファサー</b>。,fasaa.,S01E20
夏,夏,Natsu,N5,2,今年の<b>夏</b>は節電しながら,While saving energy this summer,"S01E20, S01E21"
倍増,ばいぞう,1. double,Unlabeled,2,破壊力が<b>倍増</b>するっす。,The destructive power will be doubled.,"S01E20, S01E45"
想像,そうぞう,"1. imagination, guess",N3,2,<b>想像</b>以上に強敵でやす。,It's a tougher enemy than you can imagine.,"S01E21, S01E40"
完了,かんりょう,"1. completion, conclusion<br>2. perfect (tense, form, aspect)",N3,2,この２つは<b>完了</b>してるから。,These two have been completed.,"S01E21, S01E34"
傾く,かたむく,"1. to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to<br>2. to go down (sun), to wane, to sink, to decline",N2,2,ヨーヨーが<b>傾か</b>ないように注意。,Be careful not to tilt the yo-yo.,"S01E21, S01E33"
あくび,あくび,"1. yawn, yawning<br>2. kanji ""yawning"" radical (radical 76)",N2,2,<b>あくび</b>をしながらやると→,If you do it while yawning→,"S01E21, S01E33"
よっぽど,よっぽど,"1. very, greatly, much, considerably, to a large extent, quite<br>2. just about to, almost, very nearly",Unlabeled,2,<b>よっぽど</b>面倒臭いだろう！,It must be quite troublesome!,"S01E21, S01E23"
皆さん,みなさん,"1. all, everyone, everybody",N5,2,あっ　<b>皆さん</b>　お久しぶりです。,"Ah, everyone, it's been a while.","S01E21, S01E28"
今年,ことし,1. this year,N5,2,<b>今年</b>の夏は節電しながら,While saving energy this summer,"S01E21, S01E42"
サポート,サポート,1. support,Unlabeled,2,僕は　コウの<b>サポート</b>役に回る。,I will be playing Kou's support role.,"S01E22, S01E23"
所,ところ,"1. place, spot, scene, site<br>2. address<br>3. district, area, locality<br>4. one's house<br>5. point, aspect, side, facet<br>6. passage (in text), part<br>7. space, room<br>8. thing, matter<br>9. whereupon, as a result<br>10. about to, on the verge of<br>11. was just doing, was in the process of doing, have just done, just finished doing",N5,2,自動的に破損か<b>所</b>を,Automatically detects damaged areas,"S01E22, S01E46"
ファルコン,ファルコン,1. falcon<br>2. Falcon (missile),Unlabeled,2,キミの<b>ファルコン</b>もカスタマイズできちゃうぞ。,You can even customize your Falcon.,"S01E22, S01E37"
提供,ていきょう,"1. offer, tender, providing, supplying, making available, donating (blood, organs, etc.)<br>2. sponsoring (a TV program)",N1,2,データを<b>提供</b>したからって,Because you provided the data,"S01E22, S01E24"
修復,しゅうふく,"1. restoration, repair, mending",Unlabeled,2,<b>修復</b>に　ホロムニキスのデータを使ってくれ。,Please use Holomnikis' data for repair.,"S01E22, S01E34"
開発,かいはつ,"1. development, exploitation",N1,2,グリフ財閥が<b>開発</b>した　爆スロンＤＸだ。,It's Bakuslon DX developed by the Griff Zaibatsu.,"S01E22, S01E41"
本来,ほんらい,"1. originally, primarily<br>2. essentially, intrinsically, naturally, by nature, in (and of) itself<br>3. proper, rightful, legal, normal",N2,2,我らの<b>本来</b>の目的ではない。,It's not our original purpose.,"S01E22, S01E40"
解析,かいせき,"1. analysis, analytical study<br>2. parsing, parse",Unlabeled,2,収集　<b>解析</b>する目的で,For the purpose of collecting and analyzing,"S01E22, S01E27"
マシン,マシン,1. machine,Unlabeled,2,絶大な効果を発揮するハイテク<b>マシン</b>。,A high-tech machine that delivers tremendous results.,"S01E22, S01E37"
違い,ちがい,"1. difference, distinction, discrepancy<br>2. mistake, error",N3,2,確かに　けた<b>違い</b>の爆丸だ。,It's definitely a Bakugan on a whole other level.,"S01E22, S01E40"
ピース,ピース,"1. peace<br>2. peas<br>3. piece<br>4. peace sign, V sign",Unlabeled,2,左手で<b>ピース</b>を作り→,Make a piece with your left hand→,S01E22
言い方,いいかた,"1. way of saying (something), way of putting it, wording, phrasing, language, expression",Unlabeled,2,うわっ　なに　その<b>言い方</b>。,"Wow, what's the way you say that?","S01E22, S01E41"
取り,とり,"1. taking, taker, collecting, collector, remover, removal<br>2. last performer of the day (usu. the star performer), last performance of the day<br>3. active partner (e.g. in judo demonstration)<br>4. emphatic or formal prefix",Unlabeled,2,しかたない　<b>取り</b>に帰るか。,I have no choice but to go back and get it.,"S01E22, S01E35"
カスベンザ,カスベンザ,1. Kasbenza (Auto-translated),Unlabeled,2,<b>カスベンザ</b>。,Kasbenza.,S01E22
芝居,しばい,"1. play, drama",N3,2,お<b>芝居</b>を観にいったらしいのだ。,Apparently he went to see a play.,S01E22
女優,じょゆう,1. actress,N3,2,私　舞台<b>女優</b>を目指すわ。,I aim to become a stage actress.,S01E22
ねる,ねる,"1. to sleep (lying down)<br>2. to go to bed, to lie in bed<br>3. to lie down<br>4. to sleep (with someone, i.e. have intercourse)<br>5. to lie flat (e.g. of hair)<br>6. to lie idle (of funds, stock, etc.)<br>7. to ferment (of soy sauce, miso, etc.)",Unlabeled,2,<b>ねっ</b>　コウ。,Hey Kou.,"S01E23, S01E38"
誤る,あやまる,"1. to make a mistake (in), to commit an error, to do incorrectly, to err<br>2. to be wrong, to be incorrect, to be false, to be mistaken<br>3. to mislead, to misguide, to lead astray",N1,2,力の加減を<b>誤っ</b>たわ。,I made a mistake in adjusting the amount of force.,"S01E23, S01E45"
あそこ,あそこ,"1. there, over there, that place, yonder, you-know-where<br>2. genitals, private parts, nether regions<br>3. that far, that much, that point",N5,2,春晴先輩　<b>あそこ</b>にも！,"Haruharu-senpai, there too!","S01E23, S01E31"
犠牲,ぎせい,"1. sacrifice, victim, scapegoat<br>2. sacrifice (to the gods)",N1,2,また多くの爆丸が<b>犠牲</b>になる。,Many Bakugan will also be sacrificed.,"S01E23, S01E35"
それから,それから,"1. and then, after that",N5,2,<b>それから</b>　ストリングがからまっても,And even if the string gets tangled,"S01E23, S01E26"
慌てる,あわてる,"1. to become confused (disconcerted, disorganized, disorganised), to be flustered, to panic<br>2. to hurry, to rush, to hasten",N1,2,<b>慌て</b>ないでいいよ。,Don't panic.,"S01E23, S01E39"
再び,ふたたび,"1. again, once more, a second time",N3,2,そして　<b>再び</b>乗っける。,And then ride it again.,"S01E23, S01E44"
余計,よけい,"1. too many, too much, excessive, superfluous, superabundant, extra, spare, surplus<br>2. unnecessary, needless, uncalled-for, otiose<br>3. abundantly, excessively, needlessly, all the more",N2,2,いや　<b>余計</b>に興味がわいたよ。,"No, I got even more interested.","S01E23, S01E30"
直す,なおす,"1. to cure, to heal<br>2. to fix, to correct, to repair<br>3. to do over again<br>4. to replace, to put back as it was<br>5. to convert (into a different state), to transform",N4,2,<b>直し</b>とけ～。　うお～。,Fix it. Wow.,"S01E23, S01E41"
もれる,もれる,"1. to leak out, to escape, to come through, to shine through, to filter out<br>2. to find expression, to give vent<br>3. to leak out, to be divulged, to be disclosed<br>4. to be omitted, to be left out, to be excluded, to be not included",Unlabeled,2,も　<b>もれる</b>。,It also leaks.,"S01E23, S01E39"
ハチ,はち,"1. bee, wasp, hornet",Unlabeled,2,<b>ハチ</b>マチ。,Hachimachi.,S01E23
こたえる,こたえる,"1. to respond, to answer, to meet (e.g. demands, expectations)<br>2. to affect, to take a toll, to strike home, to have an effect on, to be hard on someone (e.g. heat, cold, work, illness, etc.), to be a strain",Unlabeled,2,よほど<b>こたえ</b>たのであろう。,It must have been a great response.,"S01E24, S01E48"
経験,けいけん,1. experience,N4,2,わしにも<b>経験</b>がある。,I also have experience.,"S01E24, S01E40"
オッス,オッスッチョ,1. Ossuccio,Unlabeled,2,<b>オッス</b>　コウ！,Ossu Kou!,"S01E24, S01E38"
そろう,そろう,"1. carelessness, negligence, oversight",Unlabeled,2,たくさん　<b>そろっ</b>てるしね。,There are a lot of them.,"S01E24, S01E49"
記憶,きおく,"1. memory, recollection, remembrance<br>2. storage",N3,2,やらされた<b>記憶</b>が…。,I remember being forced to do it...,"S01E24, S01E47"
例えば,たとえば,"1. for example, for instance, e.g.",N4,2,<b>例えば</b>　この　あめとえんぴつを,"For example, this candy and pencil",S01E24
別に,べつに,"1. (not) particularly, (not) especially, (not) specially<br>2. separately, apart, additionally, extra",N3,2,テイラー　<b>別に</b>落ち込むことないよ。,Taylor: There's nothing to be depressed about.,"S01E24, S01E34"
落ち込む,おちこむ,"1. to feel down, to feel sad, to be depressed, to be in low spirits<br>2. to be in a slump (business, economy, etc.), to be in an unfavourable condition<br>3. to fall into (e.g. a hole)",N1,2,テイラー　別に<b>落ち込む</b>ことないよ。,Taylor: There's nothing to be depressed about.,S01E24
慣れる,なれる,"1. to get used to, to grow accustomed to, to become familiar with<br>2. to become skilled in, to become experienced at<br>3. to become tame, to become domesticated<br>4. to get used to doing",N4,2,<b>慣れ</b>たら左右両方　片方ずつ。,"Once you get used to it, do it on both the left and right sides.","S01E24, S01E51"
マシーン,マシン,1. machine,Unlabeled,2,ミラクル合体<b>マシーン</b>。,Miracle combination machine.,S01E24
ハハハ,ハハハ,1. ha ha ha (laughter),Unlabeled,2,<b>ハハハ</b>　わ～い。,Hahaha Yay.,"S01E24, S01E51"
別れる,わかれる,"1. to part (usu. of people), to part from, to part with, to be apart from<br>2. to separate (of a couple), to break up, to divorce<br>3. to lose (e.g. one's mother), to be bereaved",N4,2,もう<b>別れよ</b>う。,Let's break up now.,"S01E24, S01E51"
組み合わせ,くみあわせ,"1. combination, assortment, set<br>2. matching (in a contest), pairing<br>3. combination",N1,2,<b>組み合わせ</b>で→,In combination →,"S01E24, S01E46"
コンパクト,コンパクト,"1. compact<br>2. compact (cosmetics), portable powder case",Unlabeled,2,う～ん　<b>コンパクト</b>！　って　コラ～。,"Hmm, compact! That's it.","S01E24, S01E38"
窓,まど,1. window,N5,2,なおと君　裏の<b>窓</b>が開いてるよ。,"Naoto, the back window is open.","S01E24, S01E41"
真っ白,まっしろ,"1. pure white<br>2. blank (e.g. mind, paper)",N2,2,<b>真っ白</b>で何もないのか。,Is it pure white and nothing?,S01E24
まいる,まいる,"1. to go, to come, to call<br>2. to be defeated, to collapse, to die<br>3. to be annoyed, to be nonplussed<br>4. to be madly in love<br>5. to visit (shrine, grave)",Unlabeled,2,上へ<b>まいり</b>ま～すと→,Let's go to the top→,"S01E24, S01E44"
救う,すくう,"1. to rescue from, to help out of, to save",N3,2,フレームとゲートカードに<b>救わ</b>れたな。,I was saved by the frame and gate card.,"S01E25, S01E27"
訓練,くんれん,"1. training, drill, practice, discipline",N3,2,俺を想定したシュミレーション<b>訓練</b>も,Simulation training with me in mind,"S01E25, S01E47"
背中,せなか,1. back (of body),N4,2,<b>背中</b>が伸びてるよ～。,My back is growing.,"S01E25, S01E45"
礼,れい,"1. thanks, gratitude<br>2. manners, etiquette<br>3. bow<br>4. reward, gift<br>5. ceremony, ritual",N3,2,<b>礼</b>をいいます　マスターキルト,Thank you Master Quilt,"S01E25, S01E45"
気分,きぶん,"1. feeling, mood",N4,2,さぁ　<b>気分</b>も新たに,"Now, feel new","S01E25, S01E34"
押さえる,おさえる,"1. to pin down, to hold down, to press down<br>2. to cover (esp. a part of one's body with one's hand), to clutch (a body part in pain), to press (a body part)<br>3. to get a hold of, to obtain, to seize, to catch, to arrest<br>4. to grasp (a point), to comprehend<br>5. to quell, to subdue, to suppress, to repress, to hold back, to check, to curb, to contain",N1,2,ハブスタックを<b>押さえ</b>ながら→,While holding the hub stack →,"S01E25, S01E28"
間違える,まちがえる,"1. to make a mistake (in), to commit an error (e.g. in calculation)<br>2. to confuse, to mistake something for something else",N4,2,<b>間違え</b>ないように気をつけて。,Be careful not to make a mistake.,"S01E25, S01E28"
小型,こがた,"1. small, small-sized, small-scale, miniature",Unlabeled,2,<b>小型</b>で　細かいストリングトリックに→,Small size for detailed string tricks →,"S01E25, S01E27"
上級,じょうきゅう,"1. advanced level, high grade, senior",N2,2,<b>上級</b>者のプレーヤーには,For advanced players,"S01E25, S01E33"
にくい,にくい,"1. hateful, abominable, poor-looking, detestable<br>2. amazing, fantastic, admirable, lovely, wonderful",Unlabeled,2,ヨーヨーがね　落ち<b>にくく</b>なるから。,The yo-yo will be harder to fall off.,"S01E25, S01E44"
褒める,ほめる,"1. to praise, to commend, to compliment, to speak well of, to speak highly of",N3,2,<b>褒め</b>られるとのびるタイプ。,The type who gets excited when praised.,"S01E25, S01E43"
以外,いがい,"1. with the exception of, excepting",N4,2,だって　僕<b>以外</b>の南極のペンギンは→,Because other penguins in Antarctica except me are →,"S01E25, S01E28"
南極,南極,Nankyoku,N2,2,だって　僕以外の<b>南極</b>のペンギンは→,Because other penguins in Antarctica except me are →,"S01E25, S01E40"
急,きゅう,"1. sudden, abrupt, unexpected<br>2. urgent, pressing<br>3. steep, sharp, precipitous<br>4. rapid, swift, fast<br>5. emergency, crisis, danger<br>6. urgency, hurrying, haste<br>7. (in gagaku or noh) end of a song",N4,2,<b>急</b>に来いって言われたけど→,I was asked to come right away →,"S01E26, S01E44"
いちいち,いちいち,"1. one-by-one, separately<br>2. every single, each and every, without omission, fully, in detail",N2,2,<b>いちいち</b>名乗らなくても,Even if you don't say your name one by one,S01E26
名乗る,なのる,"1. to give one's name (as), to introduce oneself (as)<br>2. to claim to be, to call oneself, to wear the title of<br>3. to reveal oneself (as), to admit to being<br>4. to adopt as one's name, to take (a name)<br>5. to call out the goods one is selling",Unlabeled,2,いちいち<b>名乗ら</b>なくても,Even if you don't say your name one by one,"S01E26, S01E39"
一生,いっしょう,"1. whole life, a lifetime, all through life, one existence, a generation, an age, the whole world, the era<br>2. (the only, the greatest, etc.) of one's life",N3,2,あの試合は　<b>一生</b>の思い出でやす。,That game will be a memory that will last a lifetime.,"S01E26, S01E49"
見学,けんがく,"1. inspection, study by observation, field trip, tour, review",N2,2,今日は<b>見学</b>でござる。,I'm on a tour today.,S01E26
服,ふく,"1. clothes (esp. Western clothes)<br>2. counter for doses of medicine, gulps of tea, drags of a cigarette, etc.",N5,2,茶色い<b>服</b>を着てやるといいかも。,It might be a good idea to wear brown clothes.,"S01E26, S01E37"
ついてる,ついてる,"1. to be lucky, to be in luck<br>2. to be attached, to have, to be included, to come with, to contain, to be in a state",Unlabeled,2,ファイアメタルクロスが　<b>ついてる</b>もんね～。,It comes with a fire metal cross.,"S01E26, S01E39"
金髪,きんぱつ,1. blond hair,Unlabeled,2,いつ<b>金髪</b>にしたんだ？　コウ。,When did you get your hair blonde? Kou.,S01E26
