Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
記念,きねん,"1. commemoration, celebration, honoring the memory of something, turning something into a memento, memory",N3,3,<b>記念</b>ですからね！,It's a commemoration!,"S01E17, S01E21, S01E22"
ビッグ,ビッグ,1. big,Unlabeled,3,今日は とっても<b>ビッグ</b>な,It's very big today,S01E17
沢,沢,Sawa,Unlabeled,3,兄<b>沢</b>も最後です さようなら,It's the last time for Anizawa. Goodbye.,"S01E17, S01E18"
大役,たいやく,"1. important task, important role, great duty, important mission<br>2. major part (in a film, play, etc.), leading role<br>3. high-scoring combination",Unlabeled,3,<b>大役</b>を仰せつかり,I was asked to play a major role.,S01E17
仰せつかる,おおせつかる,"1. to be ordered (to do), to be charged with (a duty), to be assigned (a job)",Unlabeled,3,大役を<b>仰せつかり</b>,I was asked to play a major role.,S01E17
お先,おさき,"1. ahead, before<br>2. the future",Unlabeled,3,<b>お先</b>で～す,I'll be there ahead,S01E17
ウエハース,ウエハース,1. wafers,Unlabeled,3,<b>ウエハース</b>チョコって好き？,Do you like wafer chocolate?,S01E18
キツネ,きつね,"1. fox (esp. the red fox, Vulpes vulpes)<br>2. fox (i.e. a sly person)<br>3. soba or udon topped with deep-fried tofu<br>4. light brown, golden brown",Unlabeled,3,私は いたずら好きだから<b>キツネ</b>,I'm a mischievous fox,S01E18
リス,リス,1. fracture<br>2. lithograph,Unlabeled,3,小動物チックだから<b>リス</b>,Squirrel because it's a small animal tic,S01E18
なんとなく,なんとなく,"1. somehow or other, for some reason or another, without knowing why",N2,3,<b>なんとなく</b> ふもふもしてるから,Because it feels fluffy somehow,S01E18
実行,じっこう,"1. execution (e.g. of a plan), carrying out, practice, action, implementation, fulfillment, realization",N3,3,あまり<b>実行</b>しないので,I don't do it very often,"S01E18, S01E24"
もろもろ,もろもろ,"1. all kinds of things, various things, large number of people",Unlabeled,3,しつけ 散歩 餌 その他<b>もろもろ</b>,"Training, walking, feeding, etc.","S01E18, S01E20"
ありがたい,ありがたい,"1. grateful, thankful, welcome, appreciated, evoking gratitude",Unlabeled,3,<b>ありがたい</b>ゲストなので,I'm a grateful guest,"S01E18, S01E21, S01E24"
長靴,ながぐつ,"1. leather boots, rubber boots, wellingtons, wellies, long boots, high boots",Unlabeled,3,そういえばさ <b>長靴</b>と かっぱって,"Come to think of it, rain boots and a raincoat",S01E18
放置,ほうち,"1. leaving as is, leaving alone, leaving to chance, neglecting, abandoning",N1,3,あんたは ただ<b>放置</b>してるだけだろ,You're just leaving it alone.,"S01E18, S01E22, S01E23"
聖地,せいち,"1. sacred place, holy ground, the Holy Land<br>2. real-life location used as a setting in a novel, film, anime, etc.",Unlabeled,3,いざ行かん！ <b>聖地</b>へ！,Let's go! To the sacred place!,"S01E18, S01E21"
著しい,いちじるしい,"1. striking, remarkable, considerable",N1,3,成長<b>著しい</b>ですね,It's growing rapidly,S01E18
宝塚,宝塚,Takarazuka,Unlabeled,3,おお～！ <b>宝塚</b>ですね,Oh! It's Takarazuka,S01E18
通り,とおり,"1. avenue, street, way, road<br>2. coming and going, street traffic<br>3. flow (of water, air, etc.)<br>4. transmission (of sound), reach (e.g. of voice)<br>5. fame, reputation, popularity<br>6. the same status or way, as (e.g. as expected, as I said)<br>7. understanding, comprehension<br>8. counter for sets of things, counter for methods, ways, types",N3,3,西側にある<b>通り</b>のことです,It's a street on the west side.,S01E18
みさお,みさお,Misao,Unlabeled,3,日下部<b>みさお</b>さんと,With Misao Kusakabe,"S01E18, S01E20, S01E22"
にぎやか,にぎやか,"1. bustling, busy, lively",Unlabeled,3,<b>にぎやか</b>になってまいりました,It has become lively,"S01E18, S01E22, S01E24"
メンバー,メンバー,"1. member, participant, attendee, lineup (sport)",N3,3,この新<b>メンバー</b> 実はすでに―,This new member is actually already...,"S01E18, S01E24"
ガン,ガン,1. gun,Unlabeled,3,<b>ガン</b>… ムの中でも,Even in the midst of cancer...,S01E19
ム,ム,*,Unlabeled,3,ガン… <b>ム</b>の中でも,Even in the midst of cancer...,S01E19
使命,しめい,"1. mission, errand<br>2. task, duty, obligation",N1,3,重大な<b>使命</b>です！,This is an important mission!,"S01E19, S01E23"
お送り,お送り,1. Send it to you (Auto-translated),Unlabeled,3,今回も どどど～んと<b>お送り</b>します,I will send it to you again this time.,"S01E19, S01E21"
旅,たび,"1. travel, trip, journey",N3,3,知らない所を<b>旅</b>すると,When traveling to unknown places,"S01E19, S01E24"
地球,ちきゅう,"1. Earth, the globe",N3,3,〝<b>地球</b>のへそ〞と,“Earth’s navel”,"S01E19, S01E21, S01E22"
スザク,すざく,1. Vermilion Bird (god said to rule over the southern heavens)<br>2. seven mansions (Chinese constellations) of the southern heavens<br>3. Vermilion Bird,Unlabeled,3,３名様でお待ちの<b>スザク</b>様,Mr. Suzaku is waiting for three people.,S01E19
森林浴,しんりんよく,"1. forest bathing, forest therapy, peaceful walk through the woods for health benefits",Unlabeled,3,<b>森林浴</b>とかが最高ですよ,Forest bathing is the best.,S01E19
ツアー,ツアー,1. tour,Unlabeled,3,“大自然<b>ツアー</b>”決定,“Nature tour” decided,S01E19
ぐずぐず,ぐずぐず,"1. slowly, tardily, dawdling, lingering, hesitantly<br>2. complaining, grumbling<br>3. unsettled (e.g. weather)<br>4. loose, slackened",Unlabeled,3,ほら <b>ぐずぐず</b>しないの,"Look, don't delay.",S01E19
デッドライン,デッドライン,1. deadline,Unlabeled,3,<b>デッドライン</b>越えるなよ,Don't cross the deadline,S01E19
越える,こえる,"1. to cross over, to cross, to pass through, to pass over (out of), to go beyond, to go past<br>2. to exceed, to surpass, to be more (than)",N3,3,デッドライン<b>越える</b>なよ,Don't cross the deadline,S01E19
常識,じょうしき,"1. common sense, good sense, common knowledge, general knowledge, common practice, accepted practice, social etiquette",N3,3,少なくとも一般人の<b>常識</b>に,At least to common knowledge,"S01E20, S01E24"
麦茶,むぎちゃ,1. barley tea,Unlabeled,3,<b>麦茶</b>でも持ってくるか,Can I bring some barley tea?,"S01E20, S01E21"
東大,東大,Toudai,Unlabeled,3,<b>東大</b>に行けるとして―,Assuming you can go to the University of Tokyo...,S01E20
みな,みんな,"1. everyone, everybody, all<br>2. everything, all",Unlabeled,3,恥ずかしがらずに言って<b>みな</b>って,Don't be shy and say it,"S01E20, S01E22"
すける,すける,"1. to be transparent, to show through",Unlabeled,3,アシスタントの小野だい<b>すけ</b>です,My assistant is Daisuke Ono.,"S01E20, S01E21"
上級生,じょうきゅうせい,"1. student in a higher grade, upperclassman",Unlabeled,3,<b>上級生</b>のとこ行っても,Even if I go to the upperclassmen,S01E21
ほれる,ほれる,"1. to fall in love, to be in love, to be charmed with, to lose one's heart to",Unlabeled,3,<b>ほれ</b> ほれ ほれ,"Look, look, look",S01E21
清水寺,清水寺,Kiyomizudera,Unlabeled,3,<b>清水寺</b>へと続く坂道は,The slope leading to Kiyomizu-dera Temple,S01E21
坂,さか,"1. slope, incline, hill<br>2. milestone, (age) mark",N4,3,三年<b>坂</b>が残念坂になってしまいます,Sannenzaka becomes a disappointing slope.,S01E21
銀,かね,1. money<br>2. metal,N3,3,<b>銀</b>と名付けたみたいですよ,I think it's called silver.,S01E21
名付ける,なづける,"1. to name, to call, to christen, to term",N1,3,銀と<b>名付け</b>たみたいですよ,I think it's called silver.,S01E21
わが,わが,"1. my, our, one's own",Unlabeled,3,<b>わが</b>ままばっかり言いやがって！,You're so selfish!,S01E21
こん,こん,Kon,Unlabeled,3,やめてやるよ <b>こん</b>ちくしょー！,I'll stop it! Hello!,"S01E21, S01E22"
とぶ,とぶ,"1. to fly, to soar<br>2. to jump, to leap, to spring, to bound, to hop<br>3. to spatter, to scatter, to splash, to fly (e.g. of sparks)<br>4. to hurry, to rush<br>5. to flee, to run off, to escape<br>6. to disappear, to vanish, to fade, to thin out<br>7. to break off, to come off, to fall off, to blow (of a fuse)<br>8. to be sent out (of an order), to fly (of false rumours, catcalls, etc.)<br>9. to come flying (of a punch, kick, etc.)<br>10. to be missing (of a page, stitch, etc.), to skip, to jump (e.g. of a conversation)",Unlabeled,3,何 写し<b>とん</b>じゃ ワレ～！,What are you copying?!,S01E21
ワレ,われめ,"1. crack, crevice, split, fissure, cleft, rift, chasm, chink, gap<br>2. opening of the vagina, slit",Unlabeled,3,何 写しとんじゃ <b>ワレ</b>～！,What are you copying?!,S01E21
シカイダー,シカイダー,1. Shikaider (Auto-translated),Unlabeled,3,<b>シカイダー</b>は,Shikaider is,"S01E21, S01E22"
ぴこ,ピコ,"1. pico-, 10^-12<br>2. Pico-",Unlabeled,3,<b>ぴこ</b>？ ぴこ ぴこぴこぴっこ！,Pico? Pico Pico Pico Pico!,S01E21
カ,か,1. mosquito,Unlabeled,3,小野だいすけです <b>カ</b>～,This is Daisuke Ono.,S01E21
連勝,れんしょう,"1. consecutive victories, series of victories",Unlabeled,3,昨日で３<b>連勝</b>ですね,3 wins in a row yesterday,S01E22
射程,しゃてい,"1. range (of a rifle, missile, etc.)",Unlabeled,3,まだ<b>射程</b>内やなあ,Still within range,S01E22
私語,しご,"1. whispering, whisper, secret talk, murmur",Unlabeled,3,<b>私語</b>が多いって言われるよ,People say that I talk a lot in private.,S01E22
エロ,エロ,"1. erotic, pornographic, obscene<br>2. perverted, horny, dirty",Unlabeled,3,<b>エロ</b>シーンに,For erotic scenes,S01E22
鋭い,するどい,"1. sharp (blade), pointed<br>2. sharp (pain), stabbing, cutting (remark), stinging, pointed (question or look), screeching (noise)<br>3. perceptive, keen, quick (mind), astute, shrewd, discerning<br>4. nimble, agile, quick",N3,3,いや～ さすが こなたは<b>鋭い</b>ね！,"Wow, you're so sharp!","S01E22, S01E23"
唯一,ゆいいつ,"1. only, sole, unique",N3,3,<b>唯一</b> 絶対自信を,Only absolute confidence,S01E22
消去,しょうきょ,"1. elimination, erasure, clearing, dissipating, melting away<br>2. elimination (of variables)",N1,3,<b>消去</b>！ 呪われるよ～！,erase! You'll be cursed!,S01E22
ヤベ,やべー,"1. dangerous, risky",Unlabeled,3,俺 最初から なんか<b>ヤベ</b>えなとか,"From the beginning, I felt like something was wrong.",S01E22
ガム,ガム,"1. chewing gum<br>2. gum, rubber",N2,3,歯のために<b>ガム</b>を噛んでいたら,Chewing gum for your teeth,"S01E23, S01E24"
ありったけ,ありったけ,"1. all that one has, all that there is, the whole",Unlabeled,3,<b>ありったけ</b>のものを吸収して,absorb everything there is,S01E23
持ち帰る,もちかえる,"1. to bring back, to carry home, to take out (e.g. food)",Unlabeled,3,アメリカへ<b>持ち帰る</b>のが―,Bringing it back to America...,S01E23
やり遂げる,やりとげる,"1. to accomplish, to finish, to carry through, to follow through",N1,3,<b>やり遂げ</b>たことってないでしょ？,"You've never accomplished anything, have you?","S01E23, S01E24"
パフォーマンス,パフォーマンス,"1. performance (e.g. music, dance, pantomime, etc.)",Unlabeled,3,<b>パフォーマンス</b>ですよ！,It's a performance!,S01E24
チアリーディング,チアリーディング,1. cheerleading,Unlabeled,3,<b>チアリーディング</b>です,It's cheerleading,S01E24
テス,テスト,"1. test (of ability, knowledge, etc.), exam, examination, quiz<br>2. test (of performance, quality, etc.), trial<br>3. rehearsal",Unlabeled,3,あ～ <b>テス</b> テス テス,Ah~ Tess Tess Tess,S01E24
位置,いち,"1. place, situation, position, location",N3,2,<b>位置</b>について よ～い,About the location Okay,"S01E01, S01E08"
部,ぶ,"1. department (in an organization), division, bureau<br>2. club<br>3. part, component, element<br>4. category<br>5. counter for copies of a newspaper or magazine",N1,2,なんで運動<b>部</b>とかに入らないの？,Why don't you join the sports club?,"S01E01, S01E14"
貝,かい,"1. shellfish<br>2. seashell, shell",N2,2,<b>貝</b>のほうがイメージいいね,I like the image of shellfish better.,S01E01
イモムシ,いもむし,"1. hornworm (caterpillar of a hawk moth), (hairless) caterpillar",Unlabeled,2,だってさ <b>イモムシ</b>みたいじゃん,Because it looks like a caterpillar.,S01E01
シュークリーム,シュークリーム,1. cream puff,Unlabeled,2,<b>シュークリーム</b>は,The cream puff is,S01E01
ポット,ポット,"1. pot (esp. teapot, coffee-pot)<br>2. vacuum bottle, thermos flask",N1,2,今度は<b>ポット</b>部分を食べます,Next time I will eat the pot part,S01E01
生クリーム,なまクリーム,1. fresh cream,Unlabeled,2,カスタードと<b>生クリーム</b>の両方が,Both custard and fresh cream,S01E01
ペース,ペース,1. pace,Unlabeled,2,<b>ペース</b>配分を考えて,Think about pacing,"S01E01, S01E04"
棒,ぼう,"1. pole, rod, stick, baton<br>2. line, dash<br>3. spoken monotonously",N3,2,<b>棒</b>アイスの最後のひと口,The last bite of the ice cream stick,"S01E01, S01E18"
落っこちる,おっこちる,"1. to fall down, to drop",Unlabeled,2,<b>落っこち</b>ちゃうじゃない？,Won't it fall?,S01E01
ソフトクリーム,ソフトクリーム,1. soft serve ice cream (icecream),Unlabeled,2,<b>ソフトクリーム</b>を買って―,Buy some soft serve ice cream.,"S01E01, S01E24"
グイグイ,ぐいぐい,"1. without hesitation, with great optimism, vigorously, with great vigor, positively<br>2. (pushing or pulling) strongly<br>3. (drinking) heavily",Unlabeled,2,食べながら こう<b>グイグイ</b>っと…,While eating...,S01E01
いいえ,いいえ,"1. no, nay<br>2. well, er, why<br>3. you're welcome, not at all, don't mention it",N5,2,<b>いいえ</b> 混ぜたりはしませんが,"No, I don't mix it.","S01E01, S01E13"
ゆでる,ゆでる,"1. to boil (something in hot water)<br>2. to treat with medicinal steam (a swelling, etc.)",N2,2,半熟の<b>ゆで</b>卵にマヨネーズ,Mayonnaise on half-boiled eggs,S01E01
半熟,はんじゅく,"1. half-cooked, half-done, soft-boiled<br>2. half-ripe, unripe",Unlabeled,2,うちは目玉焼きでも<b>半熟</b>だよ,Even my fried eggs are half-cooked.,S01E01
吸う,すう,"1. to smoke, to breathe in, to inhale<br>2. to suck, to sip, to slurp<br>3. to absorb, to soak up<br>4. to kiss",N5,2,チューって<b>吸う</b>のが好きなんだって,Chew says he likes to suck it.,"S01E01, S01E08"
箸,はし,1. chopsticks,N2,2,それとも<b>箸</b>で串から外す？,Or do you remove it from the skewer with chopsticks?,"S01E01, S01E20"
店員,てんいん,"1. employee (of a store), shop assistant, clerk, salesperson",N4,2,<b>店員</b>が下げようとすると,When the clerk tries to lower it,"S01E01, S01E16"
網,あみ,"1. net, netting<br>2. web",N1,2,こんなとこまで包囲<b>網</b>が,The encirclement extends to this extent.,"S01E01, S01E09"
真っ黒,まっくろ,1. pitch black,N2,2,網に<b>真っ黒</b>に焦げて残ったお肉も,Meat that was charred black on the grill,"S01E01, S01E13"
火,ひ,"1. fire, flame, blaze",N4,2,自然に<b>火</b>が通るんだよ,It will catch fire naturally,"S01E01, S01E07"
監禁,かんきん,1. confinement,Unlabeled,2,<b>監禁</b>事件とか多いよね,There are many cases of imprisonment.,"S01E01, S01E16"
うんぬん,うんぬん,"1. and so on, and so forth, et cetera, and such, and the like<br>2. comment, criticism",Unlabeled,2,モテる<b>うんぬん</b>は ともかくとして,"Regardless of being popular,",S01E01
エロゲー,エロゲ,1. erotic video game,Unlabeled,2,だって これで<b>エロゲー</b>とか,Because this is an erotic game,"S01E01, S01E17"
そりゃあ,それは,"1. very, extremely<br>2. that is",Unlabeled,2,<b>そりゃあ</b> 話し声とか他の人の,"That's right, the talking voices and other people's voices.","S01E01, S01E04"
ボーッ,ぼーっと,"1. in a daze, absent-mindedly, vacantly, abstractedly, blankly, idly<br>2. dimly, hazily, faintly, vaguely, indistinctly<br>3. with a roar (of flames), with a whoosh, flaring up",Unlabeled,2,時々 <b>ボーッ</b>とするよね,I feel dazed sometimes,"S01E01, S01E16"
スライサー,スライサー,1. slicer,Unlabeled,2,<b>スライサー</b>を使っていて,using a slicer,S01E01
属性,ぞくせい,"1. attribute, property, context, element<br>2. character class, type, fetish, etc.",Unlabeled,2,ドジっ子<b>属性</b>,Clumsy attribute,"S01E01, S01E03"
特定,とくてい,"1. specific, particular, designated, special<br>2. specifying, designating, identifying, pinpointing",N2,2,ちなみに <b>特定</b>の食玩のカードなら,"By the way, if it's a specific candy toy card.","S01E01, S01E20"
コンタクト,コンタクト,1. contact<br>2. contact lens,N1,2,<b>コンタクト</b>にはしないの？,Why not make contact?,S01E01
コンタクトレンズ,コンタクトレンズ,1. contact lens,Unlabeled,2,怖いんです <b>コンタクトレンズ</b>が！,I'm scared of contact lenses!,"S01E01, S01E02"
症状,しょうじょう,"1. symptoms, condition (of a patient)",N3,2,高熱 筋肉痛と全身<b>症状</b>が多く,"High fever, muscle pain and many systemic symptoms",S01E01
それほど,それほど,"1. to that degree, to that extent, that much",N4,2,熱は<b>それほど</b>高くなりません,the heat doesn't get that high,"S01E01, S01E08"
割,わり,"1. rate, ratio, proportion, percentage<br>2. profit<br>3. assignment<br>4. 10%, unit of ten percent<br>5. match, schedule of matches<br>6. diluted with (of drinks), mixed with",N1,2,まあ 重なる部分も<b>割</b>とあるので,"Well, there is some overlap, so","S01E01, S01E23"
アップ,アップ,"1. increasing<br>2. uploading, posting (e.g. content), putting online<br>3. close-up<br>4. finishing shooting (of a film, etc.)<br>5. upswept hairstyle<br>6. being up (i.e. leading in sports)<br>7. warming up<br>8. being over, being finished",N1,2,平積み商品の高さ<b>アップ</b>！,Increase the height of flat-stacked products!,"S01E01, S01E13"
先日,せんじつ,"1. the other day, a few days ago",N3,2,<b>先日</b>は都合が悪くなってしまって,I didn't feel well the other day.,"S01E01, S01E14"
障る,さわる,"1. to be harmful to, to hinder, to interfere with, to irritate",N1,2,あっ！ お体に<b>障る</b>ようでしたら,Ah! If it hurts your health,S01E01
思いやり,おもいやり,"1. consideration, thoughtfulness, sympathy, compassion, feeling, kindness, understanding, regard, kindheartedness",Unlabeled,2,<b>思いやり</b>かもしれませんよ,It may be considerate,"S01E01, S01E09"
聖人,せいじん,"1. saint<br>2. wise and virtuous person (esp. in Confucianism), great religious teacher, sage<br>3. refined sake",Unlabeled,2,<b>聖人</b>がルーツの存在を,The saints reveal the existence of roots.,"S01E01, S01E11"
具合,ぐあい,"1. condition, state<br>2. health, state (of health)<br>3. way, manner<br>4. circumstance, luck<br>5. face, dignity, decency, propriety",N4,2,この未完成<b>具合</b>がいい感じだね～,I like how it looks unfinished,"S01E01, S01E24"
夕方,ゆうがた,"1. evening, dusk",N5,2,もう<b>夕方</b>だったの,It was already evening,"S01E01, S01E07"
休める,やすめる,"1. to rest, to suspend, to give relief",N1,2,<b>休める</b>時には,When you can rest,"S01E01, S01E13"
大きめ,おおきめ,"1. largish, biggish, a little bit larger",Unlabeled,2,ワイヤーと<b>大きめ</b>のパッドが,wire and large pad,"S01E01, S01E07"
グラム,グラム,"1. gram, gramme",N5,2,実際には何<b>グラム</b>ぐらいかな,How many grams is it actually?,"S01E01, S01E07"
てっきり,てっきり,"1. surely, certainly, without doubt",N1,2,<b>てっきり</b>ハブられてるのかと,I'm sure it's being hubbed,"S01E01, S01E03"
社交,しゃこう,"1. social life, social intercourse",N1,2,<b>社交</b>性 取引とかのスキルは,"Sociability, trading skills, etc.",S01E01
ゼロ,ゼロ,"1. zero, nought, nil<br>2. nothing, zilch",N5,2,人の心配より社交性<b>ゼロ</b>の自分を,"Rather than worrying about other people, I am worried about my lack of sociability.","S01E01, S01E15"
さらう,さらう,"1. to review, to rehearse, to practise, to practice",Unlabeled,2,怖いことを<b>さらっ</b>と言うな,Don't say scary things,"S01E01, S01E16"
友人,ゆうじん,1. friend,N3,2,あんた 地元の<b>友人</b>には,To your local friends,"S01E01, S01E20"
モンスター,モンスター,"1. monster, monstrosity<br>2. giant, influential figure, colossus<br>3. monsterlike, over-demanding, bullying, overbearing, bossy",Unlabeled,2,<b>モンスター</b>の多いエリアで,In an area with a lot of monsters,"S01E01, S01E17"
っきり,っきり,"1. only, just<br>2. since, after<br>3. remaining (in a particular state)",Unlabeled,2,修行してくるって行った<b>っきり</b>なんだ,It's obvious that I'm coming to train.,"S01E01, S01E06"
状況,じょうきょう,"1. state of affairs (around you), situation, circumstances",N3,2,ログイン<b>状況</b>から察するに―,Judging from the login status...,"S01E01, S01E06"
共,ども,1. first-person plural (or singular)<br>2. second or third person plural (implies speaker is of higher status than those referred to),N1,2,“あきらさんは自他<b>共</b>に認める,“Akira-san admits it to himself and others.,S01E01
きっかけ,きっかけ,"1. chance, start, cue, excuse, motive, impetus, occasion",N2,2,どういう<b>きっかけ</b>で,How did it happen?,"S01E01, S01E08"
連れ去る,つれさる,"1. to take (someone) away, to carry off, to abduct, to kidnap",Unlabeled,2,<b>連れ去ら</b>れそうに,I feel like I'm about to be taken away,S01E01
華麗,かれい,"1. splendid, magnificent, gorgeous",Unlabeled,2,<b>華麗</b>に放って救い出したんだよね,You brilliantly released it and rescued me.,"S01E01, S01E23"
格闘,かくとう,"1. hand-to-hand fighting, grappling, scuffling",Unlabeled,2,まあ 実際 <b>格闘</b>経験者の腕を,"Well, actually, the arms of someone with fighting experience","S01E01, S01E03"
あまつさえ,あまつさえ,"1. besides, moreover, in addition",Unlabeled,2,<b>あまつさえ</b>番組内で選挙速報は流す,Breaking election news will be broadcast on the Amatsusae program.,"S01E01, S01E18"
潰れる,つぶれる,"1. to be crushed, to be smashed, to be broken, to collapse<br>2. to become useless, to cease functioning, to be wasted (e.g. time)<br>3. to go bankrupt, to go out of business, to fail",N2,2,なんか<b>潰れ</b>て手に血がつくのが,Something is crushed and there is blood on my hands.,"S01E01, S01E20"
両面,りょうめん,"1. both sides, two sides, double-sided",Unlabeled,2,じゃあ ネギタン塩は<b>両面</b>焼く？,"So, should I grill both sides of the green onion salt?",S01E01
なお,なお,"1. still, yet<br>2. more, still more, greater, further<br>3. as ..., like ...<br>4. furthermore, in addition, moreover, note that ...",N3,2,お前は <b>なお</b>悪いわ,You're even worse,"S01E01, S01E02"
連絡,れんらく,"1. contacting, (making) contact, getting in touch, communication, correspondence, call, message<br>2. connection (with a train, bus, etc.), joining (a railway line, etc.), meeting<br>3. connection (between matters, incidents, etc.), relation, link",N4,2,来る前に<b>連絡</b>ちょうだい,Please contact me before coming,"S01E01, S01E16"
文集,ぶんしゅう,1. anthology,Unlabeled,2,中学の卒業<b>文集</b>の夢のところは,What is the dream of a junior high school graduation collection?,"S01E01, S01E18"
パンパカパーン,パンパカパーン,1. pampaka paan (Auto-translated),Unlabeled,2,<b>パンパカパーン</b>！,Pampakapaan!,"S01E01, S01E03"
硬い,かたい,"1. hard, solid, tough<br>2. stiff, tight, wooden, unpolished (e.g. writing)<br>3. strong, firm (not viscous or easily moved)<br>4. safe, steady, honest, steadfast<br>5. obstinate, stubborn<br>6. bookish, formal, stuffy",N3,2,白石さん <b>硬い</b>ですよ,Mr. Shiraishi is tough.,"S01E01, S01E02"
はる,はる,"1. spring, springtime<br>2. New Year<br>3. prime (of life), height (of one's prosperity), heyday<br>4. adolescence, puberty<br>5. sexuality, sexual desire",Unlabeled,2,もっと <b>はっ</b>ちゃけたまえ！,Hang out more!,"S01E01, S01E13"
たまえ,たまえ,Tamae,Unlabeled,2,もっと はっちゃけ<b>たまえ</b>！,Hang out more!,"S01E01, S01E08"
便り,たより,"1. news, tidings, information, correspondence, letter",N3,2,ベリ工大好きっ子さんからのお<b>便り</b>です,This is a letter from a child who loves beri-ko.,"S01E01, S01E05"
キリ,きり,"1. paulownia (Paulownia tomentosa), empress tree, foxglove tree",Unlabeled,2,ぶっちゃけピン<b>キリ</b>です,"To be honest, it's spot on.","S01E01, S01E07"
事務所,じむしょ,1. office,N4,2,<b>事務所</b>の社長とプロデューサーと,The office president and producer,"S01E01, S01E10"
固定,こてい,"1. fixing (in place), being fixed (in place), securing, anchoring, fastening down<br>2. fixing (e.g. salary, capital), keeping the same<br>3. fixation (histology)<br>4. user name (on an online forum like 2ch where the majority of users post anonymously)<br>5. user of an online handle (instead of posting anonymously)",N1,2,私 いまだに<b>固定</b>だから,I'm still fixed,"S01E01, S01E15"
かれる,かれる,"1. to wither (of a plant), to be blasted, to die<br>2. to mature (of one's personality, abilities, etc.)",Unlabeled,2,油断してると置いて<b>かれる</b>よ,"If you're not careful, you'll be left behind.","S01E01, S01E09"
よこす,よこす,"1. to send, to forward<br>2. to hand over (e.g. money)",N2,2,何なら もう何人か下<b>よこす</b>し,"If anything, I'll send some more people down.","S01E01, S01E23"
ママ,ママ,"1. mama, mamma, mom, mommy, mum, mummy, mother<br>2. female proprietress (of a bar, etc.)",N3,2,あっ そういえば最近<b>ママ</b>が―,"Oh, now that I think about it, my mom recently...","S01E01, S01E16"
シンデレラ,シンデレラ,Shinderera,Unlabeled,2,私は<b>シンデレラ</b>かっつうの,I'm cool with Cinderella,S01E01
ドシドシ,どしどし,"1. rapidly, one after the other<br>2. without hesitation, unreservedly, freely<br>3. sound of tramping, stomping",Unlabeled,2,<b>ドシドシ</b>送ってプリーズ,ドシドシ送ってプリーズ,"S01E01, S01E03"
めったに,めったに,"1. rarely, seldom",Unlabeled,2,<b>めったに</b>来ませんから,I rarely come,"S01E01, S01E18"
宇宙,うちゅう,"1. universe, cosmos, space",N3,2,「<b>宇宙</b>鉄人キョーダイン」,"""Space Ironman Kyodine""","S01E01, S01E22"
異様,いよう,"1. bizarre, strange, eccentric, odd, queer",Unlabeled,2,翌日 <b>異様</b>に眠いのは なんで？,Why am I strangely sleepy the next day?,"S01E01, S01E16"
ハハ,ハハ,*,Unlabeled,2,だよね 臭いよね <b>ハハ</b>,"That's right, it stinks haha","S01E02, S01E17"
ごちそうさま,ごちそうさま,"1. thank you (for the meal), that was a delicious meal<br>2. thank you (for displaying lovey-dovey behaviour)",N2,2,姉さん 今日は <b>ごちそうさま</b>～,"Sister, thank you for the meal today.","S01E02, S01E22"
大学生,だいがくせい,"1. university student, college student",N4,2,あんた<b>大学生</b>だろう,"You're a college student, right?","S01E02, S01E17"
午前,ごぜん,"1. morning, a.m.",N5,2,<b>午前</b>中は地鎮祭に行ってるんだっけ,I guess I'm going to the groundbreaking ceremony in the morning.,"S01E02, S01E12"
地鎮祭,じちんさい,"1. ceremony for purifying a building site (before building commences), ground-breaking ceremony",Unlabeled,2,午前中は<b>地鎮祭</b>に行ってるんだっけ,I guess I'm going to the groundbreaking ceremony in the morning.,"S01E02, S01E22"
最終,さいしゅう,"1. last, final, closing",N3,2,<b>最終</b>的な待ち合わせ場所はここ,This is the final meeting place,"S01E02, S01E12"
合わせ,あわせ,"1. joint together, opposite, facing",N1,2,宿題の答え<b>合わせ</b>も兼ねて,Also serves as a homework answer check,"S01E02, S01E19"
ストレート,ストレート,"1. straight<br>2. straightforward, direct, straight out, blunt<br>3. neat (e.g. spirits), black (e.g. tea, coffee)<br>4. entering university directly from high school<br>5. fast ball, straight ball<br>6. straight (boxing punch)<br>7. straight (as opposed to gay)<br>8. straight (in poker)",Unlabeled,2,めっちゃ<b>ストレート</b>ね,It's very straight,"S01E02, S01E19"
たわける,おどける,"1. to jest, to joke, to play the fool, to act indecently, to be silly over, to talk foolishly",Unlabeled,2,そんな青写真を描いて<b>たわけ</b>じゃ,I was drawing such a blueprint.,"S01E02, S01E13"
",",",","1. , (Auto-translated)",Unlabeled,2,"0<b>,</b>1もないんですよ","There is no 0,1 either.","S01E02, S01E18"
抵抗,ていこう,"1. resistance, opposition, standing up to<br>2. reluctance, repulsion, repugnance<br>3. resistance, drag, friction<br>4. electrical resistance<br>5. resistor",N3,2,ムダな<b>抵抗</b>だったね,It was a useless resistance.,"S01E02, S01E12"
キャッチャー,キャッチャー,1. catcher,Unlabeled,2,ＵＦＯ<b>キャッチャー</b>は,UFO catcher,"S01E02, S01E22"
リズム,リズム,1. rhythm,N2,2,いやあ <b>リズム</b>感とか関係ないし,"No, it has nothing to do with the sense of rhythm.",S01E02
