Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
クッソ,くっそ,"1. kousso (African flowering plant, Hagenia abyssinica), kosso, cusso, koso, brayera",Unlabeled,2,暦～！ <b>クッソ</b>！,Calendar~! Shit!,"#03 PART 望まない勇者.ja, #06 PART 湯けむりミステリースケート？!.ja",
本番,ほんばん,"1. performance, take, going before an audience or on-air<br>2. game, season, crucial moment<br>3. penetrative vaginal sex (with a prostitute), unsimulated sex (in an adult movie)",Unlabeled,2,<b>本番</b>では もっと頑丈なやつにしてきなよ,I'll have to use something more sturdy for the actual performance.,#03 PART 望まない勇者.ja,
経験,けいけん,1. experience,N4,2,僕は<b>経験</b>が欠けていると思います,I think I lack experience,"#03 PART 望まない勇者.ja, #07 PART つりあわねーんだよ.ja",
イメージ,イメージ,"1. image (in one's mind), impression, mental image, (mental) picture<br>2. (computer) image<br>3. depiction (e.g. of a product), rendition, impression",Unlabeled,2,経験値は　トリックの<b>イメージ</b>を 豊かにしてくれますから,Experience points will enrich your image of tricks.,"#03 PART 望まない勇者.ja, #10 PART 言葉のいらないDAP.ja",
議会,ぎかい,"1. congress, parliament, diet, legislative assembly",N3,2,次の<b>議会</b>で建て替えを提案しよう,Let's propose rebuilding at the next council meeting.,"#03 PART 望まない勇者.ja, #07 PART つりあわねーんだよ.ja",
様子,ようす,"1. state, state of affairs, situation, circumstances<br>2. appearance, look, aspect<br>3. sign, indication",N3,2,なんだぁ？ どうも<b>様子</b>がおかしいな,What is it? Something's not quite right.,"#03 PART 望まない勇者.ja, #12 PART 俺たちの無限大!.ja",
耳,みみ,"1. ear<br>2. hearing<br>3. edge, crust<br>4. selvedge (non-fray machined edge of fabrics), selvage",N5,2,その仮面　<b>耳</b>は出てんだろ！,That mask's ears are sticking out!,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
ふん,ふん,"1. minute (unit of time)<br>2. fun (one tenth of a monme, 5.787 grains)",Unlabeled,2,んっ <b>ふん</b>！,Hmmmm!,#03 PART 望まない勇者.ja,
落とす,おとす,"1. to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind<br>2. to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to lose, to spend money at a certain place, to omit, to leave out, to secretly let escape<br>3. to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election)<br>4. to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances<br>5. to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with<br>6. to download, to copy from a computer to another medium<br>7. to make someone swoon (judo)<br>8. to finish a story (e.g. with the punch line)<br>9. to finish (a period, e.g. of fasting)",N1,2,もっと腰<b>落とし</b>て！,Slow down more!,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
慣れる,なれる,"1. to get used to, to grow accustomed to, to become familiar with<br>2. to become skilled in, to become experienced at<br>3. to become tame, to become domesticated<br>4. to get used to doing",N4,2,その調子だ　下りのスピードに<b>慣れろ</b>！,That's how it is. Get used to the speed of descent!,#03 PART 望まない勇者.ja,
クラック,クラック,1. crack,Unlabeled,2,<b>クラック</b>が！,Crack!,"#03 PART 望まない勇者.ja, #12 PART 俺たちの無限大!.ja",
無事,ぶじ,"1. safety, security, peace, quiet<br>2. safely, without incident, successfully<br>3. good health<br>4. inaction, ennui",N3,2,おう　<b>無事</b>だったか,"Oh, were you okay?","#03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
生まれ変わる,うまれかわる,"1. to be born again, to make a fresh start in life",Unlabeled,2,お前のボードは コイツで<b>生まれ変わる</b>！,Your board will be reborn with this one!,"#03 PART 望まない勇者.ja, #11 PART キング VS ザコ.ja",
ローリング,ローリング,"1. rolling (ship, etc.)<br>2. rolling (start, plan, etc.)<br>3. illegal street racing",Unlabeled,2,それに<b>ローリング</b>は「Ｒ」だし,"And Rowling is ""R""",#03 PART 望まない勇者.ja,
スライダー,スライダー,"1. slider<br>2. slider (e.g. volume control)<br>3. slide (e.g. water slide, playground slide)<br>4. slider (sandwich)",Unlabeled,2,「暦ランガスペシャル ローリング<b>スライダー</b>」！,"""Calendar Ranga Special Rolling Slider""!","#03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
タカ,たか,"1. degree (of something), greatness or smallness (of something), quantity, number, amount, size",Unlabeled,2,<b>タカ</b>ちゃんも　スケボーやってたでしょ 知り合いじゃないの？,"Taka-chan also skateboards, don't you know him?",#03 PART 望まない勇者.ja,
月曜,げつよう,1. Monday,N3,2,<b>月曜</b>14時から通常国会です,Regular Diet session begins at 2pm on Monday.,#03 PART 望まない勇者.ja,
日曜,にちよう,1. Sunday,N3,2,<b>日曜</b>の最終便を予約しました,I booked the last flight on Sunday.,#03 PART 望まない勇者.ja,
ナメる,なめる,"1. to lick, to lap, to suck<br>2. to taste<br>3. to experience (esp. a hardship)<br>4. to look down on (someone), to make fun of, to put down, to treat with contempt, to underestimate<br>5. to lick (at; of flames), to burn",Unlabeled,2,呆れを通り越して笑えないよ <b>ナメ</b>てるの？,I can't laugh past my shock. Are you kidding me?,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
ハァハァ,はあはあ,"1. gasp, pant",Unlabeled,2,<b>ハァハァ</b>… 暦,Haha... Calendar,#03 PART 望まない勇者.ja,
返事,へんじ,"1. reply, answer, response",N4,2,わかったじゃね～よ！ なに勝手に<b>返事</b>してんだ！,You got it! Why did you just reply!,#03 PART 望まない勇者.ja,
成立,せいりつ,"1. formation, establishment, materialization, coming into existence<br>2. conclusion (e.g. of a deal), reaching (e.g. an agreement), approval, completion, closing, enacting, arrangement<br>3. being valid (of a theory, argument, etc.), holding, applying",N2,2,賭けは<b>成立</b>しない,bet won't stand,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
バッチリ,バッチリ,"1. perfectly, right on the mark, spot on, bang on<br>2. enough, sufficiently, thoroughly, completely",Unlabeled,2,俺を破った滑り 後ろから<b>バッチリ</b>見せてもらうぞ,I'll show you the skate that beat me from behind,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
真っ直ぐ,まっすぐ,"1. straight (ahead), direct, upright, erect<br>2. straightforward, honest, frank",N3,2,そこ　<b>真っ直ぐ</b> わかっとるわい！,It's straight there!,#03 PART 望まない勇者.ja,
外れ,はずれ,"1. end, verge, extremity, tip, outskirts<br>2. miss, failure, blank (e.g. lottery ticket)",Unlabeled,2,期待<b>外れ</b>だったな,It was disappointing,"#03 PART 望まない勇者.ja, #11 PART キング VS ザコ.ja",
進行,しんこう,"1. moving forward (e.g. vehicle), onward movement<br>2. advance (work, procedure, etc.), advancement, progress<br>3. progress (of a disease), disease progression<br>4. progression (harmonic, melodic)",N1,2,<b>進行</b>方向にリールが 回転するように改造したんだ,I modified it so that the reels rotate in the direction of travel.,"#03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
振る,ふる,"1. to wave, to shake, to swing<br>2. to sprinkle, to throw (dice)<br>3. to cast (actor), to allocate (work)<br>4. to turn down (somebody), to reject, to jilt, to dump<br>5. to abandon, to give up, to ruin<br>6. to add kana indicating a reading of a word<br>7. to slightly change headings, to change directions<br>8. to extract by broiling, to prepare an infusion of, to decoct<br>9. to carry with great vigor (e.g. a portable shrine)<br>10. to bring up a topic, to lead to a topic<br>11. to replace, to substitute<br>12. to set up a joke for somebody else",N3,2,あれなら　どの方向にノーズを <b>振っ</b>ても　ストレスがかかりにくい,"That way, no matter which direction you swing your nose, it will be less stressful.","#03 PART 望まない勇者.ja, #11 PART キング VS ザコ.ja",
今更,いまさら,"1. now (when it is already much too late), at this stage<br>2. afresh, anew, again",N1,2,<b>今更</b>　お前がそれを言うのか,Are you saying that now?,"#03 PART 望まない勇者.ja, #08 PART 宿命のトーナメント!.ja",
レール,レール,"1. rail (track)<br>2. curtain rail<br>3. groundwork, spadework, preparations, arrangements",Unlabeled,2,<b>レール</b>スライドのショートカット!?,Rail slide shortcut!?,"#03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
ショートカット,ショートカット,1. shortcut<br>2. short-cut hairstyle for women,Unlabeled,2,≪飛んだ～！ ≪すげぇ<b>ショートカット</b>だ！,≪It flew! ≪What a shortcut!,"#03 PART 望まない勇者.ja, #09 PART あの時、俺たちは特別だった.ja",
モン,モンスター,"1. monster, monstrosity<br>2. giant, influential figure, colossus<br>3. monsterlike, over-demanding, bullying, overbearing, bossy",Unlabeled,2,いででっ 店に来てたら店の<b>モン</b>食えって！,"When I came to the store, I was told to eat the food at the store!","#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
なるほど,なるほど,"1. I see, that's right, indeed",N4,2,<b>なるほど</b> タネがわかれば簡単だね,"I see, it's easy once you know the basics.","#03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
距離,きょり,"1. distance, range",N1,2,スノーボードは 助走<b>距離</b>がないと飛べない,Snowboarding cannot fly unless there is a run-up distance.,"#03 PART 望まない勇者.ja, #06 PART 湯けむりミステリースケート？!.ja",
結果,けっか,"1. result, consequence, outcome, effect<br>2. coming to fruition, bearing fruit<br>3. as a result, consequently, therefore",N3,2,でも　<b>結果</b>よかったかも,But the result might have been good.,"#03 PART 望まない勇者.ja, #07 PART つりあわねーんだよ.ja",
切れる,きれる,"1. to break, to snap, to be cut, to split, to crack<br>2. to be injured<br>3. to wear out, to be worn out<br>4. to break, to burst, to collapse<br>5. to wear off, to stop working, to go dead<br>6. to expire (time limit, etc.), to run out, to become due<br>7. to run out (of stock, etc.), to be exhausted, to be used up, to be sold out, to be out of<br>8. to be broken off (e.g. of a relationship), to break up, to have severed ties, to be cut off, to be disconnected<br>9. to cut well, to be sharp<br>10. to be sharp-minded, to be keen, to be shrewd, to be quick-witted, to be able<br>11. to be short of, to drop under (a certain figure), to beat (e.g. a record time)<br>12. to dry off<br>13. to curve, to veer<br>14. to shuffle (cards)<br>15. to get angry, to snap, to blow one's top, to lose one's temper, to flip<br>16. to be able to do completely",N3,2,んっ！ よせ！ その先は手すりが<b>切れ</b>てる！,"Huh! Away! Beyond that, the handrail is cut!","#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
えぇ,ええ,"1. yes, that is correct, right<br>2. um, errr<br>3. huh?<br>4. grrr, gah, Must I?<br>5. good",Unlabeled,2,≪<b>えぇ</b>ええ!? ≪ルーキーが勝ったぞ！,≪Eeeeh!? ≪The rookie won!,"#03 PART 望まない勇者.ja, #06 PART 湯けむりミステリースケート？!.ja",
ええ,よい,"1. good, excellent, fine, nice, pleasant, agreeable<br>2. sufficient, enough, ready, prepared<br>3. profitable (deal, business offer, etc.), beneficial<br>4. OK, all right, fine, no problem",N5,2,≪えぇ<b>ええ</b>!? ≪ルーキーが勝ったぞ！,≪Eeeeh!? ≪The rookie won!,"#03 PART 望まない勇者.ja, #08 PART 宿命のトーナメント!.ja",
ふぅ,に,1. two,Unlabeled,2,ヘヘヘッ <b>ふぅ</b>,Hehehehe phew,"#03 PART 望まない勇者.ja, #07 PART つりあわねーんだよ.ja",
バッカ,ばっかくきん,1. ergot fungus (Claviceps purpurea)<br>2. Claviceps purpurea,Unlabeled,2,<b>バッカ</b>じゃね～の？ はぁ!?,Aren't you stupid? Huh!?,"#03 PART 望まない勇者.ja, #11 PART キング VS ザコ.ja",
うるさい,うるさい,"1. noisy, loud<br>2. annoying, troublesome, tiresome, persistent, importunate<br>3. fussy, finicky, picky, particular, nagging, fastidious, bossy<br>4. shut up!, be quiet!",N3,2,スライム<b>うるさい</b>,Slime is noisy,"#03 PART 望まない勇者.ja, #08 PART 宿命のトーナメント!.ja",
降臨,こうりん,"1. descent (to earth, esp. of a god), advent, epiphany<br>2. arrival (of an important person), appearance",Unlabeled,2,≪おおっ　伝説<b>降臨</b>！,"≪Oh, the legend has arrived!","#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
空っぽ,からっぽ,"1. empty, vacant, hollow",N2,2,<b>空っぽ</b>って あながちウソでもないし,You're not lying when you say it's empty.,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
触る,さわる,"1. to touch, to feel<br>2. to get involved (with), to approach<br>3. to be harmful to, to hinder, to interfere with, to irritate",N4,2,<b>触っ</b>てもいいかな？,Can I touch it?,"#03 PART 望まない勇者.ja, #10 PART 言葉のいらないDAP.ja",
意識,いしき,"1. consciousness<br>2. becoming aware (of), awareness, sense<br>3. mano-vijnana (mental consciousness, cognizer of sensory information)",N3,2,<b>意識</b>が朦朧としてきて 呼びかけても動かなくなった,My consciousness became hazy and I couldn't move even when I called out to them.,"#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
レジェンド,レジェンド,"1. legend, folklore, tradition<br>2. legend (e.g. on a map), usage guide<br>3. (living) legend, icon",Unlabeled,2,≪<b>レジェンド</b>降臨！,≪The Legend Advents!,"#04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja",
ついに,ついに,"1. finally, at last<br>2. in the end, after all, never (happened)",Unlabeled,2,<b>ついに</b>今夜だな 愛抱夢とのビーフ,"It's finally tonight, the beef with Aidomu","#04 PART 愛のマタドール、愛抱夢.ja, #12 PART 俺たちの無限大!.ja",
同情,どうじょう,"1. sympathy, compassion, pity",N1,2,<b>同情</b>なんてするなよ！,Don't feel sorry for me!,#04 PART 愛のマタドール、愛抱夢.ja,
水,みず,"1. water (esp. cool, fresh water, e.g. drinking water)<br>2. fluid (esp. in an animal tissue), liquid<br>3. flood, floodwaters<br>4. water offered to wrestlers just prior to a bout<br>5. break granted to wrestlers engaged in a prolonged bout",N5,2,その泉は　その時々で<b>水</b>の量が 違うんだ,The amount of water in that spring varies depending on the time.,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
かっこいい,かっこいい,"1. attractive, good-looking, stylish, cool, smooth, neat, with-it, groovy",Unlabeled,2,でも　スケボーやってるときだけは ちょっと<b>かっこいい</b>よ,But I'm kinda cool when I'm skateboarding,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
ほか,ほか,"1. other (place, thing, person), the rest<br>2. outside, beyond<br>3. nothing except, nothing but, nothing apart from, nothing aside from, no choice (but to)<br>4. besides..., in addition to...",N5,2,<b>ほか</b>には？ それが　ほとんど謎なんだよ,What else? That's almost a mystery,"#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
謎,なぞ,"1. riddle, puzzle, enigma, mystery<br>2. enigmatic, mysterious",N3,2,ほかには？ それが　ほとんど<b>謎</b>なんだよ,What else? That's almost a mystery,"#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
メンバー,メンバー,"1. member, participant, attendee, lineup (sport)",N3,2,知り合い？ 初期<b>メンバー</b>のジョーだよ！,"acquaintance? This is Joe, an early member!",#04 PART 愛のマタドール、愛抱夢.ja,
最速,さいそく,1. fastest,Unlabeled,2,通称　<b>最速</b>のシックスパック！,Commonly known as the fastest six pack!,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
最強,さいきょう,1. strongest,Unlabeled,2,パワーだけなら　<b>最強</b>のスケーターだ！,"If it's just power, he's the strongest skater!","#04 PART 愛のマタドール、愛抱夢.ja, #09 PART あの時、俺たちは特別だった.ja",
マタドール,マタドール,1. matador,Unlabeled,2,≪愛抱夢が踊った～！ ≪愛の<b>マタドール</b>きたァ！,≪The dream of love danced~! ≪The Matador of Love is here!,"#04 PART 愛のマタドール、愛抱夢.ja, #09 PART あの時、俺たちは特別だった.ja",
忠告,ちゅうこく,"1. advice, warning",N1,2,いいな 先輩の<b>忠告</b>は聞いとけよ,"Okay, listen to your senior's advice.",#04 PART 愛のマタドール、愛抱夢.ja,
まいど,まいど,"1. each time, always, often<br>2. thank you for your continued patronage",Unlabeled,2,<b>まいど</b>あり～！,There is a maido!,"#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
あり,あり,"1. existing (at the present moment)<br>2. alright, acceptable, passable<br>3. to be (usu. of inanimate objects), to have",Unlabeled,2,まいど<b>あり</b>～！,There is a maido!,"#04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja",
坊,ぼう,"1. bonze, monk<br>2. monk's dwelling<br>3. boy, son, sonny<br>4. I, me<br>5. little<br>6. person who is ...",Unlabeled,2,うちの<b>坊</b>ちゃんは 大丈夫なのかねぇ,I wonder if my little boy is okay?,"#04 PART 愛のマタドール、愛抱夢.ja, #07 PART つりあわねーんだよ.ja",
ちゃま,ざま,"1. mess, sorry state, plight, sad sight<br>2. -ways, -wards<br>3. in the act of ..., just as one is ...<br>4. manner of ..., way of ...",Unlabeled,2,おこ<b>ちゃま</b>には わからねえかもな,Maybe little kids don't understand,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
小母,おば,"1. old lady, ma'am",Unlabeled,2,<b>小母</b>様たちは？ サンルームでございます,What about the mothers? This is a sunroom.,#04 PART 愛のマタドール、愛抱夢.ja,
記録,きろく,"1. record, minutes, document<br>2. record (e.g. in sports), results, score<br>3. to record, to document<br>4. to set a record (e.g. in sports), to show a result, to reach a value",N3,2,最年少<b>記録</b>となる 代表答弁を務め—,Served as the youngest representative to testify.,"#04 PART 愛のマタドール、愛抱夢.ja, #12 PART 俺たちの無限大!.ja",
家名,かめい,"1. family name, house name<br>2. family honour, family honor",Unlabeled,2,神道家の<b>家名</b>に 泥を塗ることになるのですよ,This would tarnish the family name of the Shintoists.,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
優秀,ゆうしゅう,"1. superior, excellent, brilliant, outstanding",N3,2,でも　気をつけなさい 愛之介さんは<b>優秀</b>だから—,"But be careful, Ainosuke-san is excellent.","#04 PART 愛のマタドール、愛抱夢.ja, #07 PART つりあわねーんだよ.ja",
お父様,おとうさま,1. father,Unlabeled,2,あなたの<b>お父様</b>も それは苦労したものよ,Your father struggled with that too.,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
ブアッ,ブアッ,No definition found,Unlabeled,2,<b>ブアッ</b>！ 入ってこその　海だろ！,Buaah! You can only enter the sea!,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
トレーニング,トレーニング,1. training,N2,2,しっかりとした<b>トレーニング</b>を 積んできた体だ,It's a body that has been through a lot of training.,"#04 PART 愛のマタドール、愛抱夢.ja, #07 PART つりあわねーんだよ.ja",
直接,ちょくせつ,"1. direct, immediate, personal, firsthand",N3,2,<b>直接</b>見たことはないけど 愛抱夢は—,"I've never seen it directly, but my dream of love is...","#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
回る,めぐる,1. to go around<br>2. to return<br>3. to surround<br>4. to concern (usu. of disputes),N4,2,あのトリックは　手だけで 回すとうまく<b>回ら</b>ないから—,That trick won't work if you do it with just your hands.,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
ロボキチ,ロボ,1. robotics<br>2. robot,Unlabeled,2,勝手に決めるな　<b>ロボキチ</b>！,"Don't decide on your own, Robokichi!","#04 PART 愛のマタドール、愛抱夢.ja, #07 PART つりあわねーんだよ.ja",
修学旅行,しゅうがくりょこう,"1. excursion, field trip, school trip",Unlabeled,2,お前が<b>修学旅行</b>で 財布なくしたとき—,When you lost your wallet on a school trip...,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
バランス,バランス,1. balance,N2,2,もっと<b>バランス</b>を意識する,be more aware of balance,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
アスリート,アスリート,1. athlete,Unlabeled,2,栄養コントロールも <b>アスリート</b>には重要だからね,Nutritional control is also important for athletes.,"#04 PART 愛のマタドール、愛抱夢.ja, #12 PART 俺たちの無限大!.ja",
重要,じゅうよう,"1. important, momentous, essential, principal, major",N3,2,栄養コントロールも アスリートには<b>重要</b>だからね,Nutritional control is also important for athletes.,"#04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja",
いでる,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",Unlabeled,2,<b>いで</b>でっ 店に来てたら店のモン食えって！,"When I came to the store, I was told to eat the food at the store!","#04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja",
みせる,みせる,"1. to show, to display",Unlabeled,2,決着をつけて<b>みせ</b>ます,I'll settle the matter,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
成長,せいちょう,"1. growth, development, growing up, becoming an adult<br>2. growth (of a company, the economy, etc.)",N3,2,<b>成長</b>期なら　なおさらもっと食え！,"If you're in the growing season, eat even more!",#04 PART 愛のマタドール、愛抱夢.ja,
期,き,"1. period, time<br>2. opportunity, chance, occasion<br>3. age<br>4. term (e.g. in office)<br>5. session (e.g. of parliament)<br>6. stage (e.g. of a disease)<br>7. season (e.g. of a TV series)",N1,2,成長<b>期</b>なら　なおさらもっと食え！,"If you're in the growing season, eat even more!",#04 PART 愛のマタドール、愛抱夢.ja,
デブ,デブ,"1. fat, chubby<br>2. fatso, fatty, fat person",Unlabeled,2,<b>デブ</b>のおっさん！ デブじゃねえ　これは筋肉だ,"Fat man! It's not fat, it's muscle.",#04 PART 愛のマタドール、愛抱夢.ja,
筋肉,きんにく,1. muscle,N3,2,あの<b>筋肉</b>バカにしかできない,Only that muscular idiot can do it.,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
あむ,あむ,"1. to knit, to plait, to braid<br>2. to compile (anthology, dictionary, etc.), to edit",Unlabeled,2,<b>あむ</b> スーパープーティン—,Amu Super Poutine,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
ハァ,はあはあ,"1. gasp, pant",Unlabeled,2,<b>ハァ</b>　ハァ…　うわっ,Ha ha ha... Wow,#04 PART 愛のマタドール、愛抱夢.ja,
延期,えんき,"1. postponement, deferment, adjournment",N3,2,今回は <b>延期</b>したほうがよろしいかと,I think it would be better to postpone this time.,#04 PART 愛のマタドール、愛抱夢.ja,
よろしい,よろしい,"1. good, OK, all right, fine, very well, will do, may, can",N4,2,今回は 延期したほうが<b>よろしい</b>かと,I think it would be better to postpone this time.,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
がましい,がましい,"1. look like, sound like, savor of, smack of",Unlabeled,2,さしで<b>がましい</b>な,That's really embarrassing,"#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
調べる,しらべる,"1. to examine, to look up, to investigate, to check up, to sense, to study, to inquire, to search",N4,2,あれは 俺が<b>調べ</b>たんだ　ボケナス！,"I looked into that, stupid!","#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
想像,そうぞう,"1. imagination, guess",N3,2,暦はいつも俺の<b>想像</b>を超えてくる,The calendar always exceeds my imagination.,"#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
ヤバい,やばい,"1. dangerous, risky<br>2. awful, terrible, crap<br>3. terrific, amazing, cool<br>4. crazy, insane, not normal, unhinged, extreme",Unlabeled,2,想像以上に<b>ヤバい</b>ヤツだ,He's more dangerous than I imagined.,"#04 PART 愛のマタドール、愛抱夢.ja, #11 PART キング VS ザコ.ja",
当初,とうしょ,"1. beginning, start, outset<br>2. at first, at the beginning, initially, originally",Unlabeled,2,Ｓが始まった<b>当初</b>は 気に入ったスケーターを—,"When S first started, I chose my favorite skater...","#04 PART 愛のマタドール、愛抱夢.ja, #12 PART 俺たちの無限大!.ja",
サンキュー,サンキュー,1. thank you,N1,2,<b>サンキュー</b>　おっさん 降りろ,"Thank you, old man, get off.","#04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
ウヒョー,うひょ,"1. wow, whoa",Unlabeled,2,<b>ウヒョー</b>　待ってました～！,"Uhyo, I’ve been waiting!","#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
神,かみ,"1. god, deity, divinity, spirit, kami<br>2. incredible, fantastic, amazing<br>3. Emperor (of Japan)<br>4. thunder",N3,2,スケートの<b>神</b>に愛された人間を 一人決めたいと思う！,I want to choose one person who is loved by the god of skating!,"#04 PART 愛のマタドール、愛抱夢.ja, #08 PART 宿命のトーナメント!.ja",
敵,かたき,"1. rival, opponent, adversary, competitor, enemy (esp. one with which there is longstanding enmity), foe<br>2. revenge<br>3. spouse",N3,2,すごいの<b>敵</b>に回したな　暦,You made an enemy of Sugoi Koyomi,"#04 PART 愛のマタドール、愛抱夢.ja, #09 PART あの時、俺たちは特別だった.ja",
手間,てま,"1. time, labour, labor",N3,2,それなりの<b>手間</b>が必要ってことだ,That means it requires some effort.,#04 PART 愛のマタドール、愛抱夢.ja,
料理,りょうり,"1. cooking, cookery, cuisine, meal, food, dish, item on a menu<br>2. dealing with something, handling, administration, management",N5,2,<b>料理</b>ってのは 大勢で食うほうが　うまいんだよ,Cooking is better when eaten with a group of people.,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
多少,たしょう,"1. a little, some, somewhat, slightly, to some degree, to some extent<br>2. amount, quantity, number",N3,2,手間のかけ方で <b>多少</b>はおいしく食べられる,You can eat something a little more delicious if you put some effort into it.,"#04 PART 愛のマタドール、愛抱夢.ja, #12 PART 俺たちの無限大!.ja",
自由,じゆう,"1. freedom, liberty",N4,2,でも　ここは<b>自由</b>だ,But it's free here,"#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
ぶつかる,ぶつかる,"1. to strike against, to collide with, to bump into, to conflict<br>2. to encounter, to meet<br>3. to clash",N2,2,<b>ぶつかる</b>っ！,We'll collide!,"#04 PART 愛のマタドール、愛抱夢.ja, #09 PART あの時、俺たちは特別だった.ja",
右,みぎ,"1. right, right-hand side<br>2. afore-mentioned (esp. in vertical Japanese writing), foregoing, forgoing, above",N5,2,ほら　次は<b>右</b>だ,"Look, the next one is on the right.","#04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja",
