Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
そっぽ,そっぽ,1. the other way,Unlabeled,2,なんで <b>そっぽ</b>向くんですか？,Why are you looking away?,S01E08,
向く,むく,To face / To point toward,N3,2,なんで そっぽ<b>向く</b>んですか？,Why are you looking away?,"S01E08, S01E09",
鼻,はな,1. nose,N5,2,<b>鼻</b> かんだんですか？,Did you blow your nose?,"S01E08, S01E20",
傑作,けっさく,"1. masterpiece, best work<br>2. amusing blunder, funny mistake, boner",N2,2,<b>傑作</b>　そうか そうだったかも,A masterpiece. Maybe it was.,"S01E08, S01E10",
歯磨き,はみがき,"1. dental brushing, brushing one's teeth<br>2. dentifrice, toothpaste, tooth powder",N2,2,もう ちゃんと <b>歯磨き</b>してから寝てくださいね,Please brush your teeth properly before going to bed.,S01E08,
準備,じゅんび,"1. preparation, arrangements, getting ready, provision, setup, reserving",N4,2,私は寝る<b>準備</b>バッチリですよ,I'm totally ready for bed,"S01E08, S01E25",
わっしょい,わっしょい,"1. heave-ho!, heave!",Unlabeled,2,<b>わっしょい</b> わっしょい,wasshoi wasshoi,S01E09,
痛み,いたみ,"1. pain, ache, soreness, grief, distress<br>2. damage, injury, wear, bruise, break",N3,2,少しは人の<b>痛み</b>を 知らなきゃダメだ,You have to know a little bit of other people's pain.,"S01E09, S01E20",
雑誌,ざっし,"1. journal, magazine, periodical",N5,2,あっ <b>雑誌</b>でも見てて すぐ食べ終わるから,"Ah, I'm looking at it in a magazine and I'll finish eating it right away.",S01E09,
こる,こる,"1. to become stiff (of muscles)<br>2. to get absorbed in, to develop a passion for, to devote oneself to, to become obsessed with, to get hooked on<br>3. to be elaborate, to be intricate, to be exquisite, to be particular about, to pay great attention to",Unlabeled,2,いかにも素人が考えそうな<b>こっ</b>た,It seemed like something an amateur would think of.,"S01E09, S01E17",
天丼,てんどん,1. tempura served over a bowl of rice<br>2. (in comedy) repeating the same gag or silly line,Unlabeled,2,にしんそばと ざるそばと 夏野菜の<b>天丼</b>ですね,"It's a tempura bowl with herring soba, zaru soba, and summer vegetables.",S01E09,
後,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N5,2,消灯時間で 電気が消えて２分<b>後</b>に,2 minutes after the lights go out at lights out time,"S01E09, S01E11",
注文,ちゅうもん,"1. order (for an item)<br>2. request, demand, condition",N3,2,ご<b>注文</b>をお伺いします,Please place your order.,"S01E09, S01E16",
品,しな,"1. article, item, thing, goods, stock<br>2. quality<br>3. flirtatiousness, coquetry",N3,2,ここ 一<b>品</b>料理も いろいろ あるらしいよ,Apparently there are a variety of a la carte dishes here.,"S01E09, S01E12",
しばらく,しばらく,"1. for a moment, for a minute<br>2. for a while, for some time<br>3. for the time being, for now<br>4. it's been a long time, long time no see",N4,2,<b>しばらく</b>すれば 消えると思ったが,I thought it would disappear after a while,"S01E09, S01E22",
五,ご,"1. five, 5",N5,2,フウ  一寸の蚊にも <b>五</b>分の魂つってね,"Fuu, even a tiny mosquito can take half a soul.","S01E09, S01E16",
毎年,まいとし,"1. every year, yearly, annually",N5,2,<b>毎年</b> 毎年 こりもせず,"Every year, every year, without hesitation",S01E09,
ちらしずし,ちらしずし,"1. chirashi, chirashizushi, sushi rice in a box or bowl with a variety of ingredients sprinkled on top",Unlabeled,2,<b>ちらしずし</b>　はいっ,Chirashi sushi yes,S01E09,
つらい,からい,"1. spicy, hot<br>2. salty<br>3. harsh (criticism), severe (punishment), strict<br>4. painful, bitter, difficult, tough",Unlabeled,2,<b>つら</b>すずす,Tsurasuzusu,S01E09,
すず,すず,1. tin (Sn),Unlabeled,2,つら<b>すず</b>す,Tsurasuzusu,S01E09,
ノー,ノー,"1. no<br>2. no, without, not needed, not allowed",N3,2,<b>ノー</b> フューチャー！,No future!,"S01E09, S01E17",
ノン,ノン,1. non-,Unlabeled,2,<b>ノン</b> ノン,Non Non,S01E09,
かかれる,かかれる,1. be written (Auto-translated),Unlabeled,2,永遠に お目に<b>かかれ</b>ないこと やってみようかと思います,I think I'll try something I'll never see again.,"S01E09, S01E19",
夏,なつ,1. summer,N5,2,飛んで火に入る <b>夏</b>のロボとはこのことだ,This is the summer robot that flies into the fire.,"S01E09, S01E26",
腐る,くさる,"1. to rot, to go bad, to decay, to spoil, to fester, to decompose, to turn sour (e.g. milk)<br>2. to corrode, to weather, to crumble<br>3. to become useless, to blunt, to weaken (from lack of practice)<br>4. to become depraved, to be degenerate, to be morally bankrupt, to be corrupt<br>5. to be depressed, to be dispirited, to feel discouraged, to feel down<br>6. to have the audacity to, to be bastard enough to<br>7. to lose a bet<br>8. to be drenched, to become sopping wet",N3,2,“夏は食べ物が<b>腐り</b>やすい”って 言うから,They say that food tends to spoil in the summer.,"S01E09, S01E23",
別,べつ,"1. distinction, difference, discrimination<br>2. separate, different, another, extra<br>3. exception, exclusion<br>4. classified by, ranked by, according to",N4,2,それと もう１つ<b>別</b>に すでに耳元に付いていた―,And there's one more thing that's already attached to my ear.,"S01E09, S01E21",
野菜,やさい,1. vegetable,N5,2,<b>野菜</b>も ちゃんと食べるから,I also eat vegetables properly.,"S01E09, S01E21",
代わり,かわり,"1. substitute, replacement, substituting, replacing<br>2. stand-in, proxy, alternate, deputy, relief, successor<br>3. compensation, exchange, return<br>4. another helping, second helping, seconds, refill<br>5. upcoming program, upcoming programme",N4,2,<b>代わり</b>に町内会の出しもの 手伝ってきてほしいんだけど,I'd like you to help out with the neighborhood association's performance instead.,"S01E09, S01E23",
町内会,ちょうないかい,"1. neighborhood association, neighbourhood association",Unlabeled,2,しかも<b>町内会</b>の出しものが 路上で２人だけで大福 売るって,"What's more, the neighborhood association's show was that just two people were selling daifuku on the street.",S01E09,
ハ,ハ,"1. third in a sequence denoted by the iroha system, third note in the diatonic scale (used in key names, etc.)",Unlabeled,2,<b>ハ</b>… ハメられた！,Ha... I was fucked!,"S01E09, S01E24",
くん,クン,Suffix for familiar names (Male),Unlabeled,2,もはや これ 大福<b>くん</b>じゃないよ,This is no longer Daifuku-kun.,S01E09,
えい,えい,1. ray (any fish of superorder Batoidea),N1,2,<b>えい</b> んんっ！,Einnnn!,S01E09,
プロテクト,プロテクト,1. protect,Unlabeled,2,下は<b>プロテクト</b>してないから,The bottom is not protected,S01E09,
ボーッと,ぼーっと,"1. in a daze, absent-mindedly, vacantly, abstractedly, blankly, idly<br>2. dimly, hazily, faintly, vaguely, indistinctly<br>3. with a roar (of flames), with a whoosh, flaring up",Unlabeled,2,<b>ボーッと</b>突っ立ってねえで―,Don't stand around in a daze...,"S01E09, S01E24",
ホームルーム,ホームルーム,"1. homeroom, form room, form class",Unlabeled,2,もう <b>ホームルーム</b> 始まっちゃうよ,Homeroom is about to begin,"S01E10, S01E16",
ばあ,ばば,"1. old woman<br>2. joker (card)<br>3. hag, bitch",Unlabeled,2,“お<b>ばあ</b>さんを助けてました”は このあいだ 使っちゃったし―,"I used ""I was helping my grandmother"" the other day...","S01E10, S01E20",
言い訳,いいわけ,1. excuse<br>2. explanation,N1,2,ううっ どうしよう なんて<b>言い訳</b>しよう,"Ugh, what should I do? I'll come up with an excuse.","S01E10, S01E20",
車,くるま,"1. car, automobile, vehicle<br>2. wheel",N5,2,<b>車</b>と犬に靴 持っていかれて 追っかけるの大変だったから,My car and dog took my shoes and it was hard to chase them.,"S01E10, S01E14",
ダブル,ダブル,"1. double<br>2. double bed, hotel room with a double bed<br>3. double-breasted<br>4. double-cuffed<br>5. double width (of cloth; usu. 1.42 meters)<br>6. doubles (e.g. in tennis)<br>7. biracial person (esp. half-Japanese), person of mixed parentage",N2,2,<b>ダブル</b>眼鏡！,Double glasses!,"S01E10, S01E17",
対する,たいする,"1. to face (each other), to be facing<br>2. to be directed toward (the future, etc.), to be in response to, to be related to<br>3. to receive (a client, etc.)<br>4. to compare with, to contrast with, to be in opposition with, to be opposed to<br>5. to confront, to oppose, to compete with",N3,2,何？ 何？ 私に<b>対し</b>ての この遅刻制裁は,What? what? This punishment for being late to me is,"S01E10, S01E21",
切る,きる,"1. to cut, to cut through, to perform (surgery)<br>2. to sever (connections, ties)<br>3. to turn off (e.g. the light)<br>4. to terminate (e.g. a conversation), to hang up (the phone), to disconnect<br>5. to punch (a ticket), to tear off (a stub)<br>6. to open (something sealed)<br>7. to start<br>8. to set (a limit), to do (something) in less or within a certain time, to issue (cheques, vouchers, etc.)<br>9. to reduce, to decrease, to discount<br>10. to shake off (water, etc.), to let drip-dry, to let drain<br>11. to cross, to traverse<br>12. to criticize sharply<br>13. to act decisively, to do (something noticeable), to go first, to make (certain facial expressions, in kabuki)<br>14. to turn (vehicle, steering wheel, etc.)<br>15. to curl (a ball), to bend, to cut<br>16. to shuffle (cards)<br>17. to discard a tile<br>18. to dismiss, to sack, to let go, to expulse, to excommunicate<br>19. to dig (a groove), to cut (a stencil, on a mimeograph)<br>20. to trump<br>21. to cut (the connection between two groups) (in go)<br>22. to start a fire (with wood-wood friction or by striking a metal against stone)<br>23. to draw (a shape) in the air (with a sword, etc.)<br>24. to finish, to complete",N5,2,私が先陣を<b>切る</b>！,I will take the lead!,"S01E10, S01E21",
ベスト,ベスト,1. best<br>2. vest,N1,2,そう 問題は どこから入れば <b>ベスト</b>かってこと,"Yes, the question is, where is the best place to start?",S01E10,
堂々,どうどう,"1. magnificent, grand, impressive, dignified, majestic, imposing, stately<br>2. fair, square, open, unashamed, brazen<br>3. grandly, boldly, confidently<br>4. fairly, squarely, unreservedly, brazenly",N1,2,<b>堂々</b>と正面突破で 玉砕ったほうが―,It would be better to break through head-on and crush the ball...,"S01E10, S01E20",
黒板,こくばん,1. blackboard,N3,2,<b>黒板</b>消しを くらいながら 満面の笑みで入場,I entered with a big smile while using a blackboard eraser.,S01E10,
あらゆる,あらゆる,"1. all, every",N3,2,無敵星人は <b>あらゆる</b> 攻撃を受けても無敵なのだ,Invincible aliens are invincible even when attacked by all kinds of attacks.,S01E10,
攻撃,こうげき,"1. attack, assault, raid, onslaught, offensive<br>2. criticism, censure, denunciation, condemnation",N3,2,無敵星人は あらゆる <b>攻撃</b>を受けても無敵なのだ,Invincible aliens are invincible even when attacked by all kinds of attacks.,"S01E10, S01E16",
腰,こし,"1. lower back, waist, hips, lumbar region<br>2. body (of hair, noodle, paper, etc.), resilience, spring",N3,2,マイルスも<b>腰</b>抜かすわ！,Miles will also give up!,"S01E10, S01E25",
抜かす,ぬかす,"1. to omit, to leave out, to skip<br>2. to overtake, to pass<br>3. to say, to speak",N1,2,マイルスも腰<b>抜かす</b>わ！,Miles will also give up!,"S01E10, S01E25",
流れる,ながれる,"1. to stream, to flow (liquid, time, etc.), to run (ink)<br>2. to be washed away, to be carried<br>3. to drift, to float (e.g. clouds), to wander, to stray<br>4. to sweep (e.g. rumour, fire), to spread, to circulate<br>5. to be heard (e.g. music), to be played<br>6. to lapse (e.g. into indolence, despair)<br>7. to pass, to elapse, to be transmitted<br>8. to be called off, to be forfeited<br>9. to disappear, to be removed",N3,2,この２人に<b>流れる</b> したり気な空気,A friendly atmosphere flows between these two.,"S01E10, S01E19",
エコ,エコ,"1. ecological, eco-",Unlabeled,2,<b>エコ</b>かなんか知らんが―,I don't know if it's eco-friendly...,"S01E10, S01E11",
しゃにむに,しゃにむに,"1. desperately, recklessly, rush headlong",Unlabeled,2,<b>しゃにむに</b>食らいつけってんだ,I'm feeding on Shanimu.,"S01E10, S01E22",
楽しむ,たのしむ,1. to enjoy (oneself),N1,2,少しは素材の味を <b>楽しん</b>だらどうだい,Why not just enjoy the taste of the ingredients a little?,"S01E10, S01E18",
鮮度,せんど,1. (degree of) freshness,Unlabeled,2,そろそろ私 帰らないと<b>鮮度</b>が,It's time for me to go home,"S01E10, S01E26",
ファイブ,ファイブ,1. five,Unlabeled,2,シックス <b>ファイブ</b>,six five,"S01E10, S01E16",
フォー,フォー,"1. four<br>2. pho, Vietnamese noodle soup",Unlabeled,2,<b>フォー</b> スリー,Four Three,"S01E10, S01E16",
スリー,スリー,1. three<br>2. 3 turn,Unlabeled,2,フォー <b>スリー</b>,Four Three,"S01E10, S01E16",
片づけ,かたづけ,"1. tidying up, finishing",Unlabeled,2,<b>片づけ</b>　片づけ,tidying up tidying up,S01E10,
掛ける,かける,"1. to hang up (e.g. a coat, a picture on the wall), to let hang, to suspend (from), to hoist (e.g. sail), to raise (e.g. flag)<br>2. to put on (e.g. a blanket), to put on top of, to cover, to lay, to spread<br>3. to put on (glasses, etc.), to wear (a necklace, etc.)<br>4. to make (a call)<br>5. to spend (time, money), to expend, to use<br>6. to pour (liquid) onto, to sprinkle (powder or spices) onto, to splash, to throw (e.g. water) onto<br>7. to turn on (engine, radio, etc.), to set (dial, alarm clock, etc.), to put on (DVD, song, etc.), to use (device, implement, etc.)<br>8. to cause (somebody inconvenience, trouble, etc.), to burden (someone), to impose<br>9. to multiply (arithmetic operation)<br>10. to secure (e.g. lock)<br>11. to take a seat, to sit, to rest (something on something else), to support (something on something else)<br>12. to bind<br>13. to wager, to bet, to risk, to stake, to gamble<br>14. to put an effect (spell, anaesthetic, etc.) on<br>15. to hold (a play, festival, etc.)<br>16. to hold an emotion for (pity, hope, etc.)<br>17. to argue (in court), to deliberate (in a meeting), to present (e.g. idea to a conference, etc.)<br>18. to increase further<br>19. to catch (in a trap, etc.)<br>20. to set atop<br>21. to erect (a makeshift building)<br>22. to apply (insurance)<br>23. to pun (on a word), to use (a word) as a pivot word, to play on words<br>24. to be partway doing ..., to begin (but not complete) ..., to be about to ...<br>25. to address (someone), to direct (something, to someone), to do (something, to someone)",N4,2,布団は<b>掛け</b>ずにグッナイト,Good night without a futon,"S01E10, S01E11",
洗濯,せんたく,"1. washing, laundry<br>2. relaxing, taking a break",N5,2,汚れは<b>洗濯</b>すれば 元に戻りますから,"If you wash the dirt, it will return to its original state.","S01E10, S01E19",
アハハハハ,あはは,1. a-ha-ha (laughing loudly),Unlabeled,2,アハッ アハッ <b>アハハハハ</b>,Aha aha ahahahaha,"S01E10, S01E13",
やかん,やかん,1. kettle,Unlabeled,2,昨日 <b>やかん</b>の下にあった,It was under the kettle yesterday.,"S01E10, S01E24",
チキショウ,チキショウ,1. Chikisho (Auto-translated),Unlabeled,2,<b>チキショウ</b>,Chikisho,S01E10,
赤点,あかてん,1. failing mark (e.g. in exam),Unlabeled,2,<b>赤点</b>は なんとか回避できる 能力は備わってるから―,I have the ability to somehow avoid the red dot...,"S01E10, S01E11",
卒業,そつぎょう,"1. graduation, completion (of a course)<br>2. moving on (from), outgrowing (something), leaving (a group, company, etc.), quitting",N4,2,そして <b>卒業</b>して―,And then I graduated...,"S01E10, S01E23",
受験,じゅけん,1. taking an examination (esp. school and university entrance),N2,2,避けては通れぬ大学<b>受験</b>,Unavoidable university entrance exams,S01E10,
祐子,祐子,Yuuko,Unlabeled,2,相生<b>祐子</b>です もしかして なのちゃんの妹？,I'm Yuko Aioi. Maybe Nano-chan's sister?,"S01E10, S01E16",
ドカドカ,どかどか,"1. noisily, with loud footsteps<br>2. in a crowd, incessantly, all together",Unlabeled,2,<b>ドカドカ</b> ドカドカ うるさいよ,Doka Doka Doka Doka It's so noisy,S01E10,
おいら,おれら,"1. we, us<br>2. I, me",Unlabeled,2,<b>おいら</b>が完成するまでに―,By the time I'm done...,S01E10,
払う,はらう,"1. to pay (e.g. money, bill)<br>2. to brush off, to wipe away, to clear away, to dust off, to cut off (e.g. branches)<br>3. to drive away (e.g. one's competitors)<br>4. to sell off (something unneeded), to dispose of<br>5. to pay (e.g. attention), to show (e.g. respect, concern)<br>6. to make (e.g. effort, sacrifice), to expend, to exert<br>7. to move out (of one's own place), to vacate<br>8. to sweep (e.g. one's legs), to knock aside<br>9. to make a sweeping stroke (in Japanese calligraphy)<br>10. to reset (an abacus)",N4,2,“必ず今月には<b>払い</b>ます”って 言ったわよね,"You said, “I’ll definitely pay it this month.”","S01E11, S01E12",
アッ,あっ,"1. ah, oh<br>2. hey!",Unlabeled,2,ぐう <b>アッ</b>,Guaaahhh,"S01E11, S01E13",
涙,なみだ,"1. tear, tears, lachrymal secretion<br>2. sympathy",N3,2,昨日<b>涙</b>を流しても―,Even if I shed tears yesterday...,S01E11,
悔い,くい,"1. regret, repentance",Unlabeled,2,それは 今日を <b>悔い</b>なく過ごすため,That's to spend today without regrets,"S01E11, S01E18",
遠い,とおい,"1. far, distant, far away, a long way off, in the distance<br>2. distant (past), remote (in time), remote, far-removed (in time)<br>3. distant (relationship or kinship), having little to do (with someone)<br>4. far (from something else in quality, degree, etc.), not similar, way off<br>5. hard (of hearing)<br>6. nearsighted",N5,2,はるか<b>遠い</b>海を行く船よ,A ship sailing on a faraway sea,S01E11,
光,ひかり,"1. light<br>2. illumination, ray, beam, gleam, glow<br>3. happiness, hope<br>4. influence, power<br>5. vision, eyesight",N4,2,遠い<b>光</b>を目指して走り続けろ,Keep running towards the distant light,"S01E11, S01E19",
目指す,めざす,"1. to aim at (for, to do, to become), to try for, to have an eye on<br>2. to go toward, to head for",N2,2,遠い光を<b>目指し</b>て走り続けろ,Keep running towards the distant light,"S01E11, S01E18",
ポエム,ポエム,1. poem,Unlabeled,2,<b>ポエム</b>が！,A poem!,S01E11,
張る,はる,"1. to stick, to paste, to affix<br>2. to stretch, to spread, to strain, to tighten, to put up (tent)<br>3. to form (e.g. ice on a pond)<br>4. to fill, to swell<br>5. to stick out, to put, to slap<br>6. to post (a link, etc. online)<br>7. to be expensive<br>8. to keep a watch on, to be on the lookout<br>9. to become one tile away from completion<br>10. to span, to generate",N3,2,山を<b>張ろう</b>,Let's build a mountain,"S01E11, S01E20",
のみ,のみ,"1. only, nothing but",Unlabeled,2,あとはデザートの ご出演を待つ<b>のみ</b>,Now we just have to wait for the dessert to appear.,"S01E11, S01E12",
愛,あい,"1. love, affection, care<br>2. attachment, craving, desire<br>3. agape<br>4. Ireland",N3,2,Love 私の<b>愛</b>を,Love my love,S01E11,
離れる,はなれる,"1. to be separated, to be apart, to be distant<br>2. to leave, to go away<br>3. to leave (a job, etc.), to quit, to give up<br>4. to lose connection with, to drift away from",N3,2,おいおい　みーちゃん そんなに<b>離れ</b>てちゃ届かないよ,"Hey, Mi-chan, I can't reach you if you're that far away.","S01E11, S01E16",
治る,なおる,"1. to get better, to get well, to recover (from an illness), to be cured, to be restored, to heal",N4,2,どうして よりによって 今日 カゼ<b>治っ</b>ちゃったんだろう,I wonder why my cold got better today.,"S01E11, S01E24",
カモン,カモン,1. Come on!,Unlabeled,2,<b>カモン</b> カモン 順調じゃないの,"Come on, come on, things aren't going well.",S01E11,
最強,さいきょう,1. strongest,Unlabeled,2,革命が起きると 一気に<b>最強</b>になれるんだっ,"When a revolution happens, you can become the strongest all at once.","S01E11, S01E17",
申請書,しんせいしょ,1. written application,Unlabeled,2,部活<b>申請書</b>の提出 今日までだったとはな,Submitting an application for club activities I didn't realize it was until today.,S01E11,
お礼,おれい,"1. thanks, gratitude<br>2. manners, etiquette<br>3. bow<br>4. reward, gift<br>5. ceremony, ritual",N4,2,それより あした <b>お礼</b>にジュースでもおごるよ,"Better yet, I'll buy you some juice tomorrow as a thank you.","S01E11, S01E15",
財閥,ざいばつ,"1. zaibatsu, financial conglomerate, industrial group",Unlabeled,2,これが 大工<b>財閥</b>の力か,Is this the power of the carpenter zaibatsu?,S01E11,
わら,わら,1. straw,Unlabeled,2,<b>わら</b>人形が作れないじゃないか,"You can't make straw dolls, can you?",S01E11,
だんご,だんご,"1. dango, dumpling (usu. sweet), doughboy<br>2. ball-shaped object, something round<br>3. lump, group, bunch, knot, tight crowd",Unlabeled,2,さっき 公園で お<b>だんご</b>作ったから―,I made a dumpling at the park earlier...,"S01E11, S01E16",
台所,だいどころ,1. kitchen<br>2. financial situation,N5,2,<b>台所</b>に 朝ごはんと お昼ごはん用意しておいたので―,I prepared breakfast and lunch in the kitchen.,"S01E11, S01E14",
泥,どろ,"1. mud, slush, (wet) dirt, mire<br>2. thief",N3,2,幸せの<b>泥</b>の味がするんだな,It tastes like the mud of happiness,S01E11,
じき,なお,"1. straight<br>2. ordinary, common<br>3. doing nothing",Unlabeled,2,ママ　お<b>じき</b>が倒れた,"Mama, my grandfather has fallen.","S01E11, S01E16",
引っ掛かる,ひっかかる,"1. to be caught in, to be stuck in<br>2. to stop by, to drop in for a short visit, to be delayed, to take time<br>3. to get mixed up in (trouble), to get entangled in (a problem), to be involved with<br>4. to fall for (a trick), to be deceived, to be cheated<br>5. to be on one's mind, to worry one, to be bothered by, to feel uneasy<br>6. to be obstructed, to be hindered<br>7. to splash",N2,2,まんまと<b>引っ掛かっ</b>たな 東雲なの,I got caught right in. It's Shinonome.,"S01E11, S01E25",
フハハハッ,フハハハッ,1. Fuhahaha (Auto-translated),Unlabeled,2,<b>フハハハッ</b> ざまあみろ　天罰が下ったんだ,"Hahahaha, look at me, divine punishment has come down on me.",S01E11,
バレバレ,バレバレ,"1. obvious (e.g. of a lie), transparent",Unlabeled,2,<b>バレバレ</b>だって なのちゃん ネジ見えてるし,"Even if it's obvious, Nano-chan can see the screws.","S01E11, S01E25",
さっぱり,さっぱり,"1. feeling refreshed, feeling relieved<br>2. neat, tidy, clean<br>3. frank, open-hearted, plain, simple, light<br>4. completely, entirely<br>5. not in the least (with neg. verb), not at all<br>6. nothing at all, completely useless, hopeless, awful",N3,2,１問目から <b>さっぱり</b>分からない,I don't understand at all from the first question.,"S01E11, S01E19",
たしか,たしか,"1. sure, certain, positive, definite<br>2. reliable, trustworthy, safe, sound, firm, accurate, correct, exact<br>3. If I'm not mistaken, If I remember correctly, If I remember rightly",Unlabeled,2,<b>たしか</b> えっと…,I'm sure...,"S01E11, S01E22",
微妙,びみょう,"1. subtle, delicate, fine<br>2. difficult, complex, tricky, delicate (situation, position, etc.), close (e.g. decision)<br>3. doubtful, questionable, dicey<br>4. not great, iffy",N3,2,なに この<b>微妙</b>な引っかけ！,What is this subtle trick?,"S01E11, S01E23",
破ける,やぶける,"1. to get torn, to wear out, to be frustrated, to break",Unlabeled,2,これじゃ 紙が<b>破ける</b>から！,This will tear the paper!,S01E11,
田中,田中,Tanaka,Unlabeled,2,“Ｑ組の<b>田中</b>”って書いてある,It says “Tanaka of Group Q”,"S01E11, S01E17",
禁止,きんし,"1. prohibition, inhibition, ban",N3,2,暑いって言うの<b>禁止</b>,Don't say it's hot,"S01E12, S01E19",
折れる,おれる,"1. to break, to be broken, to snap, to fracture<br>2. to be folded<br>3. to give in, to back down, to yield, to submit<br>4. to turn (a corner)",N4,2,何とか はかせが <b>折れ</b>てくれてよかった,I'm glad that the chain somehow broke.,"S01E12, S01E14",
見くびる,みくびる,"1. to underrate, to belittle, to look down on, to despise",Unlabeled,2,<b>見くびら</b>ないで！,Don't underestimate me!,S01E12,
取り,とり,"1. taking, taker, collecting, collector, remover, removal<br>2. last performer of the day (usu. the star performer), last performance of the day<br>3. active partner (e.g. in judo demonstration)<br>4. emphatic or formal prefix",Unlabeled,2,やるからには てっぺん<b>取り</b>にいくぞ,"If I'm going to do it, I'll go get the top.","S01E12, S01E23",
勧める,すすめる,"1. to recommend (someone to do), to advise, to encourage, to urge<br>2. to recommend (a book, someone for a position, etc.), to suggest<br>3. to offer (a drink, cigarette, seat, etc.)",N3,2,べつに あんたが<b>勧め</b>たから 買ったんじゃないからね,I didn't buy it because you recommended it.,"S01E12, S01E22",
ピッタリ,ぴったり,"1. tightly, closely<br>2. exactly, precisely<br>3. suddenly (stopping)<br>4. perfectly (suited), ideally",Unlabeled,2,阪本さん  見てください！ <b>ピッタリ</b>です,"Mr. Sakamoto, please take a look! It's perfect","S01E12, S01E14",
ガハッ,が,1. moth,Unlabeled,2,そりゃ なかなか倒れないよ <b>ガハッ</b>,"Well, it won't fall easily, haha.",S01E12,
筋,すじ,"1. muscle, tendon, sinew<br>2. vein, artery<br>3. fiber, fibre, string<br>4. line, stripe, streak<br>5. reason, logic<br>6. plot, storyline<br>7. lineage, descent<br>8. school (e.g. of scholarship or arts)<br>9. aptitude, talent<br>10. source (of information, etc.), circle, channel<br>11. well-informed person (in a transaction)<br>12. logical move (in go, shogi, etc.)<br>13. ninth vertical line<br>14. seam on a helmet<br>15. gristly fish paste (made of muscle, tendons, skin, etc.)<br>16. social position, status<br>17. on (a river, road, etc.), along<br>18. counter for long thin things, counter for roads or blocks when giving directions<br>19. (Edo period) counter for hundreds of mon (obsolete unit of currency)",N3,2,笹原君  なかなか<b>筋</b>がいいよ お姉さんと また一緒に練習しよう,"Sasahara-kun, your muscles are very good. Let's practice together again with your sister.","S01E12, S01E24",
微動,びどう,"1. slight movement, slight tremor, quiver",Unlabeled,2,てんびんが　<b>微動</b>だにしねえ,The balance doesn't move the slightest bit,"S01E12, S01E26",
だに,だに,"1. tick (Acari spp.), mite",Unlabeled,2,てんびんが　微動<b>だに</b>しねえ,The balance doesn't move the slightest bit,"S01E12, S01E26",
良い,よい,"1. good, excellent, fine, nice, pleasant, agreeable<br>2. sufficient, enough, ready, prepared<br>3. profitable (deal, business offer, etc.), beneficial<br>4. OK, all right, fine, no problem",N1,2,元気の<b>良</b>さと小細工なしは 折り紙つきよ,Good energy and no tricks are the hallmarks of origami.,"S01E12, S01E25",
クギ,くぎ,"1. nail, spike, tack, rivet, brad, (pachinko) pin",Unlabeled,2,<b>クギ</b> クギ見えてますよ,I can see the nails,S01E12,
ふり,ふり,"1. swing, shake, wave, swinging<br>2. appearance, behaviour<br>3. pretence (pretense), show, pretending (to)<br>4. going to restaurant, hotel etc. without a reservation or introduction<br>5. move (dance), postures<br>6. lead in (e.g. to a running joke, asking a question), lead up<br>7. unsewn part of a hanging sleeve on a traditional Japanese woman's garment<br>8. counter for swords, blades, etc.<br>9. not wearing underwear or pants",Unlabeled,2,とりあえず 見て見ぬ<b>ふり</b>だけでも しといてやろう,"For now, let's just turn a blind eye.","S01E12, S01E13",
ナイス,ナイス,"1. nice, good, well-executed",Unlabeled,2,<b>ナイス</b>キャッチ！,Nice catch!,"S01E12, S01E18",
惜しい,おしい,"1. regrettable, disappointing, unfortunate<br>2. precious, dear, valuable<br>3. too good for, deserving better<br>4. almost (but not quite), close (but no cigar)",N2,2,クソー <b>惜し</b>いっ,Damn it's a shame,"S01E12, S01E23",
遊園地,ゆうえんち,1. amusement park,N2,2,前に<b>遊園地</b>で落としたお金も 返してなかったし―,I didn't even return the money I lost at the amusement park before.,"S01E12, S01E26",
あれれれ,あれ,"1. that, that thing<br>2. that person<br>3. then, that time<br>4. that place (over there)<br>5. down there (i.e. one's genitals)<br>6. period, menses",Unlabeled,2,あれれ？ <b>あれれれ</b>れ？,Is that it? Arererere?,S01E12,
センター,センター,"1. centre, center",N3,2,落とし物<b>センター</b>に行けば あるかもしれないし,"If you go to the lost and found center, you might be able to find it.",S01E12,
帽子,ぼうし,"1. hat, cap",N5,2,デニムの<b>帽子</b>をかぶった―,Wearing a denim hat,"S01E12, S01E18",
名字,みょうじ,"1. surname, family name",N2,2,両方 <b>名字</b>っぽい名前だねって 言われるんですよ,People say that both of our names sound like surnames.,S01E12,
スタート,スタート,1. start,N2,2,じゃあ <b>スタート</b>って言う前に いっぱい英語 言っとくかな,"Well, I guess I'll say a lot of English before I say start.",S01E12,
クッソ,くっそ,"1. kousso (African flowering plant, Hagenia abyssinica), kosso, cusso, koso, brayera",Unlabeled,2,<b>クッソ</b> もろ 棒をもらっちまったあ,"Damn, I got a stick.","S01E13, S01E25",
正直,しょうじき,"1. honest, frank, candid, straightforward<br>2. honestly, frankly",N3,2,<b>正直</b> 自分でも ビックリしている,"Honestly, even I am surprised.","S01E13, S01E21",
