Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
強盗,ごうとう,"1. robber, mugger<br>2. robbery, burglary",N3,2,たきのともさんお手柄 銀行<b>強盗</b>をノックアウト,Tomo Takino's feat: Knocking out a bank robber,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_06_45_000.jpg"">"
小さな,ちいさな,"1. small, little, tiny",N5,2,街角の<b>小さな</b>感動,A small impression on a street corner,"Episode 08 - New Years Dream Special, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_07_00_000.jpg"">"
ごらん,ごらん,"1. (please) try to<br>2. (please) look<br>3. seeing, looking, watching",Unlabeled,2,ホラッ! 捕まえて<b>ごらん</b>!,Hola! Catch me!,"Episode 08 - New Years Dream Special, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 24 - Yamamayaa_00_01_59_000.jpg"">"
別れ,わかれ,"1. parting, separation, farewell",N3,2,お<b>別れ</b>ですね,It's farewell,"Episode 08 - New Years Dream Special, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 21 - School Trip_00_20_14_000.jpg"">"
父,ちち,1. father,Unlabeled,2,千代の<b>父</b>です,This is Chiyo's father.,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_13_16_000.jpg"">"
こちら,こちら,"1. this way, this direction<br>2. here<br>3. this (one)<br>4. I, me, we, us<br>5. this person",N5,2,<b>こちら</b>でよろしいですか?,Are you sure you want to stay here?,"Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_04_02_000.jpg"">"
お手伝いさん,おてつだいさん,1. maid,N2,2,この人は<b>お手伝いさん</b>です,This person is a helper,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_14_31_000.jpg"">"
赤い,あかい,"1. red, crimson, scarlet, vermilion, vermillion<br>2. Red, communist<br>3. beautiful",N5,2,こんなに<b>赤い</b>のに塩はおいしいと言う,They say salt is delicious even though it's so red.,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_16_40_000.jpg"">"
こっくり,こっくり,"1. nodding (in agreement, with approval, etc.)<br>2. repeatedly nodding and dozing off<br>3. suddenly (dying)<br>4. deep (flavor, flavour, color, colour, etc.), rich",Unlabeled,2,えっとね<b>こっくり</b>さんかな,"Well, I guess it's Nekkuri-san.",Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_15_59_000.jpg"">"
付き合い,つきあい,"1. association, socializing, socialising, fellowship",N3,2,姉ちゃんちょっと<b>付き合い</b>や,I want to hang out with my sister for a while.,"Episode 08 - New Years Dream Special, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_18_21_000.jpg"">"
臭い,くさい,"1. stinking, smelly<br>2. suspicious, fishy<br>3. clumsy, unskilled<br>4. smelling of<br>5. looking like, appearing like, smacking of, -ish",N3,2,おーこれは<b>臭い</b>ですな,Oh this stinks,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_18_34_000.jpg"">"
さくっ,さく,"1. to tear, to rip up<br>2. to cut up, to cleave, to cut open (esp. the abdomen)<br>3. to forcibly separate (e.g. two lovers)<br>4. to spare (time, money, etc.), to use part of something<br>5. to have a tattoo in the corner of one's eye",Unlabeled,2,おーくっ<b>さくっ</b>さくっさ,Oh kussaku kussakussa,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_18_36_000.jpg"">"
怪我,けが,"1. injury (to animate object), hurt",N3,2,<b>怪我</b>はないか,Are you injured?,"Episode 08 - New Years Dream Special, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_19_04_000.jpg"">"
血,ち,"1. blood<br>2. blood, ancestry, lineage, stock<br>3. (the) blood, feelings, passions",N4,2,ときに<b>血</b>をすけ,sometimes spill blood,"Episode 08 - New Years Dream Special, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_11_07_000.jpg"">"
保健室,ほけんしつ,1. school infirmary,Unlabeled,2,急いで<b>保健室</b>に行こう,Hurry up and go to the infirmary.,"Episode 08 - New Years Dream Special, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_19_12_000.jpg"">"
かおり,かおり,"1. aroma, fragrance, scent, smell",Unlabeled,2,<b>かおり</b>って呼んでもらえませんか,Can I call you Kaori?,Episode 08 - New Years Dream Special,"<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_19_27_000.jpg"">"
よろしい,よろしい,"1. good, OK, all right, fine, very well, will do, may, can",N4,2,こちらで<b>よろしい</b>ですか?,Are you sure you want to stay here?,"Episode 09 - Miss Sakaki, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_04_02_000.jpg"">"
ちや,ちやほや,"1. to make a fuss over, to pamper, to spoil, to indulge, to flatter (with attention)",Unlabeled,2,<b>ちや</b>ちゃん、そんなことどこで覚えたの,"Chiya-chan, where did you learn that?","Episode 09 - Miss Sakaki, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_21_29_000.jpg"">"
順,じゅん,"1. order, turn, sorting<br>2. obedient, docile, submissive, meek",N3,2,小学校の時も背の<b>順</b>で並ぶといつも前の方でした,"When I was in elementary school, I was always the one at the front when I lined up in order of height.","Episode 09 - Miss Sakaki, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_06_26_000.jpg"">"
並ぶ,ならぶ,"1. to line up, to stand in a line<br>2. to rival, to match, to equal",N5,2,小学校の時も背の順で<b>並ぶ</b>といつも前の方でした,"When I was in elementary school, I was always the one at the front when I lined up in order of height.","Episode 09 - Miss Sakaki, Episode 12 - Chiyo-chans Day","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_06_26_000.jpg"">"
ぷち,プチ,1. small,Unlabeled,2,もん<b>ぷち</b>は,Monpuchi is,Episode 09 - Miss Sakaki,"<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_15_41_000.jpg"">"
発見,はっけん,"1. discovery, detection, finding",N3,2,競馬の馬ってかわいい名前が多いのを<b>発見</b>したんや,I discovered that horse racing horses have many cute names.,"Episode 09 - Miss Sakaki, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_15_51_000.jpg"">"
半身,はんしん,"1. half the body, half length",Unlabeled,2,今年は<b>半身</b>だよ,This year it's half,Episode 09 - Miss Sakaki,"<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_17_04_000.jpg"">"
毎年,まいとし,"1. every year, yearly, annually",N5,2,でもさ巨人って<b>毎年</b>そう言っていつも負けてるじゃん,But the Giants say that every year and always lose.,"Episode 09 - Miss Sakaki, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_17_40_000.jpg"">"
かな,かめい,"1. alias, pseudonym, pen name, nom de plume",Unlabeled,2,<b>かな</b>や吸い込まれそうになるわ,I feel like I'm going to be sucked in,Episode 09 - Miss Sakaki,"<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_19_26_000.jpg"">"
終了,しゅうりょう,"1. end, close, termination",N2,2,以上、三学期<b>終了</b>! 全員二年生になってよーし!,"That's it, the third semester is over! Everyone is now a second year student!","Episode 10 - We are 2nd Year Students, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_01_38_000.jpg"">"
キリン,きりん,1. giraffe (Giraffa camelopardalis)<br>2. qilin (Chinese unicorn)<br>3. Kirin (brand of beer)<br>4. horse that can ride 1000 ri in a day,Unlabeled,2,<b>キリン</b>、キャースケ、レイ!,"Kirin, Kyasuke, Rei!",Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_01_45_000.jpg"">"
キャースケ,キャースケ,1. Casuke (Auto-translated),Unlabeled,2,キリン、<b>キャースケ</b>、レイ!,"Kirin, Kyasuke, Rei!",Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_01_45_000.jpg"">"
レイ,レイ,1. lei (garland of flowers)<br>2. lei (plural of leu; currency of Rumania and Moldova),Unlabeled,2,キリン、キャースケ、<b>レイ</b>!,"Kirin, Kyasuke, Rei!",Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_01_45_000.jpg"">"
心配,しんぱい,"1. worry, concern, anxiety, uneasiness, fear<br>2. care, help, aid, assistance",N4,2,<b>心配</b>しなくて大丈夫よ,"Don't worry, it's okay","Episode 10 - We are 2nd Year Students, Episode 13 - Exams","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_03_43_000.jpg"">"
羨ましい,うらやましい,"1. envious, jealous<br>2. enviable (position, etc.)",N2,2,小学校からずっと一緒の人なんて私ないから<b>羨ましい</b>です,"I don't have anyone I've been with since elementary school, so I'm jealous.","Episode 10 - We are 2nd Year Students, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_06_12_000.jpg"">"
似る,にる,"1. to resemble, to look like, to be like, to be alike, to be similar, to take after",N4,2,私と<b>似</b>たとこがあるって聞いてたし,I heard that you have something similar to me.,"Episode 10 - We are 2nd Year Students, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_08_30_000.jpg"">"
球技,きゅうぎ,"1. ball game (e.g. baseball, tennis, soccer)",Unlabeled,2,体育祭もマラソン大会も<b>球技</b>大会も,"Sports festivals, marathon tournaments, ball game tournaments, etc.",Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_09_04_000.jpg"">"
谷,谷,Tani,N3,2,やはり<b>谷</b>咲先生にはユーモアのセンスがありますな,"After all, Tanisaki-sensei has a good sense of humor.","Episode 10 - We are 2nd Year Students, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_06_04_000.jpg"">"
咲,咲,Saki,Unlabeled,2,やはり谷<b>咲</b>先生にはユーモアのセンスがありますな,"After all, Tanisaki-sensei has a good sense of humor.","Episode 10 - We are 2nd Year Students, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_06_04_000.jpg"">"
員,いん,1. member,N1,2,かぐらさんは水泳部<b>員</b>なので,Kagura-san is a member of the swimming club,"Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_14_40_000.jpg"">"
有名人,ゆうめいじん,"1. celebrity, famous person, public figure, big name",Unlabeled,2,さすが<b>有名人</b>の自分だ,As expected of a celebrity myself,Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_10_47_000.jpg"">"
ケツ,けつ,"1. ass, arse, buttocks<br>2. rear, end<br>3. acupuncture point",Unlabeled,2,馬鹿よりも<b>ケツ</b>の方が使い出があるのを知ってるか,Did you know that an ass is more useful than an idiot?,Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_11_19_000.jpg"">"
情報,じょうほう,"1. information, news, intelligence, advices<br>2. information, data contained in characters, signals, code, etc.",N3,2,日本語で言えば<b>情報</b>技術ってことなんですけど,"In Japanese, it means information technology.","Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki","<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_05_15_000.jpg"">"
仲良く,なかよく,"1. on good terms with, on cordial terms with, getting along well with, happily, peacefully<br>2. to make friends with, to be good friends with, to get along with",Unlabeled,2,マヤー 田崎知さんと<b>仲良く</b>できるかな,Maya: I wonder if I can get along with Satoshi Tasaki?,"Episode 10 - We are 2nd Year Students, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 24 - Yamamayaa_00_12_55_000.jpg"">"
黙る,だまる,"1. to be silent, to say nothing",N3,2,あれだけやれたら運動部が<b>黙っ</b>てないんじゃないの,"If we could do that much, the sports club wouldn't be quiet about it.","Episode 10 - We are 2nd Year Students, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_12_25_000.jpg"">"
でっかい,でかい,"1. huge, big, gargantuan",Unlabeled,2,そんなに英語ができないとはな 胸ばっか<b>でっかい</b>からよ,"I can't believe you can't speak English that well, it's because your chest is so big.","Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki","<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_03_38_000.jpg"">"
減る,へる,"1. to decrease (in size or number), to diminish, to abate",N3,2,はぁ、腹<b>減っ</b>た,"Ha, I'm hungry.","Episode 10 - We are 2nd Year Students, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 23 - Last Sports Fest_00_08_56_000.jpg"">"
つい,つい,"1. just (now)<br>2. quite (near)<br>3. unintentionally, subconsciously, by mistake, against one's better judgement (judgment)",Unlabeled,2,<b>つい</b>この前まで私たち一年生だったんだよな,We were first graders not too long ago.,Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_16_14_000.jpg"">"
写す,うつす,"1. to transcribe, to duplicate, to reproduce, to imitate, to trace<br>2. to describe<br>3. to film, to picture, to photograph",N4,2,<b>写し</b>終わってからな,After I finished copying,"Episode 10 - We are 2nd Year Students, Episode 13 - Exams","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_16_29_000.jpg"">"
発想,はっそう,"1. idea, conception, way of thinking<br>2. expression",N2,2,<b>発想</b>があまりにも安直かもしれないが,"My idea may be too simple, but","Episode 10 - We are 2nd Year Students, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_16_41_000.jpg"">"
とても,とても,"1. very, awfully, exceedingly<br>2. (not) at all, by no means, simply (cannot)",N5,2,お子様には<b>とても</b>真似のできぬゲートーかもしれんがな,It may be a gate that children cannot imitate.,"Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_17_07_000.jpg"">"
真似,まね,"1. imitating, copying, mimicry<br>2. behavior, behaviour, action, conduct",N3,2,お子様にはとても<b>真似</b>のできぬゲートーかもしれんがな,It may be a gate that children cannot imitate.,"Episode 10 - We are 2nd Year Students, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_17_07_000.jpg"">"
マシ,まし,"1. better, preferable, less objectionable, least-worst<br>2. more, increase, extra<br>3. increase, growth",Unlabeled,2,危険なもんならまだ<b>マシ</b>よ,It's better if it's dangerous.,"Episode 10 - We are 2nd Year Students, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_18_17_000.jpg"">"
たった,ただ,"1. ordinary, common, usual<br>2. free of charge<br>3. unaffected, as is, safe<br>4. only, merely, just, simply<br>5. but, however, nevertheless",N1,2,こんなちっちゃい子猫が<b>たった</b>一人で生きていけないでしょ,There's no way a tiny kitten like this could survive alone.,Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_18_48_000.jpg"">"
やはり,やはり,"1. as expected, sure enough, just as one thought<br>2. after all (is said and done), in the end, as one would expect, in any case<br>3. too, also, as well, likewise, (not) either<br>4. still, as before<br>5. all the same, even so, still, nonetheless",N4,2,<b>やはり</b>谷咲先生にはユーモアのセンスがありますな,"After all, Tanisaki-sensei has a good sense of humor.","Episode 10 - We are 2nd Year Students, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_06_04_000.jpg"">"
言える,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,2,こいつは蝶の一言で<b>言える</b>もんじゃねー,"This guy can't be described in one word, butterfly.","Episode 10 - We are 2nd Year Students, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 21 - School Trip_00_11_46_000.jpg"">"
餌,えさ,"1. (animal) feed, fodder, pet food<br>2. bait, lure, enticement",N3,2,あれじゃないが、釣り針で<b>餌</b>みたいに,"Not that, but like bait with a fishing hook","Episode 10 - We are 2nd Year Students, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 23 - Last Sports Fest_00_03_58_000.jpg"">"
金魚,きんぎょ,1. goldfish (Carassius auratus),N2,2,よっしゃ、<b>金魚</b>取りまくるぜ、そして海に放流してあげようと,"Okay, let's collect some goldfish and release them into the sea.","Episode 10 - We are 2nd Year Students, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_14_13_000.jpg"">"
所,ところ,"1. place, spot, scene, site<br>2. address<br>3. district, area, locality<br>4. one's house<br>5. point, aspect, side, facet<br>6. passage (in text), part<br>7. space, room<br>8. thing, matter<br>9. whereupon, as a result<br>10. about to, on the verge of<br>11. was just doing, was in the process of doing, have just done, just finished doing",N5,2,実は保険<b>所</b>が近いんだ,"Actually, the insurance office is nearby.","Episode 10 - We are 2nd Year Students, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_20_43_000.jpg"">"
抱く,いだく,"1. to hold in one's arms (e.g. a baby), to embrace, to hug<br>2. to have (a thought or feeling), to hold, to harbour (suspicion, doubt, etc.), to harbor, to bear (a grudge, ill will, etc.), to entertain (hope, illusions, etc.), to cherish (e.g. an ambition)",N3,2,こうやって大事に<b>抱く</b>んだよ,I'll hold you with care like this,Episode 10 - We are 2nd Year Students,"<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_21_19_000.jpg"">"
荷物,にもつ,"1. luggage, baggage, package<br>2. burden<br>3. payload (of a packet, cell, etc.)",N5,2,<b>荷物</b>をお待ちしましょう,Let's wait for your luggage,"Episode 11 - Kagura and Sakaki, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 20 - 3rd Year_00_14_58_000.jpg"">"
ヘルプ,ヘルプ,1. help,Unlabeled,2,えーと わかんないかな <b>ヘルプ</b> ヘルプ ヘルプミ,"Well, I don't know. Help Help Help Me",Episode 11 - Kagura and Sakaki,"<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_02_04_000.jpg"">"
突然,とつぜん,"1. abrupt, sudden, unexpected",N3,2,でも時々<b>突然</b>いなくなります ミステリーです,"But sometimes they suddenly disappear, it's a mystery.","Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_06_30_000.jpg"">"
マウンテンバイク,マウンテンバイク,"1. mountain bicycle, mountain bike",Unlabeled,2,で <b>マウンテンバイク</b>なんだけどさ,But it's a mountain bike.,Episode 11 - Kagura and Sakaki,"<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_06_44_000.jpg"">"
当て,あて,"1. aim, object, purpose, end<br>2. expectations, prospects, hopes<br>3. something that can be relied upon<br>4. snack served with alcoholic drink<br>5. pad, guard<br>6. blow, strike<br>7. addressed to<br>8. per",N1,2,あいつらは<b>当て</b>にならねえ 頑張ろうぜ,"You can't rely on them, let's do our best.","Episode 11 - Kagura and Sakaki, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_08_04_000.jpg"">"
種目,しゅもく,"1. item, event",Unlabeled,2,さ、さかきさんがこんな地味な<b>種目</b>に,"Well, Sakaki-san is participating in such a simple event.","Episode 11 - Kagura and Sakaki, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_15_33_000.jpg"">"
緊張,きんちょう,"1. tension, mental strain, nervousness",N3,2,ほんと<b>緊張</b>するよな,I'm really nervous,"Episode 11 - Kagura and Sakaki, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_10_44_000.jpg"">"
最も,もっとも,"1. most, extremely",N3,2,それでは 本年度<b>最も</b>優秀な成績を納めた生徒に 禁断証が贈られます,"Now, the students with the best grades this year will be given a Forbidden Certificate.","Episode 11 - Kagura and Sakaki, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 26 - Graduation Ceremony_00_07_04_000.jpg"">"
安い,やすい,"1. cheap, inexpensive<br>2. calm, peaceful, quiet",N5,2,でも<b>安い</b>のは気に入らないしさ,But I don't like how cheap it is,"Episode 11 - Kagura and Sakaki, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_11_46_000.jpg"">"
気分,きぶん,"1. feeling, mood",N4,2,天気のいい日はいい<b>気分</b>です あ でも新しい傘を買ってもらったから 雨もいいかもしれないです,"I feel great on sunny days, but I bought a new umbrella, so rain might be nice too.","Episode 12 - Chiyo-chans Day, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_03_18_000.jpg"">"
バイバイ,バイバイ,"1. bye-bye, good-bye, see you, so long<br>2. saying goodbye, parting",N2,2,じゃあね またね <b>バイバイ</b>,"See you then, bye bye","Episode 12 - Chiyo-chans Day, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_04_46_000.jpg"">"
達,たち,1. pluralizing suffix (esp. for people and animals; formerly honorific),Unlabeled,2,こういう人<b>達</b>です,These are the people,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_07_16_000.jpg"">"
寝坊,ねぼう,"1. sleeping in late, oversleeping<br>2. late riser, sleepyhead",N4,2,さあゆかり先生のことだから ただの<b>寝坊</b>じゃないの,"Now, since we're talking about Yukari-sensei, it's not just a case of oversleeping.","Episode 12 - Chiyo-chans Day, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_07_44_000.jpg"">"
睨む,にらむ,"1. to glare at, to scowl at, to glower at<br>2. to stare intensely at, to examine carefully<br>3. to estimate, to guess, to suspect, to judge<br>4. to keep an eye on someone (e.g. a suspicious or untrustworthy person), to watch<br>5. to take account of, to take into consideration",N2,2,いやーゆかりちゃんのことだから 限定ボックスのゲームの発売日とかなんかじゃないかと私は<b>睨ん</b>でるよ,"No, since it's about Yukari-chan, I'm wondering if it's the release date of a limited box game or something.","Episode 12 - Chiyo-chans Day, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_07_48_000.jpg"">"
ったく,まったく,"1. really, truly, entirely, completely, wholly, perfectly<br>2. indeed<br>3. good grief",Unlabeled,2,あ<b>ったく</b>もう,Stay warm,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_08_36_000.jpg"">"
水分,すいぶん,"1. water, liquid, fluid, moisture, humidity, sap, juice",N2,2,よーし<b>水分</b>取っとけ,"Okay, take off the water.","Episode 12 - Chiyo-chans Day, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_08_51_000.jpg"">"
平気,へいき,"1. coolness, calmness, composure, unconcern<br>2. all right, fine, OK, okay",N2,2,<b>平気</b>でホームルームの時も体操服だったりするらしい,It seems like she doesn't mind wearing gym clothes even during homeroom.,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_10_23_000.jpg"">"
給食,きゅうしょく,"1. provision of lunch (e.g. at office, school, etc.), providing a meal, lunch service",N1,2,高校には<b>給食</b>がありません,There is no school lunch at high school,"Episode 12 - Chiyo-chans Day, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_11_00_000.jpg"">"
食堂,しょくどう,"1. dining room, dining hall, cafeteria, canteen, messroom<br>2. restaurant, eatery, snack bar, diner",N5,2,学校の<b>食堂</b>で食べたりします,I eat at the school cafeteria.,"Episode 12 - Chiyo-chans Day, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_11_10_000.jpg"">"
戦後,せんご,"1. postwar period, period after Second World War",Unlabeled,2,<b>戦後</b>みたいや,It's like after the war,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_11_12_000.jpg"">"
売り切れ,うりきれ,1. sold-out,N2,2,くそー<b>売り切れ</b>だ,Damn it's sold out,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_12_42_000.jpg"">"
四,よっつ,"1. four, 4<br>2. four years of age<br>3. ten o'clock (in the old time system)",N5,2,私がこの<b>四</b>組の担任の木村です,"I am Kimura, the homeroom teacher for Class 4.","Episode 12 - Chiyo-chans Day, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 20 - 3rd Year_00_05_27_000.jpg"">"
ビート,ビート,1. beet<br>2. beat,Unlabeled,2,泳げない人は<b>ビート</b>板を使ってもいいからね,"If you can't swim, you can use a beat board.",Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_14_08_000.jpg"">"
板,いた,"1. board, plank<br>2. sheet (of metal), plate (of glass), pane, slab<br>3. cutting board, chopping board<br>4. chef (esp. of high-end Japanese cuisine), cook<br>5. stage (i.e. at a theatre)",N3,2,泳げない人はビート<b>板</b>を使ってもいいからね,"If you can't swim, you can use a beat board.",Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_14_08_000.jpg"">"
真ん中,まんなか,"1. middle, centre, center, midpoint, heart",N1,2,今日は使わないで<b>真ん中</b>まで泳ぎ切ります,I will swim all the way to the middle without using it today.,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_14_18_000.jpg"">"
おいおい,おいおい,"1. gradually, by degrees, little by little, step by step",Unlabeled,2,<b>おいおい</b>気をつけろよ,Hey hey be careful,"Episode 12 - Chiyo-chans Day, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_15_36_000.jpg"">"
時半,じはん,1. half past (the hour),Unlabeled,2,もう5<b>時半</b>だ,It's already 5:30,"Episode 12 - Chiyo-chans Day, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_18_42_000.jpg"">"
はう,はう,"1. to creep, to crawl",Unlabeled,2,お<b>はい</b>なさい,Good morning,Episode 12 - Chiyo-chans Day,"<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_19_10_000.jpg"">"
