Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
さらば,さらば,"1. farewell<br>2. be that so, in that case<br>3. however, though that may be the case",Unlabeled,3,＜少年よ 大志を抱け！青春だ！ <b>さらば</b>！,"<Boy, be ambitious! It's youth! Farewell!","E022, E053, E100",
チーム内,チーム内,No definition found,Unlabeled,3,僕の<b>チーム内</b>にいると｡,Being on my team.,"E022, E046, E059",
出場,しゅつじょう,"1. (stage) appearance, performance<br>2. participation (e.g. in a tournament)",Unlabeled,3,そいつを倒すために僕は<b>出場</b>するんです｡,I'm participating in the tournament to defeat him.,"E022, E038, E102",
玉,たま,Ball / Coin / Sphere / Attack orb,N3,3,ようけチャクラ練り込んだ<b>玉</b> ぶつけやがってからに！,Let's hit the ball with the chakra mixed in!,"E022, E059, E078",
ワクワク,わくわく,"1. trembling, getting nervous, excited, thrilled",Unlabeled,3,<b>ワクワク</b>して待ってたんだから～！,I've been waiting so excited!,"E023, E047, E053",
具合,ぐあい,"1. condition, state<br>2. health, state (of health)<br>3. way, manner<br>4. circumstance, luck<br>5. face, dignity, decency, propriety",N4,3,《ヤツが動くとき全身にかかる微妙な力の入り<b>具合</b>で,"《When he moves, the subtle force applied to his whole body","E023, E093, E133",
ボス,ボス,"1. boss, leader, head<br>2. boss (difficult enemy in a video game, usu. at the end of a section or level)",Unlabeled,3,<b>ボス</b>面すんなってぇの！,Don't look like a boss!,"E023, E110, E111",
総,そう,"1. whole, all, general, gross, entire, overall",N1,3,いざの際には木ノ葉の力を<b>総</b>結集して,"In case of emergency, gather all the power of Konoha.","E023, E055",
高め合う,たかめる,"1. to raise, to lift, to boost, to enhance",Unlabeled,3,次に 忍のレベルを<b>高め合う</b>ためだといわれている｡,"Secondly, it is said that the purpose is to improve each other's level of ninja skills.","E023, E037, E100",
異常,いじょう,"1. strangeness, abnormality, disorder",N3,3,ここ一年で体術が<b>異常</b>に伸びてるが,My taijutsu skills have grown tremendously over the past year.,"E023, E033, E034",
小国,しょうこく,1. small country,Unlabeled,3,大蛇丸は１人で<b>小国</b>を落とすほどの力の持ち主｡,Orochimaru is powerful enough to take down a small country by himself.,"E023, E055",
雰囲気,ふんいき,"1. atmosphere, mood, ambience, ambiance, aura, feel<br>2. a certain air, presence, special aura, something (about someone)<br>3. (Earth's) atmosphere",N3,3,もう一匹が現れるとはなおまけに この<b>雰囲気</b>,The atmosphere is even worse when another one appears.,"E023, E118, E119",
落ち込む,おちこむ,"1. to feel down, to feel sad, to be depressed, to be in low spirits<br>2. to be in a slump (business, economy, etc.), to be in an unfavourable condition<br>3. to fall into (e.g. a hole)",N1,3,ちっと柄にもなく<b>落ち込ん</b>でたけど,I was feeling a little uncharacteristically depressed.,"E023, E047, E059",
威勢,いせい,"1. power, might, authority, influence<br>2. spirits, vigor, vigour, energy, boldness",Unlabeled,3,さぁ 俺と戦えさっきまでの<b>威勢</b>はどうした？,"Come on, fight me. What happened to your strength just now?","E023, E077, E113",
いじめ,いじめ,"1. bullying, teasing",Unlabeled,3,<b>いじめ</b>が足りなかったんじゃないか？ リー｡,Maybe I wasn't being bullied enough? Lee.,"E023, E028, E029",
何しろ,なにしろ,"1. at any rate, anyhow, anyway, in any case, because, as you know, for you see",N1,3,<b>何しろ</b>こいつを盗み出してくれた,"After all, he stole this guy.","E023, E105, E124",
見せどころ,みせどころ,"1. opportunity to show off, showplace",Unlabeled,3,〈ヘッヘッ～！ 修業の成果の<b>見せどころ</b>が来たって感じよ！,<Hehe~! I feel like the time has come to show off the results of my training!,"E023, E038, E045",
許可,きょか,"1. permission, approval, authorization, license<br>2. to permit, to authorize",N3,3,また <b>許可</b>が出たとしても,Even if permission is granted,"E024, E055",
番号,ばんごう,"1. number, series of digits",N5,3,代わりに この<b>番号</b>札を受け取り,I'll take this number tag instead.,"E024, E025",
用紙,ようし,"1. blank form<br>2. sheets of paper, sheet of paper",N1,3,そのあと 筆記試験の<b>用紙</b>を配る｡,"Then, distribute the paper for the written test.",E024,
合計,ごうけい,"1. sum total, total amount",N3,3,合否は チーム３人の<b>合計</b>点数で判定する｡,Pass or fail will be determined by the total score of the three teams.,"E024, E038",
肝心,かんじん,"1. essential, important, crucial, vital, main",N1,3,〈でもさ でもさ！<b>肝心</b>の ばあちゃんがいねえぞ!?〉,<Butsa Butsa! The important thing is that grandma is missing!?〉,"E024, E082, E092",
対象,たいしょう,"1. target, object (of worship, study, etc.), subject (of taxation, etc.)",N3,3,《筆記問題以外にも 減点の<b>対象</b>を作ってるってことね》,《It seems like they are deducting points for things other than written questions.》,"E024, E092, E122",
心得る,こころえる,"1. to know, to understand, to be aware of, to regard as, to take for<br>2. to consent, to agree",N2,3,自滅していくと<b>心得</b>てもらおう｡,Let them know that they will self-destruct.,"E024, E101",
出題,しゅつだい,"1. setting a question (for an exam, quiz, etc.)<br>2. setting a theme (for composition of poetry)",N1,3,こうなったら もう試験開始 45分後に<b>出題</b>される,"When this happens, the exam will start and the questions will be asked in 45 minutes.","E024, E105",
システム,システム,1. system,N1,3,常に３人１組で合否を判定するという<b>システム</b>にある｡,The system is such that pass/fail decisions are always made by teams of three people.,"E024, E025, E061",
逆らえる,逆らえる,1. I can resist (Auto-translated),Unlabeled,3,《いのの あの術だけには<b>逆らえ</b>ねぇからな》,"《Ino, I can't resist that technique alone.》","E024, E060, E062",
違,ちがう,"1. to differ (from), to be different, to be distinct, to be unlike, to vary, to disagree (with)<br>2. to be wrong, to be incorrect, to be mistaken<br>3. to become abnormal, to go wrong",Unlabeled,3,バカ バカ バカ バカ～！<b>違</b>～う！,"Stupid, stupid, stupid! No way!","E024, E053, E106",
グズ,ぐず,"1. dullard, indecisive person",Unlabeled,3,<b>グズ</b>は あらかた落とし終えたかな｡,I guess I've finished dropping most of the trash.,"E025, E034",
最終,さいしゅう,"1. last, final, closing",N3,3,では <b>最終</b> 第 10回戦,Now for the final 10th round.,"E025, E050, E107",
プロ,プロ,1. professional,N3,3,<b>プロ</b>だよ プロ｡,I'm a pro. I'm a pro.,E025,
強いる,しいる,"1. to force, to compel, to coerce, to press, to impose",N1,3,言うまでもなく苦痛を<b>強い</b>られる２択だ｡,"Needless to say, these are two painful choices.","E025, E031",
めちゃくちゃ,めちゃくちゃ,"1. absurd, unreasonable, nonsensical, preposterous, incoherent<br>2. extreme, senseless, reckless, wanton<br>3. disorderly, chaotic, confused, messy<br>4. incredibly, really, so, super",N2,3,そんなんじゃ お前 マジで<b>めちゃくちゃ</b>にされちまうぞ！,"If you do that, you'll be seriously messed up!","E025, E047, E048",
うずまく,うずまく,"1. to whirl, to eddy, to swirl, to curl (smoke)<br>2. to be all jumbled together (feelings, thoughts, etc.)<br>3. to surge, to sweep",Unlabeled,3,名を<b>うずまき</b>ナルトという覚えとけ！,Remember his name is Naruto Uzumaki!,"E025, E077, E078",
うっさい,うるさい,"1. noisy, loud<br>2. annoying, troublesome, tiresome, persistent, importunate<br>3. fussy, finicky, picky, particular, nagging, fastidious, bossy<br>4. shut up!, be quiet!",Unlabeled,3,<b>うっさい</b>のう！ 分かっとるけぇ！,Noisy! I get it!,"E025, E078, E089",
一つ覚え,ひとつおぼえ,1. the one thing that is well-remembered,Unlabeled,3,ばかの<b>一つ覚え</b>か？うるせぇ！,Do you remember one thing about idiots? Noisy!,"E025, E032, E043",
絶する,ぜっする,"1. to be unspeakable, to be unimaginable",Unlabeled,3,生身の体にかかる負荷は想像を<b>絶する</b>｡,The load placed on a living body is unimaginable.,"E025, E049, E066",
探し当てる,さがしあてる,"1. to find out, to discover, to detect",Unlabeled,3,そいつを<b>探し当てる</b>の苦労したよ｡,I had a hard time finding that one.,"E025, E118, E119",
密度,みつど,1. density,N1,3,そんな<b>密度</b>の薄い決意しか持たないグズに,To the trash who only has such a weak determination,"E025, E066, E121",
ゾクゾク,ぞくぞく,"1. shivering, feeling chilly<br>2. shuddering (with fear), feeling creepy<br>3. thrilled, excited",Unlabeled,3,《それに <b>ゾクゾク</b>する》,《And it gives me chills》,"E025, E107, E128",
おのおの,おのおの,1. each<br>2. you (plural),Unlabeled,3,<b>おのおの</b>は各国の代表戦力として,"As each country's representative force,","E025, E051",
とことん,とことん,"1. the very end, finish<br>2. to the very end, to the last, thoroughly, completely, fully",Unlabeled,3,俺の魅力を<b>とことん</b>分からせてやるってばよ！,I'll show you how attractive I am!,"E026, E079, E113",
でっかい,でかい,"1. huge, big, gargantuan",Unlabeled,3,夢は<b>でっかく</b> 火影になること！,My dream is to become Hokage!,"E026, E053, E056",
情けない,なさけない,"1. miserable, pitiable, shameful, deplorable, pathetic",Unlabeled,3,本当はこういう<b>情けな</b>～いヤツなんだ〉,He really is such a pathetic guy.,"E026, E098, E120",
ほれる,ほれる,"1. to fall in love, to be in love, to be charmed with, to lose one's heart to",Unlabeled,3,<b>ほれ</b>た男には優しさを見せるもんだ｡,Show kindness to the man you love.,"E026, E098",
デンジャラス,デンジャラス,1. dangerous,Unlabeled,3,いろいろ<b>デンジャラス</b>な任務をこなしてきたんだってばよ〉,I've done a lot of dangerous missions.,"E026, E031",
一楽,一楽,Ichiraku,Unlabeled,3,<b>一楽</b>ラーメンで 産湯につかり,Soak in the hot spring water at Ichiraku Ramen,"E026, E081, E102",
引っ込む,ひっこむ,"1. to draw back, to sink, to cave in<br>2. to be set back (e.g. from a road)<br>3. to withdraw (e.g. from the public eye), to retire to (somewhere), to stay indoors, to butt out, to stay out of it",N2,3,<b>引っ込ん</b>でいればよかったものを｡,Things I should have kept away.,"E026, E033, E094",
ゆえん,ゆえん,"1. reason, grounds",Unlabeled,3,｢死の森と呼ばれる<b>ゆえん</b>すぐ実感することになるわ｣｡,``You'll soon realize why it's called the Forest of Death.'',"E027, E046",
真っ先,まっさき,"1. the head, the foremost, beginning, the very front",N2,3,<b>真っ先</b>に病院行ってもらわねえといけねえってのに！,I had to go to the hospital first!,"E027, E098, E113",
うずく,うずく,"1. to throb, to ache",Unlabeled,3,いえね 赤い血を見るとつい <b>うずい</b>ちゃうたちでして｡,"No, I get sick when I see red blood.","E027, E048, E082",
同意書,どういしょ,"1. letter of consent, letter of intent, agreement document",Unlabeled,3,<b>同意書</b>３枚と巻物をあそこの小屋で交換するから｡,I'll exchange the three consent forms and the scroll at the hut over there.,E027,
中央,ちゅうおう,"1. centre, center, middle, heart<br>2. metropolis, capital city, central government",N3,3,川と森 <b>中央</b>には塔がある｡,There is a tower in the center of the river and forest.,"E027, E066",
約,やく,"1. approximately, about<br>2. promise, appointment, engagement<br>3. shortening, reduction, simplification<br>4. contraction (in phonetics)",N3,3,その塔からゲートまでは<b>約</b>10km｡,The distance from the tower to the gate is approximately 10km.,"E027, E034, E068",
プログラム,プログラム,"1. program (of events, music, etc.), programme<br>2. program (booklet), brochure, pamphlet<br>3. (computer) program, programming",N2,3,あるサバイバル<b>プログラム</b>をこなしてもらう｡,Have them complete a certain survival program.,"E027, E029",
食料,しょくりょう,1. food,N3,3,半日使って<b>食料</b>と水は確保できたし,I was able to secure food and water for half a day.,"E027, E030, E031",
充てる,あてる,"1. to hit<br>2. to expose<br>3. to apply (e.g. patch), to put on, to put against, to hold on, to hold against<br>4. to allot, to call on someone (e.g. in class)<br>5. to guess (an answer)<br>6. to make a hit (e.g. in a lottery)",Unlabeled,3,道中は すべて時間をお前に<b>充てる</b>からのう｡,I'll spend all my time on you on the way.,"E027, E035, E086",
一斉,いっせい,"1. simultaneous, all at once",N2,3,そのあとゲート入り口を決めて<b>一斉</b>にスタートよ｡,"After that, decide on a gate entrance and start all at once.","E027, E093",
奪い合い,うばいあい,1. scramble (for),Unlabeled,3,この試験では情報の<b>奪い合い</b>が命懸けで行われる｡,"In this test, the competition for information is at stake.","E027, E028, E029",
殺し合う,ころしあう,1. to kill each other,Unlabeled,3,<b>殺し合う</b>ことにもなるってわけだ》,That means they might end up killing each other.,"E027, E075, E132",
タンマ,たんま,"1. interrupting a game, time out",Unlabeled,3,ちょっと <b>タンマ</b>｡,Hey Tanma.,"E027, E055",
すく,すく,"1. to like, to love, to be fond of",N4,3,サスケ君 おなか<b>すい</b>たでしょ？何か食べたいものある？,"Sasuke-kun, you're hungry, right? Is there something you want to eat?","E027, E054, E107",
お菓子,おかし,"1. confections, sweets, candy, cake",N5,3,そうだ 僕 <b>お菓子</b>持ってきてるんだ 一緒に食べよ＞,"That's right, I've brought some sweets. Let's eat together.","E027, E114",
悲鳴,ひめい,"1. shriek, scream",N1,3,ん？今 人の<b>悲鳴</b>よね？,Huh? Is it the screams of people now?,"E027, E028, E067",
しょんべん,しょうべん,"1. urine, piss, pee<br>2. breaking a contract",Unlabeled,3,人がいい気持ちで<b>しょんべん</b>してる時に,When people are feeling good and having fun,"E027, E028",
すっきり,すっきり,"1. refreshingly, with a feeling of relief, pleasantly, (a weight) off one's shoulder<br>2. shapely, neatly, refinedly<br>3. cleanly, without trouble<br>4. clearly, plainly, distinctly<br>5. completely, thoroughly<br>6. not at all (with negative sentence), not even slightly",N2,3,うわ～ すっげぇ出た！<b>すっきり</b>！,Wow! It came out great! Refreshing!,"E027, E028, E102",
つき,つくえ,1. desk,N4,3,では ご苦労じゃったひと<b>つき</b>後まで解散じゃ｡,"Well then, let's break up until after the painful hitch.","E027, E051, E066",
アンラッキー,アンラッキー,1. unlucky,Unlabeled,3,だが俺たちも まだまだ<b>アンラッキー</b>ってわけじゃない｡,But that doesn't mean we're unlucky yet.,"E028, E036, E103",
単独,たんどく,"1. sole, single, solo<br>2. independence, singleness, singularity",N1,3,気配を消すため<b>単独</b>で来たのがあだになったか》,"I came alone to get rid of the presence, but it turned out to be a bad thing.》","E028, E034, E091",
歌,うた,1. song<br>2. classical Japanese poetry (esp. tanka)<br>3. modern poetry,N5,3,忍<b>歌</b> 忍機と問う｡,Ask Ninja Ninki.,"E028, E029",
問う,とう,"1. to ask, to inquire<br>2. to blame (someone) for, to accuse of, to pursue (question of responsibility), to charge with<br>3. to care about, to regard as important<br>4. to call into question, to doubt, to question",N1,3,罪に<b>問わ</b>れるのが怖くて,I'm afraid of being accused of a crime,"E028, E029, E105",
寄る,よる,"1. to approach, to draw near, to come near, to be close to<br>2. to gather (in one place), to come together, to meet<br>3. to stop by (while on one's way to another place), to drop by, to make a short visit<br>4. to grow old, to grow high (number, etc.)<br>5. to grow (wrinkly)<br>6. to lean against, to recline on<br>7. to push one's opponent while holding their belt<br>8. to decide on a price and come to a deal<br>9. to be swayed by (a person), to yield to",N4,3,近くば<b>寄っ</b>て目にも見よ！,Come closer and take a look!,"E028, E077, E087",
とっさ,とっさ,"1. moment, instant",Unlabeled,3,あの状況で <b>とっさ</b>に影分身を｡,"In that situation, I suddenly turned into a shadow clone.","E028, E062, E093",
逃げ惑う,にげまどう,1. to run about trying to escape,Unlabeled,3,常に気を張って<b>逃げ惑う</b>ものなの｡,I'm always on my toes and running away.,"E028, E029, E031",
兵,いくさ,"1. war, battle, campaign, fight<br>2. troops, forces",Unlabeled,3,<b>兵</b>糧丸は服用した兵が三日三晩 休むことなく,The soldiers who took Hyobokugan spent three days and three nights without rest.,"E028, E044, E057",
次元,じげん,"1. dimension<br>2. perspective, point of reference, level (of something)",Unlabeled,3,こいつは<b>次元</b>が違い過ぎる！,This guy is on a completely different level!,"E029, E083, E089",
お汁粉,おしるこ,"1. shiruko, sweet red-bean soup with mochi",Unlabeled,3,ん！だんごには やっぱ <b>お汁粉</b>ね｡,yeah! Dango is made with shiruko after all.,"E029, E077, E102",
出動,しゅつどう,"1. sailing, marching, going out, dispatch",N1,3,死の森へ 暗部の<b>出動</b>要請を２部隊以上 取り付けて｡,Attach a request for dispatch of two or more dark divisions to the Forest of Death.,"E029, E135",
漏れ出す,もれだす,1. to leak out,Unlabeled,3,四象封印の間から<b>漏れ出す</b>九尾のチャクラを,The nine-tailed chakra leaks from between the four elephant seals.,"E029, E053, E062",
行,ぎょう,"1. line (of text), row, verse<br>2. carya (austerities)<br>3. samskara (formations)<br>4. semi-cursive style (of writing Chinese characters), running style",N1,3,でも あの五<b>行</b>封印を解けるのは,But the one who can break that five-element seal is,"E029, E053, E094",
沈む,しずむ,"1. to sink, to go under, to submerge<br>2. to go down (e.g. sun), to set, to descend<br>3. to feel depressed, to become subdued, to become somber",N3,3,太陽が完全に<b>沈む</b>までこっから落ちなけりゃ,I have to fall down from here until the sun completely sets,"E030, E057, E118",
ますます,ますます,"1. increasingly, more and more, decreasingly (when declining), less and less",N3,3,完全に闇になればこっちが <b>ますます</b>不利になる｡,"If it becomes completely dark, we will be at an even greater disadvantage.","E030, E071, E072",
虫けら,むしけら,"1. worm, insect",Unlabeled,3,木ノ葉の<b>虫けら</b>たちが迷い込んできましたね｡,The insects from Konoha have wandered in.,"E030, E033, E093",
物狂い,ものぐるい,"1. insanity, an insane person",Unlabeled,3,この試験を死に<b>物狂い</b>で駆け上がっておいで｡,Please try your best to pass this test.,"E030, E047, E083",
別れ,わかれ,"1. parting, separation, farewell",N3,3,<b>別れ</b>のプレゼントをあげたのよ｡,I gave you a farewell present.,"E030, E038, E106",
潜,せんすい,"1. diving, submerging, going underwater<br>2. Underwater diving",Unlabeled,3,<b>潜</b>影蛇手！,Hidden shadow snake hand!,"E030, E069, E073",
嫉妬,しっと,"1. jealousy, envy",N1,3,《今度はそいつに<b>嫉妬</b>してやがらぁ》,《Now I'm jealous of that guy》,"E030, E031, E067",
容姿,ようし,"1. (physical) appearance (of a person), one's face and figure",Unlabeled,3,特別な術で <b>容姿</b>を変えとる｡,Change your appearance using special techniques.,"E030, E031, E086",
確保,かくほ,"1. securing, obtaining, ensuring, guarantee, maintaining<br>2. belay, belaying",N1,3,半日使って食料と水は<b>確保</b>できたし,I was able to secure food and water for half a day.,"E030, E031, E135",
ちょうだい,ちょうだい,"1. receiving, reception, getting, being given<br>2. eating, drinking, having<br>3. please, please do for me",N3,3,火影様も呼んで<b>ちょうだい</b>｡,Please call Hokage-sama as well.,"E030, E040, E132",
美し,うつくしい,"1. beautiful, pretty, lovely, sweet, pure (heart, friendship, etc.)",Unlabeled,3,〈木ノ葉の<b>美しき</b>野獣！,<The beautiful beast of Konoha!,"E030, E031, E123",
野獣,やじゅう,"1. wild beast, wild animal, brute",Unlabeled,3,〈木ノ葉の美しき<b>野獣</b>！,<The beautiful beast of Konoha!,"E030, E031, E123",
フゥ,ひなべ,1. (Chinese) hot pot<br>2. Hot pot,Unlabeled,3,<b>フゥ</b>～ 間に合った｡,Phew~ I made it on time.,"E031, E053",
らん,らん,"1. section (e.g. in a newspaper), column, page<br>2. field (in a form, web page, etc.), blank<br>3. handrail, railing, banister, balustrade",Unlabeled,3,ここまでコケにされちゃあ黙って<b>らん</b>ねえ｡,I can't keep quiet if I've been made fun of like this.,"E031, E102, E122",
生える,はえる,"1. to grow, to spring up, to sprout<br>2. to cut (teeth)",N2,3,この草 こんな所には<b>生え</b>ないでしょ｡,This grass can't grow in a place like this.,"E031, E055",
出くわす,でくわす,"1. to happen to meet, to come across",N1,3,つまり 思わぬ敵に<b>出くわし</b>てしまったときに,"In other words, when you come across an unexpected enemy","E031, E035, E097",
制御,せいぎょ,"1. control (of a machine, device, etc.)<br>2. control (over an opponent, one's emotions, etc.), governing, management, suppression, keeping in check",Unlabeled,3,よって ふだんは脳が みそが力を<b>制御</b>している｡,"Therefore, normally the brain controls the power.","E031, E121, E122",
リミッター,リミッター,1. limiter (electronics)<br>2. (speed) limiter,Unlabeled,3,その脳の<b>リミッター</b>を無理やり外し,Forcibly remove that brain limiter,"E031, E049",
肝,きも,"1. liver, innards<br>2. courage, spirit, pluck, guts<br>3. crux, essential point, key",Unlabeled,3,てめぇは頭だけじゃなく<b>肝</b>も据わってやがる｡,"It's not just your head that is in place, but your heart as well.","E031, E123, E129",
仕掛け,しかけ,"1. device, contrivance, mechanism, gadget<br>2. trick, trap, calculated manipulation, gambit<br>3. (small) scale, half finished<br>4. commencement, initiation<br>5. set up, laying out, preparation<br>6. challenge, attack",N1,3,ちょっとした<b>仕掛け</b>があってね｡,There's a little trick.,"E032, E042, E112",
鼓膜,こまく,"1. eardrum, tympanic membrane",Unlabeled,3,耳の<b>鼓膜</b>がキャッチするということ｡,The eardrum of the ear catches it.,"E032, E043",
超音波,ちょうおんぱ,"1. ultrasonic waves, ultrasound",Unlabeled,3,俺は<b>超音波</b>と空気圧を自由に操り,I can freely manipulate ultrasound and air pressure,"E032, E033",
増幅,ぞうふく,"1. amplification (elec.)<br>2. magnification, amplification, making larger",Unlabeled,3,極限にまで<b>増幅</b>するいわばスピーカーなんだよ｡,It's like a speaker that amplifies it to the limit.,"E032, E047, E060",
いじめる,いじめる,"1. to ill-treat, to bully, to torment, to pick on, to tease, to be cruel to, to persecute<br>2. to be tough on (e.g. one's body), to treat harshly",N4,3,そしたら あいつが 俺を<b>いじめよう</b>としたんじゃ！,Then he tried to bully me!,"E032, E033, E078",
滅ぶ,ほろぶ,"1. to be ruined, to go under, to perish, to be destroyed",Unlabeled,3,僕に力がなかったから一族は<b>滅ん</b>だ》,My family perished because I didn't have the power.,"E033, E074, E081",
狩る,かる,"1. to hunt (animals)<br>2. to search (for a criminal)<br>3. to go looking for (flowers, etc.), to gather (mushrooms), to pick (berries)",Unlabeled,3,サスケを<b>狩れ</b>って言われてんのによ》,They told me to hunt Sasuke.,"E033, E034, E036",
空波,空波,Soraha,Unlabeled,3,食らいやがれ！ 斬<b>空波</b>！,Stop eating! Zankuha!,"E033, E039, E040",
解,かい,"1. solution (of an equation, inequality, etc.), root (e.g. of a polynomial)<br>2. solution (to a given problem), answer<br>3. explanation, interpretation",Unlabeled,3,はっ！ <b>解</b>！,Ha! Solution!,"E033, E080, E095",
吹っ飛ぶ,ふきとぶ,"1. to be blown off, to blow off, to blow away<br>2. to vanish, to disappear",Unlabeled,3,ヘッ バラバラに<b>吹っ飛ん</b>だか｡,"Hey, did it blow up into pieces?","E033, E091",
命ずる,めいじる,"1. to order, to command<br>2. to appoint",N2,3,《僕たちにサスケ君暗殺を<b>命じ</b>ておきながら,"``While ordering us to assassinate Sasuke-kun,","E033, E037, E097",
一番乗り,いちばんのり,"1. leader of a charge, first to arrive",Unlabeled,3,＜ヘヘヘ俺たちが<b>一番乗り</b>か？＞,"<Hehehe, are we the first? ＞","E034, E120",
嗅ぎ分ける,かぎわける,"1. to scent out, to discern",Unlabeled,3,赤丸は敵のチャクラを<b>嗅ぎ分け</b>て 力の度合いが分かっちまう｡,Akamaru can sniff out an enemy's chakra and determine their level of power.,"E034, E110, E120",
臭い,くさい,"1. stinking, smelly<br>2. suspicious, fishy<br>3. clumsy, unskilled<br>4. smelling of<br>5. looking like, appearing like, smacking of, -ish",N3,3,すごい<b>臭い</b>がしやがる＞,It smells terrible>,E034,
周囲,しゅうい,"1. surroundings, environs<br>2. circumference",N3,3,己の体の<b>周囲</b>を防御する我愛羅だけに許された術｡,A technique allowed only to Gaara that protects the area around his body.,"E034, E116, E117",
オート,オート,"1. auto, automobile, automatic<br>2. oat, oats",Unlabeled,3,ふだんは砂の盾が<b>オート</b>で我愛羅を守り,"Normally, the sand shield protects Gaara automatically.","E034, E048",
無,む,"1. nothing, naught, nought, nil, zero<br>2. un-, non-",N3,3,すべての攻撃が<b>無</b>に帰す＞,All attacks come to nothing>,"E034, E112, E113",
覆う,おおう,"1. to cover, to hide, to conceal, to wrap, to disguise",N3,3,砂が 体中を<b>覆っ</b>た｡,Sand covered my whole body.,"E034, E066, E117",
送葬,そうそう,"1. funeral, burial rites<br>2. attendance at a funeral",Unlabeled,3,＜砂瀑<b>送葬</b>！＞,<Sandfall funeral! ＞,"E034, E048, E126",
さらなる,さらなる,"1. even more, still more, further",Unlabeled,3,俺は<b>さらなる</b>強さを手に入れる｡,I will gain more strength.,"E034, E081, E133",
デッカい,でかい,"1. huge, big, gargantuan",Unlabeled,3,な～っ！ さっきより<b>デッカく</b>なってるだろ！,What! It's bigger than before!,"E035, E055, E098",
ラスト,ラスト,"1. last, final<br>2. end, conclusion<br>3. rust",Unlabeled,3,ってことは<b>ラスト</b>一日となった時点で,That means that on the last day,"E035, E086",
そろえる,そろえる,"1. to collect, to gather, to get together, to complete (a collection)<br>2. to arrange, to put in order, to prepare, to get ready<br>3. to make uniform, to make even, to match",Unlabeled,3,これまでの借金 耳を<b>そろえ</b>て返してもらおう！,Let's all listen and get our debts paid back!,"E035, E055, E097",
予測,よそく,"1. prediction, estimation",N3,3,常に何が起こるか<b>予測</b>不可能というもの｡,It's always impossible to predict what will happen.,"E035, E065, E135",
滅ぼす,ほろぼす,"1. to destroy, to overthrow, to wreck, to ruin",N1,3,これから捜す綱手も それで身を<b>滅ぼし</b>かけとるんだからのう｡,"Tsunade, who is about to search for her, is about to destroy herself because of it.","E035, E081, E086",
突き進む,つきすすむ,"1. to push on, to plunge forward, to push one's way to",Unlabeled,3,俺は<b>突き進ん</b>でやる｡,I'll push forward.,"E035, E131",
熱烈,ねつれつ,"1. ardent, passionate, vehement",Unlabeled,3,必ず<b>熱烈</b>な歓迎を受けることになる｡,You will definitely receive a warm welcome.,"E035, E036",
歓迎,かんげい,"1. welcome, reception",N3,3,必ず熱烈な<b>歓迎</b>を受けることになる｡,You will definitely receive a warm welcome.,"E035, E036",
お出まし,おでまし,"1. presence, appearance, attendance, visit, going out",Unlabeled,3,<b>お出まし</b>だ｡ フン！,You're here. Hmph!,"E035, E036, E093",
まとめる,まとめる,"1. to collect, to put (it all) together, to integrate, to consolidate, to unify<br>2. to summarize, to aggregate<br>3. to bring to a conclusion, to finalize, to settle, to put in order<br>4. to establish, to decide",Unlabeled,3,お前らはここで <b>まとめ</b>て始末する！,We'll finish you all off here!,"E035, E082, E113",
手間取る,てまどる,"1. to take more time than expected, to take a long time, to be delayed",Unlabeled,3,カスどものチャクラを奪うのに<b>手間取っ</b>た｡,It took a while to steal the chakra from the scum.,"E036, E115",
返せる,返せる,1. I can return it (Auto-translated),Unlabeled,3,ラッキー やっと借りを<b>返せる</b>ぜ｡,"Lucky, I can finally repay my debt.","E036, E103",
駆ける,かける,"1. to run, to dash, to race<br>2. to gallop (on horseback), to canter<br>3. to advance (against one's enemy), to charge (on horseback)",N1,3,"“地""無くば 野を<b>駆け</b>利を求めん","Without “earth,” I run across the fields in search of profit.","E036, E037",
正道,せいどう,"1. path of righteousness, path of duty, right track, correct path",Unlabeled,3,危道は<b>正道</b>に帰す,Return the dangerous path to the right path,"E036, E037",
導く,みちびく,"1. to guide, to lead, to show the way, to conduct<br>2. to derive, to deduce",N1,3,チームを<b>導く</b>義務がある｡,I have a duty to lead the team.,"E036, E037",
たまたま,たまたま,"1. occasionally, once in a while, seldom<br>2. casually, unexpectedly, accidentally, by chance",Unlabeled,3,それは君が <b>たまたま</b>３人の中で,It just so happens that you are one of the three.,"E037, E052, E097",
落ち着き,おちつき,"1. calmness, composure, presence of mind<br>2. stability, steadiness",N1,3,<b>落ち着き</b>がないところは変わってねえかもしんねぇけど,The restlessness may not change though.,"E037, E089",
学ぶ,まなぶ,"1. to study (in depth), to learn, to take lessons in",N3,3,さまざまな ことわりを<b>学び</b>任務に備えなさい｡,Learn various rules and prepare for the mission.,"E037, E091, E135",
こだわる,こだわる,"1. to fuss over, to be particular about<br>2. to be obsessive about, to be fixated on<br>3. to obstruct, to hinder",N1,3,なぜ そうまでして忍でいることに <b>こだわる</b>？,Why are you so obsessed with being a ninja?,"E037, E075, E107",
競う,きそう,"1. to compete, to contend, to vie, to contest",Unlabeled,3,あやつらが<b>競っ</b>て推薦するわけじゃ》,They are competing to recommend it.,"E037, E099, E100",
